time,mote_id,node,message_type,message,tx,rx,size
44.773959,,10,energy,,0.29927,0.281225,
44.773959,,4,energy,,0.39714,0.325519,
44.773959,,6,energy,,0.399055,0.253265,
44.773959,,5,energy,,0.301191,0.259082,
44.773959,,7,energy,,0.412014,0.234238,
44.773959,,20,energy,,0.399057,0.244056,
44.773959,,9,energy,,0.404912,0.277648,
44.773959,,2,energy,,0.39906,0.257208,
44.773959,,21,energy,,0.299262,0.232978,
44.773959,,15,energy,,0.299273,0.239961,
44.773959,,12,energy,,0.399056,0.256338,
44.773959,,18,energy,,0.299268,0.302139,
44.773959,,13,energy,,0.38653,0.36926,
44.773959,,14,energy,,0.399061,0.270732,
44.773959,,16,energy,,0.397144,0.34362,
44.77399,,1,energy,,0.156039,7.059677,
44.774594,,19,energy,,0.294651,0.258611,
44.777391,1,,mac_reception,,,,
44.779609,,8,energy,,0.399063,0.337476,
44.781831,1,19,data,         3,,,10
44.787936,,3,energy,,0.259259,0.323499,
44.789135,,11,energy,,0.372571,0.269173,
44.815838,,10,energy,,0.29927,0.281225,
44.815838,,3,energy,,0.259259,0.323499,
44.815838,,11,energy,,0.372571,0.269173,
44.81587,,1,energy,,0.156359,7.061597,
44.818541,,16,energy,,0.397144,0.34362,
44.819271,1,,mac_reception,,,,
44.823711,1,17,data,         3,,,10
44.825964,,19,energy,,0.294651,0.258611,
44.832367,,14,energy,,0.399061,0.270732,
44.835142,,18,energy,,0.299268,0.302139,
44.845751,,2,energy,,0.39906,0.257208,
44.84945,,5,energy,,0.301191,0.259082,
44.851767,,15,energy,,0.299273,0.239961,
44.854093,,13,energy,,0.38653,0.36926,
44.857223,,6,energy,,0.399055,0.253265,
44.867415,,17,energy,,0.399042,0.249952,
44.871479,,12,energy,,0.399056,0.256338,
44.876108,,4,energy,,0.39714,0.325519,
44.88445,,21,energy,,0.299262,0.232978,
44.886307,,20,energy,,0.399057,0.244056,
44.89189,,9,energy,,0.404912,0.277648,
44.891972,,7,energy,,0.412014,0.234238,
44.904609,,8,energy,,0.399063,0.337476,
44.970194,1,,mac_reception,,,,
44.974641,1,10,data,         3,,,10
44.974789,,8,energy,,0.399063,0.337476,
44.974789,,14,energy,,0.399061,0.270732,
44.974789,,11,energy,,0.372571,0.269173,
44.974789,,18,energy,,0.299268,0.302139,
44.974789,,20,energy,,0.399057,0.244056,
44.974789,,21,energy,,0.299262,0.232978,
44.974789,,2,energy,,0.39906,0.257208,
44.974789,,9,energy,,0.404912,0.277648,
44.974789,,3,energy,,0.259259,0.323499,
44.974789,,10,energy,,0.30119,0.281546,
44.974789,,7,energy,,0.412014,0.234238,
44.974789,,19,energy,,0.294651,0.258611,
44.974821,,1,energy,,0.157,7.065437,
44.975025,,5,energy,,0.301191,0.259402,
44.975424,,16,energy,,0.399064,0.343955,
44.976768,,15,energy,,0.299273,0.239961,
44.979016,5,,overhearing,,,,
44.979016,5,,mac_reception,,,,
44.979093,,13,energy,,0.38653,0.36926,
44.97944,1,,mac_reception,,,,
44.982224,,6,energy,,0.399055,0.253265,
44.98388,1,16,data,         3,,,10
44.992415,,17,energy,,0.399042,0.249952,
44.99648,,12,energy,,0.399056,0.256338,
45.000133,,4,energy,,0.39714,0.325519,
45.001109,,4,energy,,0.39714,0.325519,
45.009449,,21,energy,,0.299262,0.232978,
45.011308,,20,energy,,0.399057,0.244056,
45.01689,,9,energy,,0.404912,0.277648,
45.016971,,7,energy,,0.412014,0.234238,
45.029609,,8,energy,,0.399063,0.337476,
45.037935,,3,energy,,0.259259,0.323499,
45.039134,,11,energy,,0.372571,0.269173,
45.057615,,10,energy,,0.30119,0.281546,
45.068542,,16,energy,,0.399064,0.343955,
45.075964,,19,energy,,0.294651,0.258611,
45.082368,,14,energy,,0.399061,0.270732,
45.085142,,18,energy,,0.299268,0.302139,
45.095751,,2,energy,,0.39906,0.257208,
45.09945,,5,energy,,0.301191,0.259402,
45.101369,,15,energy,,0.299273,0.239961,
45.121053,3,1,parent,,,,
45.12193,11,1,parent,,,,
45.137643,1,,mac_reception,,,,
45.138475,21,,mac_reception,,,,
45.138475,21,,overhearing,,,,
45.142083,1,18,data,         3,,,10
45.171102,1,,mac_reception,,,,
45.175421,1,4,data,         3,,,10
45.186595,,3,energy,,0.259259,0.323499,
45.186595,,13,energy,,0.38653,0.36926,
45.186595,,15,energy,,0.299273,0.239961,
45.186595,,17,energy,,0.399042,0.249952,
45.186595,,6,energy,,0.399055,0.253265,
45.186595,,4,energy,,0.399059,0.325839,
45.186595,,12,energy,,0.399056,0.256338,
45.186595,,2,energy,,0.39906,0.257208,
45.186595,,10,energy,,0.30119,0.281546,
45.186595,,21,energy,,0.299262,0.233298,
45.186595,,8,energy,,0.399063,0.337476,
45.186595,,5,energy,,0.301191,0.259402,
45.186595,,11,energy,,0.372571,0.269173,
45.186595,,20,energy,,0.399057,0.244056,
45.186595,,14,energy,,0.399061,0.270732,
45.186595,,18,energy,,0.301188,0.302459,
45.186595,,7,energy,,0.412014,0.234238,
45.186627,,1,energy,,0.15796,7.071195,
45.187231,,9,energy,,0.406831,0.277968,
45.190045,1,,mac_reception,,,,
45.193542,,16,energy,,0.399064,0.343955,
45.194347,1,9,data,         3,,,10
45.200963,,19,energy,,0.294651,0.258611,
45.225079,7,1,parent,,,,
45.233827,1,,mac_reception,,,,
45.237732,8,1,parent,,,,
45.238267,1,21,data,         3,,,10
45.259174,,14,energy,,0.399061,0.270732,
45.259174,,12,energy,,0.399056,0.256338,
45.259174,,19,energy,,0.294651,0.258611,
45.259174,,16,energy,,0.399064,0.343955,
45.259174,,6,energy,,0.399055,0.253265,
45.259174,,13,energy,,0.38653,0.371501,
45.259174,,17,energy,,0.399042,0.249952,
45.259174,,10,energy,,0.30119,0.281546,
45.259174,,2,energy,,0.39906,0.257208,
45.259174,,4,energy,,0.399059,0.325839,
45.259174,,18,energy,,0.301188,0.302459,
45.259174,,5,energy,,0.301191,0.259402,
45.259206,,1,energy,,0.158601,7.075035,
45.25981,,15,energy,,0.301193,0.240281,
45.261308,,20,energy,,0.399057,0.244056,
45.262607,1,,mac_reception,,,,
45.266891,,9,energy,,0.406831,0.277968,
45.266971,,7,energy,,0.412014,0.234238,
45.267047,1,15,data,         3,,,10
45.270689,,21,energy,,0.301182,0.233939,
45.274679,21,,overhearing,,,,
45.274679,21,,mac_reception,,,,
45.279609,,8,energy,,0.399063,0.337476,
45.287935,,3,energy,,0.259259,0.323499,
45.289134,,11,energy,,0.372571,0.269173,
45.290178,14,1,parent,,,,
45.30387,2,1,parent,,,,
45.307557,5,1,parent,,,,
45.318542,,16,energy,,0.399064,0.343955,
45.325964,,19,energy,,0.294651,0.258611,
45.329283,12,1,parent,,,,
45.332367,,14,energy,,0.399061,0.270732,
45.335141,,18,energy,,0.301188,0.302459,
45.344096,20,1,parent,,,,
45.345751,,2,energy,,0.39906,0.257208,
45.34945,,5,energy,,0.301191,0.259402,
45.351767,,15,energy,,0.301193,0.240281,
45.354093,,13,energy,,0.38653,0.371501,
45.357224,,6,energy,,0.399055,0.253265,
45.367415,,17,energy,,0.399042,0.249952,
45.37148,,12,energy,,0.399056,0.256338,
45.376108,,4,energy,,0.399059,0.325839,
45.38445,,21,energy,,0.301182,0.233939,
45.386307,,20,energy,,0.399057,0.244056,
45.39189,,9,energy,,0.406831,0.277968,
45.391972,,7,energy,,0.412014,0.234238,
45.404609,,8,energy,,0.399063,0.337476,
45.412935,,3,energy,,0.259259,0.323499,
45.414134,,11,energy,,0.372571,0.269173,
45.432614,,10,energy,,0.30119,0.281546,
45.436901,13,1,parent,,,,
45.443542,,16,energy,,0.399064,0.343955,
45.450963,,19,energy,,0.294651,0.258611,
45.457368,,14,energy,,0.399061,0.270732,
45.460142,,18,energy,,0.301188,0.302459,
45.470751,,2,energy,,0.39906,0.257208,
45.47445,,5,energy,,0.301191,0.259402,
45.476768,,15,energy,,0.301193,0.240281,
45.479093,,13,energy,,0.38653,0.371501,
45.482223,,6,energy,,0.399055,0.253265,
45.492416,,17,energy,,0.399042,0.249952,
45.496479,,12,energy,,0.399056,0.256338,
45.501108,,4,energy,,0.399059,0.325839,
45.509449,,21,energy,,0.301182,0.233939,
45.511308,,20,energy,,0.399057,0.244056,
45.516891,,9,energy,,0.406831,0.277968,
45.516972,,7,energy,,0.412014,0.234238,
45.529609,,8,energy,,0.399063,0.337476,
45.537935,,3,energy,,0.259259,0.323499,
45.539135,,11,energy,,0.372571,0.269173,
45.557614,,10,energy,,0.30119,0.281546,
45.565346,6,1,parent,,,,
45.568541,,16,energy,,0.399064,0.343955,
45.575963,,19,energy,,0.294651,0.258611,
45.582367,,14,energy,,0.399061,0.270732,
45.585142,,18,energy,,0.301188,0.302459,
45.595752,,2,energy,,0.39906,0.257208,
45.59945,,5,energy,,0.301191,0.259402,
45.601768,,15,energy,,0.301193,0.240281,
45.604092,,13,energy,,0.38653,0.371501,
45.607223,,6,energy,,0.399055,0.253265,
45.617415,,17,energy,,0.399042,0.249952,
45.62148,,12,energy,,0.399056,0.256338,
45.626109,,4,energy,,0.399059,0.325839,
45.634449,,21,energy,,0.301182,0.233939,
45.636308,,20,energy,,0.399057,0.244056,
45.64189,,9,energy,,0.406831,0.277968,
45.641971,,7,energy,,0.412014,0.234238,
45.65461,,8,energy,,0.399063,0.337476,
45.658778,19,1,parent,,,,
45.662935,,3,energy,,0.259259,0.323499,
45.664135,,11,energy,,0.372571,0.269173,
45.682615,,10,energy,,0.30119,0.281546,
45.693542,,16,energy,,0.399064,0.343955,
45.699988,,19,energy,,0.294651,0.258611,
45.700222,17,1,parent,,,,
45.766891,,9,energy,,0.406831,0.277968,
45.766971,,7,energy,,0.412014,0.234238,
45.776356,16,1,parent,,,,
45.779609,,8,energy,,0.399063,0.337476,
45.787935,,3,energy,,0.259259,0.323499,
45.789135,,11,energy,,0.372571,0.269173,
45.807615,,10,energy,,0.30119,0.281546,
45.818542,,16,energy,,0.399064,0.343955,
45.825964,,19,energy,,0.294651,0.258611,
45.832367,,14,energy,,0.399061,0.270732,
45.835142,,18,energy,,0.301188,0.302459,
45.845751,,2,energy,,0.39906,0.257208,
45.84945,,5,energy,,0.301191,0.259402,
45.851768,,15,energy,,0.301193,0.240281,
45.854093,,13,energy,,0.38653,0.371501,
45.857223,,6,energy,,0.399055,0.253265,
45.867416,,17,energy,,0.399042,0.249952,
45.87148,,12,energy,,0.399056,0.256338,
45.876108,,4,energy,,0.399059,0.325839,
45.88445,,21,energy,,0.301182,0.233939,
45.886307,,20,energy,,0.399057,0.244056,
45.890416,10,1,parent,,,,
45.891891,,9,energy,,0.406831,0.277968,
45.891971,,7,energy,,0.412014,0.234238,
45.904609,,8,energy,,0.399063,0.337476,
45.912935,,3,energy,,0.259259,0.323499,
45.914135,,11,energy,,0.372571,0.269173,
45.917946,18,1,parent,,,,
45.943542,,16,energy,,0.399064,0.343955,
45.950964,,19,energy,,0.294651,0.258611,
45.957368,,14,energy,,0.399061,0.270732,
45.959207,4,1,parent,,,,
45.960142,,18,energy,,0.301188,0.302459,
45.967245,21,1,parent,,,,
45.970751,,2,energy,,0.39906,0.257208,
45.97445,,5,energy,,0.301191,0.259402,
45.976768,,15,energy,,0.301193,0.240281,
45.979093,,13,energy,,0.38653,0.371501,
45.982224,,6,energy,,0.399055,0.253265,
45.992416,,17,energy,,0.399042,0.249952,
45.99648,,12,energy,,0.399056,0.256338,
46.001108,,4,energy,,0.399059,0.325839,
46.009449,,21,energy,,0.301182,0.233939,
46.011308,,20,energy,,0.399057,0.244056,
46.01689,,9,energy,,0.406831,0.277968,
46.016972,,7,energy,,0.412014,0.234238,
46.02961,,8,energy,,0.399063,0.337476,
46.037935,,3,energy,,0.259259,0.323499,
46.039134,,11,energy,,0.372571,0.269173,
46.057615,,10,energy,,0.30119,0.281546,
46.059567,15,1,parent,,,,
46.068541,,16,energy,,0.399064,0.343955,
46.075963,,19,energy,,0.294651,0.258611,
46.082367,,14,energy,,0.399061,0.270732,
46.085142,,18,energy,,0.301188,0.302459,
46.095751,,2,energy,,0.39906,0.257208,
46.09945,,5,energy,,0.301191,0.259402,
46.100006,9,1,parent,,,,
46.208503,,7,energy,,0.412014,0.234238,
46.208503,,4,energy,,0.399059,0.325839,
46.208503,,9,energy,,0.406831,0.277968,
46.208503,,3,energy,,0.259259,0.323499,
46.208503,,16,energy,,0.399064,0.343955,
46.208503,,2,energy,,0.39906,0.257208,
46.208503,,8,energy,,0.399063,0.337476,
46.208503,,5,energy,,0.301191,0.259402,
46.208503,,15,energy,,0.301193,0.240281,
46.208503,,10,energy,,0.30119,0.281546,
46.208503,,13,energy,,0.38653,0.371501,
46.208503,,19,energy,,0.294651,0.258611,
46.208503,,17,energy,,0.399042,0.249952,
46.208503,,12,energy,,0.399056,0.256338,
46.208503,,6,energy,,0.399055,0.253265,
46.208503,,20,energy,,0.399057,0.244056,
46.208503,,21,energy,,0.301182,0.233939,
46.208503,,14,energy,,0.399061,0.272971,
46.208535,,1,energy,,0.158921,7.076954,
46.20914,,11,energy,,0.37449,0.269493,
46.210141,,18,energy,,0.301188,0.302459,
46.211936,1,,mac_reception,,,,
46.216376,1,11,data,         4,,,10
46.298832,,11,energy,,0.37449,0.269493,
46.298832,,14,energy,,0.399061,0.272971,
46.298832,,2,energy,,0.39906,0.257208,
46.298832,,6,energy,,0.399055,0.253265,
46.298832,,21,energy,,0.301182,0.233939,
46.298832,,10,energy,,0.30119,0.281546,
46.298832,,18,energy,,0.301188,0.302459,
46.298832,,4,energy,,0.399059,0.325839,
46.298832,,16,energy,,0.399064,0.343955,
46.298832,,13,energy,,0.38653,0.371501,
46.298832,,12,energy,,0.399056,0.256338,
46.298832,,5,energy,,0.301191,0.259402,
46.298832,,9,energy,,0.406831,0.277968,
46.298832,,7,energy,,0.412014,0.234238,
46.298832,,20,energy,,0.399057,0.244056,
46.298832,,19,energy,,0.294651,0.258611,
46.298832,,3,energy,,0.259259,0.323499,
46.298832,,15,energy,,0.301193,0.240281,
46.298832,,17,energy,,0.399042,0.249952,
46.298864,,1,energy,,0.159241,7.078873,
46.299468,,8,energy,,0.400982,0.337796,
46.302265,1,,mac_reception,,,,
46.306567,1,8,data,         4,,,10
46.314971,1,,mac_reception,,,,
46.319273,1,3,data,         4,,,10
46.336684,1,,mac_reception,,,,
46.337517,14,,overhearing,,,,
46.337517,14,,mac_reception,,,,
46.340986,1,7,data,         4,,,10
46.389012,1,,mac_reception,,,,
46.389781,20,,mac_reception,,,,
46.389781,20,,overhearing,,,,
46.393314,1,5,data,         4,,,10
46.398851,,10,energy,,0.30119,0.281546,
46.398851,,14,energy,,0.399061,0.273291,
46.398851,,8,energy,,0.400982,0.337796,
46.398851,,15,energy,,0.301193,0.240281,
46.398851,,2,energy,,0.39906,0.257208,
46.398851,,16,energy,,0.399064,0.343955,
46.398851,,4,energy,,0.399059,0.325839,
46.398851,,9,energy,,0.406831,0.277968,
46.398851,,5,energy,,0.30311,0.259723,
46.398851,,13,energy,,0.38653,0.371501,
46.398851,,21,energy,,0.301182,0.236368,
46.398851,,6,energy,,0.399055,0.253265,
46.398851,,11,energy,,0.37449,0.269493,
46.398851,,19,energy,,0.294651,0.258611,
46.398851,,18,energy,,0.301188,0.302459,
46.398851,,3,energy,,0.261178,0.323819,
46.398851,,17,energy,,0.399042,0.249952,
46.398851,,7,energy,,0.413933,0.234558,
46.398851,,20,energy,,0.399057,0.244377,
46.398883,,1,energy,,0.160522,7.08655,
46.399487,,12,energy,,0.400976,0.256658,
46.402284,1,,mac_reception,,,,
46.406724,1,12,data,         4,,,10
46.481595,,18,energy,,0.301188,0.302459,
46.481595,,16,energy,,0.399064,0.343955,
46.481595,,7,energy,,0.413933,0.234558,
46.481595,,8,energy,,0.400982,0.337796,
46.481595,,5,energy,,0.30311,0.259723,
46.481595,,15,energy,,0.301193,0.240281,
46.481595,,21,energy,,0.301182,0.236368,
46.481595,,13,energy,,0.38653,0.371501,
46.481595,,11,energy,,0.37449,0.269493,
46.481595,,9,energy,,0.406831,0.277968,
46.481595,,2,energy,,0.39906,0.257208,
46.481595,,10,energy,,0.30119,0.281546,
46.481595,,19,energy,,0.294651,0.258611,
46.481595,,3,energy,,0.261178,0.323819,
46.481595,,20,energy,,0.399057,0.244377,
46.481627,,1,energy,,0.160842,7.088469,
46.482223,,6,energy,,0.399055,0.253265,
46.482232,,14,energy,,0.40098,0.273611,
46.485041,1,,mac_reception,,,,
46.489481,1,14,data,         4,,,10
46.492415,,17,energy,,0.399042,0.249952,
46.496479,,12,energy,,0.400976,0.256658,
46.500709,,4,energy,,0.399059,0.325839,
46.556868,,6,energy,,0.399055,0.253265,
46.556868,,7,energy,,0.413933,0.234558,
46.556868,,9,energy,,0.406831,0.277968,
46.556868,,17,energy,,0.399042,0.249952,
46.556868,,8,energy,,0.400982,0.337796,
46.556868,,12,energy,,0.400976,0.256658,
46.556868,,21,energy,,0.301182,0.236368,
46.556868,,13,energy,,0.38653,0.371501,
46.556868,,11,energy,,0.37449,0.269493,
46.556868,,3,energy,,0.261178,0.323819,
46.556868,,4,energy,,0.399059,0.325839,
46.556899,,1,energy,,0.161163,7.090387,
46.557094,,10,energy,,0.30119,0.281867,
46.5603,1,,mac_reception,,,,
46.561086,10,,mac_reception,,,,
46.561086,10,,overhearing,,,,
46.564602,1,2,data,         4,,,10
46.568542,,16,energy,,0.399064,0.343955,
46.575964,,19,energy,,0.294651,0.258611,
46.582368,,14,energy,,0.40098,0.273611,
46.585141,,18,energy,,0.301188,0.302459,
46.595751,,2,energy,,0.400978,0.257529,
46.599451,,5,energy,,0.30311,0.259723,
46.601768,,15,energy,,0.301193,0.240281,
46.601843,,20,energy,,0.399057,0.244377,
46.608334,1,,mac_reception,,,,
46.609137,13,,overhearing,,,,
46.609137,13,,mac_reception,,,,
46.612774,1,20,data,         4,,,10
46.658653,,12,energy,,0.400976,0.256658,
46.658653,,17,energy,,0.399042,0.249952,
46.658653,,6,energy,,0.399055,0.253265,
46.658653,,18,energy,,0.301188,0.302459,
46.658653,,7,energy,,0.413933,0.234558,
46.658653,,20,energy,,0.400976,0.244697,
46.658653,,15,energy,,0.301193,0.240281,
46.658653,,2,energy,,0.400978,0.257529,
46.658653,,21,energy,,0.301182,0.236368,
46.658653,,14,energy,,0.40098,0.273611,
46.658653,,9,energy,,0.406831,0.277968,
46.658653,,8,energy,,0.400982,0.337796,
46.658653,,4,energy,,0.399059,0.325839,
46.658653,,5,energy,,0.30311,0.259723,
46.658685,,1,energy,,0.161803,7.094224,
46.65929,,13,energy,,0.388448,0.372141,
46.662086,1,,mac_reception,,,,
46.662935,,3,energy,,0.261178,0.323819,
46.664135,,11,energy,,0.37449,0.269493,
46.666533,1,13,data,         4,,,10
46.682615,,10,energy,,0.30119,0.281867,
46.693542,,16,energy,,0.399064,0.343955,
46.700963,,19,energy,,0.294651,0.258611,
46.750256,,15,energy,,0.301193,0.240281,
46.750256,,17,energy,,0.399042,0.249952,
46.750256,,14,energy,,0.40098,0.273611,
46.750256,,2,energy,,0.400978,0.257529,
46.750256,,5,energy,,0.30311,0.259723,
46.750256,,12,energy,,0.400976,0.256658,
46.750256,,13,energy,,0.388448,0.372141,
46.750256,,18,energy,,0.301188,0.302459,
46.750288,,1,energy,,0.162123,7.096143,
46.75052,,4,energy,,0.399059,0.326159,
46.750892,,6,energy,,0.400974,0.253585,
46.754059,1,,mac_reception,,,,
46.754511,4,,overhearing,,,,
46.754511,4,,mac_reception,,,,
46.758361,1,6,data,         4,,,10
46.759449,,21,energy,,0.301182,0.236368,
46.761308,,20,energy,,0.400976,0.244697,
46.766891,,9,energy,,0.406831,0.277968,
46.766971,,7,energy,,0.413933,0.234558,
46.77961,,8,energy,,0.400982,0.337796,
46.787936,,3,energy,,0.261178,0.323819,
46.789135,,11,energy,,0.37449,0.269493,
46.807615,,10,energy,,0.30119,0.281867,
46.818542,,16,energy,,0.399064,0.343955,
46.825964,,19,energy,,0.294651,0.258611,
46.84307,1,,mac_reception,,,,
46.84751,1,16,data,         4,,,10
46.888795,,4,energy,,0.399059,0.326159,
46.888795,,10,energy,,0.30119,0.281867,
46.888795,,11,energy,,0.37449,0.269493,
46.888795,,8,energy,,0.400982,0.337796,
46.888795,,6,energy,,0.400974,0.253585,
46.888795,,12,energy,,0.400976,0.256658,
46.888795,,2,energy,,0.400978,0.257529,
46.888795,,21,energy,,0.301182,0.236368,
46.888795,,3,energy,,0.261178,0.323819,
46.888795,,16,energy,,0.400983,0.344275,
46.888795,,15,energy,,0.301193,0.240281,
46.888795,,14,energy,,0.40098,0.273611,
46.888795,,18,energy,,0.301188,0.302459,
46.888795,,17,energy,,0.399042,0.249952,
46.888795,,13,energy,,0.388448,0.372141,
46.888795,,20,energy,,0.400976,0.244704,
46.888795,,5,energy,,0.30311,0.259723,
46.888827,,1,energy,,0.162763,7.099981,
46.889432,,19,energy,,0.29657,0.258931,
46.89189,,9,energy,,0.406831,0.277968,
46.891971,,7,energy,,0.413933,0.234558,
46.892228,1,,mac_reception,,,,
46.896668,1,19,data,         4,,,10
46.930676,,11,energy,,0.37449,0.269493,
46.930676,,3,energy,,0.261178,0.323819,
46.930676,,8,energy,,0.400982,0.337796,
46.930707,,1,energy,,0.163084,7.1019,
46.932615,,10,energy,,0.30119,0.281867,
46.934108,1,,mac_reception,,,,
46.938548,1,17,data,         4,,,10
46.943542,,16,energy,,0.400983,0.344275,
46.950963,,19,energy,,0.29657,0.258931,
46.957368,,14,energy,,0.40098,0.273611,
46.960141,,18,energy,,0.301188,0.302459,
46.970751,,2,energy,,0.400978,0.257529,
46.974451,,5,energy,,0.30311,0.259723,
46.976768,,15,energy,,0.301193,0.240281,
46.979093,,13,energy,,0.388448,0.372141,
46.982223,,6,energy,,0.400974,0.253585,
46.992416,,17,energy,,0.400961,0.250273,
46.996479,,12,energy,,0.400976,0.256658,
47.001109,,4,energy,,0.399059,0.326159,
47.009449,,21,energy,,0.301182,0.236368,
47.011308,,20,energy,,0.400976,0.244704,
47.01689,,9,energy,,0.406831,0.277968,
47.016971,,7,energy,,0.413933,0.234558,
47.081597,,6,energy,,0.400974,0.253585,
47.081597,,20,energy,,0.400976,0.244704,
47.081597,,9,energy,,0.406831,0.277968,
47.081597,,13,energy,,0.388448,0.372141,
47.081597,,12,energy,,0.400976,0.256658,
47.081597,,16,energy,,0.400983,0.344275,
47.081597,,11,energy,,0.37449,0.269493,
47.081597,,17,energy,,0.400961,0.250273,
47.081597,,4,energy,,0.399059,0.326159,
47.081597,,21,energy,,0.301182,0.236368,
47.081597,,3,energy,,0.261178,0.323819,
47.081597,,19,energy,,0.29657,0.258931,
47.081597,,8,energy,,0.400982,0.337796,
47.081597,,7,energy,,0.413933,0.234558,
47.081629,,1,energy,,0.163404,7.103819,
47.081851,,14,energy,,0.40098,0.273931,
47.082235,,10,energy,,0.303109,0.282187,
47.08503,1,,mac_reception,,,,
47.085141,,18,energy,,0.301188,0.302459,
47.085842,14,,overhearing,,,,
47.085842,14,,mac_reception,,,,
47.089487,1,10,data,         4,,,10
47.095752,,2,energy,,0.400978,0.257529,
47.09945,,5,energy,,0.30311,0.259723,
47.100792,,15,energy,,0.301193,0.240281,
47.127501,1,,mac_reception,,,,
47.131941,1,18,data,         4,,,10
47.16094,1,,mac_reception,,,,
47.165242,1,4,data,         4,,,10
47.176433,,12,energy,,0.400976,0.256658,
47.176433,,14,energy,,0.40098,0.273931,
47.176433,,3,energy,,0.261178,0.323819,
47.176433,,20,energy,,0.400976,0.244704,
47.176433,,8,energy,,0.400982,0.337796,
47.176433,,5,energy,,0.30311,0.259723,
47.176433,,15,energy,,0.301193,0.240281,
47.176433,,21,energy,,0.301182,0.236368,
47.176433,,4,energy,,0.400978,0.326479,
47.176433,,18,energy,,0.303107,0.302779,
47.176433,,6,energy,,0.400974,0.253585,
47.176433,,13,energy,,0.388448,0.372141,
47.176433,,17,energy,,0.400961,0.250273,
47.176433,,11,energy,,0.37449,0.269493,
47.176433,,2,energy,,0.400978,0.257529,
47.176433,,7,energy,,0.413933,0.234558,
47.176465,,1,energy,,0.164364,7.109577,
47.177069,,9,energy,,0.408751,0.278288,
47.179866,1,,mac_reception,,,,
47.182614,,10,energy,,0.303109,0.282187,
47.184168,1,9,data,         4,,,10
47.193542,,16,energy,,0.400983,0.344275,
47.200963,,19,energy,,0.29657,0.258931,
47.223663,1,,mac_reception,,,,
47.22445,2,,overhearing,,,,
47.22445,2,,mac_reception,,,,
47.228103,1,21,data,         4,,,10
47.249043,,1,energy,,0.165004,7.113415,
47.252461,1,,mac_reception,,,,
47.256901,1,15,data,         4,,,10
48.001109,,4,energy,,0.400978,0.326479,
48.00945,,21,energy,,0.303101,0.236688,
48.011308,,20,energy,,0.400976,0.244704,
48.01689,,9,energy,,0.408751,0.278288,
48.016971,,7,energy,,0.413933,0.234558,
48.029609,,8,energy,,0.400982,0.337796,
48.037936,,3,energy,,0.261178,0.323819,
48.039135,,11,energy,,0.37449,0.269493,
48.057615,,10,energy,,0.303109,0.282187,
48.068542,,16,energy,,0.400983,0.344275,
48.075964,,19,energy,,0.29657,0.258931,
48.082368,,14,energy,,0.40098,0.273931,
48.085141,,18,energy,,0.303107,0.302779,
48.095751,,2,energy,,0.400978,0.257849,
48.09945,,5,energy,,0.30311,0.259723,
48.101768,,15,energy,,0.303112,0.240601,
48.104093,,13,energy,,0.388448,0.372141,
48.107223,,6,energy,,0.400974,0.253585,
48.117416,,17,energy,,0.400961,0.250273,
48.12148,,12,energy,,0.400976,0.256658,
48.126108,,4,energy,,0.400978,0.326479,
48.13445,,21,energy,,0.303101,0.236688,
48.136307,,20,energy,,0.400976,0.244704,
48.14189,,9,energy,,0.408751,0.278288,
48.141971,,7,energy,,0.413933,0.234558,
48.154609,,8,energy,,0.400982,0.337796,
48.162935,,3,energy,,0.261178,0.323819,
48.164135,,11,energy,,0.37449,0.269493,
48.176359,,5,energy,,0.30311,0.259723,
48.176359,,2,energy,,0.400978,0.257849,
48.176359,,11,energy,,0.37449,0.269493,
48.176359,,9,energy,,0.408751,0.278288,
48.176359,,17,energy,,0.400961,0.250273,
48.176359,,7,energy,,0.413933,0.234558,
48.176359,,18,energy,,0.303107,0.302779,
48.176359,,21,energy,,0.303101,0.236688,
48.176359,,4,energy,,0.400978,0.326479,
48.176359,,8,energy,,0.400982,0.337796,
48.176359,,15,energy,,0.303112,0.240601,
48.176359,,10,energy,,0.303109,0.282187,
48.176359,,12,energy,,0.400976,0.256658,
48.176359,,6,energy,,0.400974,0.253585,
48.176359,,20,energy,,0.400976,0.244704,
48.176359,,19,energy,,0.29657,0.258931,
48.176359,,14,energy,,0.40098,0.273931,
48.176359,,16,energy,,0.400983,0.344275,
48.176359,,13,energy,,0.388448,0.372141,
48.176391,,1,energy,,0.165324,7.115333,
48.176996,,3,energy,,0.263096,0.324139,
48.179797,1,,mac_reception,,,,
48.182615,,10,energy,,0.303109,0.282187,
48.184099,1,3,data,         5,,,10
48.198341,,15,energy,,0.303112,0.240601,
48.198341,,2,energy,,0.400978,0.257849,
48.198341,,14,energy,,0.40098,0.273931,
48.198341,,5,energy,,0.30311,0.259723,
48.198341,,8,energy,,0.400982,0.337796,
48.198341,,12,energy,,0.400976,0.256658,
48.198341,,13,energy,,0.388448,0.372141,
48.198341,,7,energy,,0.413933,0.234558,
48.198341,,21,energy,,0.303101,0.236688,
48.198341,,20,energy,,0.400976,0.244704,
48.198341,,17,energy,,0.400961,0.250273,
48.198341,,10,energy,,0.303109,0.282187,
48.198341,,3,energy,,0.263096,0.324139,
48.198341,,6,energy,,0.400974,0.253585,
48.198341,,9,energy,,0.408751,0.278288,
48.198341,,16,energy,,0.400983,0.344275,
