time,tx,rx
0.0,0.0,0.0
0.804423,0.0,0.0
0.943542,0.0,0.0
1.20057,0.0,0.00229
1.298205,0.0,0.00229
1.402265,0.0,0.00229
1.484305,0.0,0.006704
1.604328,0.0,0.008912
1.699823,0.0,0.011119
1.800736,0.0,0.011119
1.901902,0.039827,0.011119
1.999379,0.086076,0.011119
2.102497,0.086076,0.013326
2.198215,0.086076,0.015534
2.300167,0.086076,0.015534
2.402167,0.086076,0.017741
2.50382,0.086076,0.019949
2.600861,0.086076,0.019949
2.699566,0.086076,0.022156
2.799529,0.086076,0.022156
2.898691,0.086076,0.024363
3.000722,0.086076,0.02657
3.100094,0.086076,0.02657
3.199886,0.086076,0.028776
3.301766,0.086076,0.028776
3.401558,0.086076,0.030984
3.50471,0.086076,0.033191
3.60823,0.086076,0.033191
3.70137,0.086076,0.035455
3.798206,0.086076,0.035455
3.880248,0.086076,0.039868
3.943542,0.086076,0.039868
4.10221,0.086076,0.042076
4.193542,0.086076,0.042076
4.299751,0.086076,0.042076
4.362584,0.086076,0.045338
4.498587,0.086076,0.045338
4.593935,0.086076,0.047544
4.818541,0.086076,0.047544
5.068542,0.086076,0.047544
5.193542,0.086076,0.047544
5.318542,0.086076,0.047544
5.443542,0.086076,0.047544
5.568542,0.086076,0.047544
5.693542,0.086076,0.047544
5.818541,0.086076,0.047544
5.943542,0.086076,0.047544
6.568541,0.086076,0.047544
6.697328,0.086076,0.047544
6.79773,0.086076,0.050807
6.897338,0.086076,0.050807
6.997343,0.086076,0.054069
7.097746,0.086076,0.057332
7.199107,0.086076,0.060837
7.276619,0.086076,0.060837
7.399373,0.086076,0.060837
7.499803,0.086076,0.06717
7.599547,0.086076,0.06749
7.700008,0.086076,0.070753
7.79705,0.086076,0.08054
7.898787,0.086076,0.083802
7.999221,0.086076,0.091912
8.100778,0.138277,0.091912
8.199904,0.183951,0.095605
8.299845,0.183951,0.095605
8.397273,0.183951,0.095605
8.499986,0.183951,0.098867
8.599318,0.183951,0.102203
8.699954,0.183951,0.105465
8.777952,0.183951,0.105465
8.899695,0.183951,0.108728
8.998819,0.183951,0.108728
9.099222,0.183951,0.111991
9.199548,0.183951,0.111991
9.292039,0.183951,0.111991
9.400059,0.183951,0.111991
9.497966,0.183951,0.115254
9.598981,0.183951,0.118516
9.699339,0.186542,0.119158
9.800008,0.186542,0.119158
9.878676,0.186542,0.122555
10.006498,0.186542,0.122555
10.098233,0.186542,0.125818
10.193541,0.186542,0.125818
10.248327,0.186542,0.125818
10.394624,0.186542,0.125818
10.485608,0.186542,0.125818
10.568542,0.186542,0.125818
10.697355,0.186542,0.125818
10.812062,0.186542,0.125818
10.900345,0.188781,0.125818
10.950602,0.189293,0.126138
11.094313,0.189293,0.126138
11.193542,0.189293,0.126138
11.318542,0.189293,0.126138
11.363238,0.189293,0.126138
11.693541,0.189293,0.126138
13.068542,0.189293,0.126138
13.193541,0.189293,0.126138
13.318542,0.189293,0.126138
13.345719,0.189293,0.126138
13.350083,0.189293,0.126138
13.354447,0.189293,0.126138
13.358841,0.189293,0.126138
13.398179,0.189293,0.126138
13.471264,0.189293,0.1294
13.692168,0.189293,0.1294
13.693542,0.189293,0.1294
13.798508,0.189293,0.1294
13.858502,0.189293,0.132663
13.999854,0.189293,0.132663
14.101359,0.189293,0.135926
14.568541,0.189293,0.135926
14.699193,0.189293,0.139189
14.799596,0.189293,0.139189
14.898671,0.189293,0.139189
14.989304,0.189293,0.142453
15.101982,0.189293,0.142453
15.198021,0.189293,0.145715
15.299527,0.189293,0.145715
15.359522,0.189293,0.148977
15.497606,0.189293,0.152239
15.573335,0.189293,0.152239
15.699634,0.189293,0.155502
15.800037,0.189293,0.155502
15.822977,0.189293,0.158766
15.998201,0.189293,0.162029
16.101986,0.189293,0.162029
16.198055,0.189293,0.165292
16.318542,0.189293,0.165292
16.398622,0.189293,0.165292
16.49356,0.189293,0.195859
16.597731,0.189293,0.202385
16.693542,0.189293,0.202385
16.800505,0.189293,0.202385
16.864893,0.189293,0.224426
16.998295,0.189293,0.224426
17.098728,0.189293,0.232141
17.197934,0.189293,0.235403
17.297465,0.189293,0.235403
17.397989,0.189293,0.252499
17.499844,0.189293,0.255763
17.602539,0.195626,0.255763
17.700383,0.26814,0.255763
20.068542,0.287174,0.255763
20.193542,0.287174,0.255763
20.23484,0.287174,0.255763
20.237591,0.287174,0.255763
20.238166,0.287174,0.255763
20.256569,0.287174,0.255763
20.259895,0.287174,0.255763
20.270311,0.287174,0.255763
20.358514,0.287174,0.255763
20.475444,0.287174,0.255763
20.5853,0.287174,0.255763
20.700173,0.287174,0.255763
20.783209,0.287174,0.255763
20.818542,0.287174,0.255763
21.008212,0.287174,0.255763
21.084151,0.287174,0.255763
21.193542,0.287174,0.255763
21.318542,0.287174,0.255763
21.443542,0.287174,0.255763
21.516897,0.289924,0.256083
25.068542,0.289924,0.256083
25.193542,0.289924,0.256083
25.318542,0.289924,0.256083
25.443542,0.289924,0.256083
25.568542,0.289924,0.256083
25.693541,0.289924,0.256083
25.818542,0.289924,0.256083
25.943542,0.289924,0.256083
26.067566,0.289924,0.256083
26.068542,0.289924,0.256083
26.098047,0.289924,0.256083
26.102408,0.289924,0.256083
26.106802,0.289924,0.256083
26.110065,0.289924,0.256083
26.111166,0.289924,0.256083
26.115561,0.289924,0.256083
26.119925,0.289924,0.256083
26.123187,0.289924,0.256083
26.124289,0.289924,0.256083
26.127551,0.289924,0.256083
26.128654,0.289924,0.256083
26.198477,0.289924,0.259346
26.943541,0.289924,0.259346
27.028047,0.289924,0.259346
27.036775,0.289924,0.259346
27.101194,0.289924,0.262897
27.193541,0.289924,0.262897
27.298319,0.289924,0.262897
27.398697,0.289924,0.26616
27.498028,0.289924,0.269731
27.59869,0.289924,0.272994
27.697115,0.289924,0.272994
27.818542,0.289924,0.272994
27.996937,0.289924,0.276256
28.943542,0.289924,0.276256
29.015129,0.289924,0.276256
29.019493,0.289924,0.276256
29.023858,0.289924,0.276256
29.10247,0.289924,0.279526
29.443542,0.289924,0.279526
29.693542,0.289924,0.279526
29.797239,0.289924,0.279526
29.897703,0.289924,0.282789
29.999569,0.289924,0.282789
30.086866,0.289924,0.286053
30.200144,0.289924,0.289663
30.269967,0.289924,0.289663
30.398076,0.289924,0.289846
30.47335,0.289924,0.289846
30.598782,0.289924,0.312684
30.700135,0.289924,0.319612
30.799588,0.289924,0.319612
30.863945,0.289924,0.342018
31.002557,0.289924,0.342018
31.101659,0.31868,0.342339
31.197836,0.390554,0.342339
31.271383,0.390554,0.342339
31.386721,0.390554,0.342339
31.498049,0.390554,0.342339
31.568542,0.390554,0.342339
31.693542,0.390554,0.342339
31.79053,0.390554,0.342339
32.443542,0.390554,0.342339
32.693542,0.390554,0.342339
32.818542,0.390554,0.342339
33.068542,0.390554,0.342339
33.193541,0.390554,0.342339
33.318542,0.390554,0.342339
35.068542,0.390554,0.342339
35.193542,0.390554,0.342339
35.318542,0.390554,0.342339
35.443541,0.390554,0.342339
35.568542,0.390554,0.342339
35.693542,0.390554,0.342339
35.818541,0.390554,0.342339
35.943541,0.390554,0.342339
36.068542,0.390554,0.342339
40.068542,0.390554,0.342339
40.193542,0.390554,0.342339
40.318541,0.390554,0.342339
40.326825,0.390554,0.342339
40.328999,0.390554,0.342339
40.329319,0.390554,0.342339
40.337035,0.390554,0.342339
40.337355,0.390554,0.342339
40.388178,0.390554,0.342339
40.480144,0.390554,0.342339
40.592008,0.390554,0.342339
40.693542,0.390554,0.342339
40.791867,0.390554,0.342339
40.841759,0.390554,0.342339
40.995749,0.392473,0.34266
41.068542,0.395224,0.34298
41.193542,0.395224,0.34298
41.301531,0.395224,0.34298
41.568541,0.395224,0.34298
41.693542,0.395224,0.34298
41.83192,0.395224,0.34298
41.882742,0.395224,0.34298
42.068542,0.395224,0.34298
42.206847,0.395224,0.34298
42.375227,0.395224,0.34298
42.478578,0.395224,0.3433
42.568542,0.395224,0.3433
42.693542,0.395224,0.3433
42.78412,0.395224,0.3433
42.860586,0.397144,0.34362
42.976892,0.397144,0.34362
43.068542,0.397144,0.34362
43.193542,0.397144,0.34362
43.321756,0.397144,0.34362
44.068541,0.397144,0.34362
44.193541,0.397144,0.34362
44.366757,0.397144,0.34362
44.443541,0.397144,0.34362
44.593413,0.397144,0.34362
44.693542,0.397144,0.34362
44.773959,0.397144,0.34362
44.818541,0.397144,0.34362
44.975424,0.399064,0.343955
45.068542,0.399064,0.343955
45.193542,0.399064,0.343955
45.259174,0.399064,0.343955
45.318542,0.399064,0.343955
45.443542,0.399064,0.343955
45.568541,0.399064,0.343955
45.693542,0.399064,0.343955
45.818542,0.399064,0.343955
45.943542,0.399064,0.343955
46.068541,0.399064,0.343955
46.208503,0.399064,0.343955
46.298832,0.399064,0.343955
46.398851,0.399064,0.343955
46.481595,0.399064,0.343955
46.568542,0.399064,0.343955
46.693542,0.399064,0.343955
46.818542,0.399064,0.343955
46.888795,0.400983,0.344275
46.943542,0.400983,0.344275
47.081597,0.400983,0.344275
47.193542,0.400983,0.344275
48.068542,0.400983,0.344275
48.176359,0.400983,0.344275
48.198341,0.400983,0.344275
48.318542,0.400983,0.344275
48.500097,0.400983,0.344275
48.568541,0.400983,0.344275
48.693542,0.400983,0.344275
48.818541,0.400983,0.344275
48.878633,0.400983,0.344275
48.988886,0.400983,0.344275
49.085068,0.400983,0.344275
49.193541,0.400983,0.344275
49.291269,0.400983,0.344275
49.318542,0.400983,0.344275
49.443541,0.400983,0.344275
49.568542,0.400983,0.344275
49.693541,0.400983,0.344275
49.818541,0.400983,0.344275
50.000085,0.400983,0.347538
50.068541,0.400983,0.347538
50.193542,0.400983,0.347538
50.279341,0.400983,0.347538
50.363996,0.400983,0.347538
50.488734,0.400983,0.347538
50.602747,0.400983,0.347538
50.699887,0.400983,0.350801
50.78535,0.400983,0.367114
50.898142,0.400983,0.367114
50.998514,0.400983,0.367239
51.092008,0.400983,0.367239
51.193542,0.400983,0.367239
51.279533,0.400983,0.367239
51.318541,0.400983,0.367239
51.480924,0.400983,0.367239
51.581919,0.400983,0.367239
51.693541,0.400983,0.367239
51.818541,0.400983,0.367239
51.943542,0.400983,0.367239
52.068541,0.400983,0.367239
52.193541,0.400983,0.367239
52.302763,0.400983,0.367239
52.368393,0.400983,0.367239
52.443541,0.400983,0.367239
52.574414,0.400983,0.367239
52.693542,0.400983,0.367239
52.818541,0.400983,0.367239
52.900189,0.400983,0.367239
52.943542,0.400983,0.367239
53.068542,0.400983,0.367239
53.193542,0.400983,0.367239
53.318541,0.400983,0.367239
53.443541,0.400983,0.367239
53.568541,0.400983,0.367239
53.693541,0.400983,0.367239
53.818542,0.400983,0.367239
53.943542,0.400983,0.367239
54.068541,0.400983,0.367239
54.193541,0.400983,0.367239
54.381057,0.400983,0.367239
54.469019,0.400983,0.367239
54.568542,0.400983,0.367239
54.693542,0.400983,0.367239
54.890025,0.400983,0.367239
54.943541,0.400983,0.367239
55.083856,0.400983,0.367239
55.19823,0.400983,0.367239
55.318541,0.400983,0.367239
55.443541,0.400983,0.367239
55.568541,0.400983,0.367239
55.693541,0.400983,0.367239
55.818542,0.400983,0.367239
55.943541,0.400983,0.367239
56.068541,0.400983,0.367239
56.193542,0.400983,0.367239
56.260711,0.400983,0.367239
56.407439,0.400983,0.367239
56.495894,0.400983,0.367239
56.598069,0.400983,0.367239
56.693541,0.400983,0.367239
56.805799,0.400983,0.367239
56.818542,0.400983,0.367239
56.948694,0.400983,0.367239
57.068541,0.400983,0.367239
57.193541,0.400983,0.367239
57.313067,0.400983,0.367239
57.403568,0.400983,0.367239
57.499606,0.400983,0.370502
57.568541,0.400983,0.370502
57.699285,0.400983,0.37075
57.79969,0.400983,0.37075
57.879862,0.400983,0.37075
57.998674,0.400983,0.37075
58.076125,0.400983,0.370794
58.198041,0.400983,0.374057
58.299378,0.400983,0.392887
58.396951,0.400983,0.39615
58.497356,0.400983,0.407408
58.568541,0.400983,0.407408
58.700255,0.400983,0.407787
58.760281,0.400983,0.407787
58.89756,0.400983,0.407787
58.998892,0.400983,0.407787
59.097443,0.400983,0.420835
59.193542,0.400983,0.420835
59.302904,0.400983,0.420835
59.399785,0.400983,0.420835
59.499088,0.400983,0.439207
59.568542,0.400983,0.439207
59.693541,0.400983,0.439207
59.799858,0.466235,0.439207
59.843496,0.498863,0.439207
59.990521,0.498863,0.439207
60.068541,0.498863,0.439207
60.193541,0.498863,0.439207
60.262146,0.498863,0.439207
60.387398,0.498863,0.439207
60.453576,0.498863,0.439207
60.584585,0.498863,0.439207
60.70005,0.498863,0.439528
60.799338,0.502702,0.440489
60.889245,0.502702,0.440489
60.943542,0.502702,0.440489
61.094824,0.502702,0.440489
61.193541,0.502702,0.440489
61.230078,0.502702,0.440489
61.37079,0.507372,0.441129
61.46569,0.511212,0.441769
61.601402,0.51505,0.442409
61.693541,0.5178,0.44273
61.818541,0.5178,0.44273
61.943541,0.5178,0.44273
62.068542,0.5178,0.44273
62.193541,0.5178,0.44273
62.251983,0.5178,0.44273
