bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
0,5.734488999999998,5.6837116360963442,,4.461497999999999,4.4468362501060597,
25,1.565831,2.1020461639036552,,1.1541810000000003,1.1388879058640633,
50,1.9186709999999998,1.6323117119625532,,1.546787,1.5550979223115982,
75,0.6857630000000003,0.92750492403164142,,0.2954670000000001,0.20460288014831546,
100,1.643673,1.4312338425773241,,1.107624,1.1928327527374685,
125,0.570592,0.83044292142850151,,0.19804299999999986,0.20302765687781191,
150,0.6656720000000002,0.43986067657036065,,0.245894,0.22938234541672123,
175,0.6098169999999999,0.83252933139538765,,0.21782500000000005,0.22625304393102799,
