bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
0,0.289927,0.28717600000000004,,0.274342,0.27402199999999999,
25,0.11296899999999999,0.14068800000000001,,0.05249400000000004,0.052212000000000008,
50,0.12148300000000006,0.10623376698485987,,0.14243099999999997,0.14111656800581635,
75,0.03044899999999995,0.045694233015140688,,0.011914000000000036,0.0087254319941842042,
100,0.14518799999999998,0.12855880000000028,,0.07078699999999999,0.072598000000000495,
125,0.030453000000000063,0.052626600000000127,,0.011545000000000027,0.015443000000000229,
150,0.031279999999999974,0.011031720077757795,,0.011560999999999932,0.011275457392791115,
175,0.030445999999999973,0.045152879922242865,,0.011826000000000003,0.011868542607209622,
