bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
0,0.280142,0.27739000000000003,,0.32102,0.31730799999999998,
25,0.11022599999999999,0.14069400000000001,,0.05144199999999999,0.052546912668726659,
50,0.131079,0.11724220000000041,,0.06642100000000001,0.069009087331273783,
75,0.028529000000000027,0.0396148000000002,,0.009987999999999997,0.0061820000000002888,
100,0.04679100000000003,0.024704200000000225,,0.045879,0.045141319065173456,
125,0.028527999999999998,0.050615800000000238,,0.007688999999999946,0.011049680934827217,
150,0.033201999999999954,0.022114200000000354,,0.010604999999999976,0.011749000000000367,
175,0.028529000000000027,0.039617800000000286,,0.009156000000000053,0.0089720000000003061,
