message,departure_time,arrival_time
         1,10.571821,10.925756
         2,12.567686,13.285032
         3,14.567686,16.925938
         4,16.567683,17.258408
         5,18.567698,19.113475
         6,20.567692,20.967774
         7,22.567689,23.188506
         8,24.567687,24.910389
         9,26.567693,26.930075
        10,28.567721,28.997891
        11,30.567716,30.842446
        12,32.567712,33.487185
        13,34.567706,35.130901
        14,36.567703,
        15,38.567707,40.376084
        16,40.567712,41.320314
        17,42.567714,42.970526
        18,44.567699,45.365214
        19,46.567697,46.93454
        20,48.567696,49.018021
        21,50.567712,51.353973
        22,52.567728,53.379139
        23,54.567705,55.168199
        24,56.567707,56.837297
        25,58.567716,59.232267
        26,60.567713,61.701775
        27,62.567702,63.006712
        28,64.717425,65.101195
        29,66.567719,66.838966
        30,68.567718,68.924407
        31,70.567702,71.200633
        32,72.567698,73.267046
        33,74.567726,74.928572
        34,76.567697,77.323261
        35,78.567729,79.533481
        36,80.567705,81.291255
        37,82.567726,
        38,84.567722,
        39,86.567723,87.61598
        40,88.567697,88.99886
        41,90.575029,91.195942
        42,92.567708,93.271112
        43,94.567705,95.207602
        44,96.567719,96.991804
        45,98.5677,99.598741
        46,100.567702,101.180911
        47,102.567708,
        48,104.567727,
        49,106.567722,107.297919
        50,108.567715,109.213411
        51,110.605429,111.908764
        52,112.567699,
        53,114.567708,115.531943
        54,116.5677,117.281779
        55,118.567705,118.815071
        56,120.567705,121.57796
        57,122.567706,124.920103
        58,124.567701,125.117853
        59,126.567718,127.220312
        60,128.567714,128.821357
        61,130.567706,130.909276
        62,132.567711,134.10114
        63,134.567718,135.169845
        64,136.567726,137.963291
        65,138.567716,139.828098
        66,140.567718,141.356495
        67,142.5677,143.631993
        68,144.56771,145.29098
        69,146.567698,146.959365
        70,148.567711,151.854102
        71,150.567713,152.09205
        72,152.567713,153.593963
        73,154.567699,155.708853
        74,156.567704,156.938446
        75,158.567713,159.031018
        76,160.575032,161.49212
        77,162.567697,165.030051
        78,164.567716,165.863999
        79,166.567714,167.922643
        80,168.567725,168.875827
        81,170.57503,171.074471
        82,172.56771,173.22555
        83,174.567702,175.394965
        84,176.567706,176.908744
        85,178.567716,179.344102
        86,180.567707,181.063604
        87,182.567704,183.022992
        88,184.567728,185.71206
        89,186.567727,
        90,188.567711,
        91,190.567701,191.510664
        92,192.567725,193.594219
        93,194.567726,194.825003
        94,196.567713,197.171873
        95,198.567698,199.302264
