message,departure_time,arrival_time
         1,37.179532,38.769345
         2,39.124291,48.586082
         3,41.124296,49.073202
         4,43.124291,49.488541
         5,45.124289,49.535832
         6,47.124285,
         7,49.234866,50.738811
         8,51.124314,52.48532
         9,53.124303,53.49188
        10,55.124315,55.961389
        11,57.124303,57.555933
        12,59.282084,62.035666
        13,61.124327,62.894864
        14,63.124311,
        15,65.124303,67.585934
        16,67.124326,
        17,69.124305,70.048856
        18,71.124328,71.643373
        19,73.124316,
        20,75.170404,76.95076
        21,77.124328,77.646803
        22,79.124335,79.382508
        23,81.124316,81.352027
        24,83.124316,84.436434
        25,85.131777,85.530967
        26,87.124306,87.500449
        27,89.124315,89.344973
        28,91.124315,91.442746
        29,93.124316,93.415838
        30,95.124313,95.500171
        31,97.124304,97.608158
        32,99.124314,100.467921
        33,101.124304,102.654797
        34,103.124307,103.489585
        35,105.124321,105.874121
        36,107.124313,108.17157
        37,109.180345,109.891012
        38,111.124323,111.735521
        39,113.12433,113.705062
        40,115.124307,
        41,117.12431,119.61865
        42,119.180623,120.758974
        43,121.124314,121.424623
        44,123.124311,123.619658
        45,125.131774,125.428931
        46,127.124317,127.705062
        47,129.124315,129.638358
        48,131.124315,131.492991
        49,133.124304,133.847709
        50,135.131774,
        51,137.124306,138.797026
        52,139.124316,139.468723
        53,141.124303,141.521565
        54,143.124311,143.854172
        55,145.124304,145.708887
        56,147.124305,147.813513
        57,149.124326,
        58,151.170426,154.908464
        59,153.124333,
        60,155.124315,156.803555
        61,157.124325,157.482188
        62,159.124317,159.450902
        63,161.124308,161.571533
        64,163.124306,163.488513
        65,165.124315,165.575836
        66,167.124306,167.772992
        67,169.124328,
        68,171.124323,171.349276
        69,173.124318,173.568794
        70,175.131775,176.94858
        71,177.124331,177.600418
        72,179.124323,179.506575
        73,181.124315,181.348402
        74,183.124322,183.432814
        75,185.124328,185.567985
        76,187.124326,187.517126
        77,189.124315,189.606117
        78,191.124323,191.467338
        79,193.124317,193.998267
        80,195.124326,195.515064
        81,197.124307,197.349415
        82,199.124317,
