message,departure_time,arrival_time
         1,47.920306,50.699274
         2,49.920299,52.438168
         3,51.920318,
         4,53.920301,
         5,55.920294,
         6,57.920306,
         7,59.92029,69.062852
         8,61.925292,69.109348
         9,63.920296,72.434379
        10,65.920313,73.495102
        11,67.920331,
        12,69.92034,73.728343
        13,71.925954,
        14,73.920326,74.371663
        15,75.924726,76.855505
        16,77.920332,79.142601
        17,79.920342,80.298512
        18,81.920323,82.332886
        19,83.920311,84.801355
        20,85.920337,
        21,87.920326,
        22,89.920322,92.533923
        23,91.920327,93.148625
        24,93.92031,94.946733
        25,95.920322,96.355007
        26,97.920311,98.374699
        27,99.920334,100.83716
        28,101.92033,
        29,103.920329,
        30,105.920332,
        31,107.920312,114.899459
        32,109.920317,
        33,111.920329,
        34,113.920311,
        35,115.920337,
        36,117.920323,120.908306
        37,119.920323,121.050517
        38,121.920322,122.64827
        39,123.920326,125.157473
        40,125.920313,
        41,127.920323,
        42,129.920315,
        43,131.920325,137.6466
        44,133.920311,138.715666
        45,135.920332,139.047052
        46,137.920326,
        47,139.920337,
        48,141.920322,
        49,143.920332,152.478719
        50,145.92032,152.574274
        51,147.920331,152.526011
        52,149.92032,
        53,151.924731,
        54,153.920338,
        55,155.920319,160.181605
        56,157.920333,160.31525
        57,159.920321,
        58,161.920339,
        59,163.994892,
        60,165.920324,167.721185
        61,167.920321,
        62,169.920339,
        63,171.920312,
        64,173.920314,177.532948
        65,175.976913,
        66,177.920342,178.319234
        67,179.920312,180.295065
        68,181.920325,182.703269
        69,184.054584,185.472989
        70,185.924858,186.462785
        71,187.920318,188.310424
        72,189.920326,190.779241
        73,191.920336,193.90327
        74,193.92034,
        75,195.924728,199.694157
        76,197.920311,199.781303
        77,199.920335,
