message,departure_time,arrival_time
         1,28.961589,29.35368
         2,30.961578,31.11855
         3,32.973007,33.878545
         4,34.961588,35.311246
         5,36.961585,37.047879
         6,38.961574,39.537748
         7,40.976871,41.203674
         8,42.961591,43.132193
         9,45.151886,45.341603
        10,46.961608,47.704284
        11,48.961584,49.182041
        12,50.961587,51.955518
        13,53.069897,53.374319
        14,54.961591,55.261433
        15,56.9616,57.061205
        16,58.968974,59.149724
        17,61.006873,61.130322
        18,62.961608,63.648018
        19,64.961592,65.223504
        20,66.9616,67.082955
        21,68.961589,69.146526
        22,70.982815,71.298755
        23,72.961594,73.113898
        24,74.961597,75.990517
        25,76.961611,77.294547
        26,78.961595,79.149242
        27,80.961604,81.146804
        28,83.070444,83.45306
        29,84.962675,85.770953
        30,86.961601,87.142329
        31,88.962368,89.325165
        32,90.962057,92.194058
        33,92.97827,94.220039
        34,94.961676,95.317491
        35,96.961583,97.100775
        36,99.073156,
        37,100.961599,101.313467
        38,102.961582,103.15792
        39,104.961613,105.22255
        40,107.052553,107.386226
        41,108.961585,110.058889
        42,110.961595,111.957641
        43,112.961601,113.081728
        44,114.961598,115.132114
        45,116.961593,117.620813
        46,118.961599,
        47,120.961603,121.159159
        48,123.005894,123.842403
        49,124.961589,126.627909
        50,126.961595,127.067541
        51,128.961597,129.146955
        52,130.961583,131.462606
        53,132.961586,141.930734
        54,134.9616,143.530839
        55,136.961585,
        56,138.961602,
        57,140.961589,
        58,142.961607,
        59,144.96161,145.509511
        60,147.065776,147.591352
        61,148.961593,149.208717
        62,150.961587,151.168122
        63,152.961601,153.141154
        64,155.044671,155.374122
        65,156.961596,157.194451
        66,158.961593,159.089028
        67,160.961587,161.508443
        68,163.047175,163.38632
        69,164.961604,165.062218
        70,166.961593,167.636468
        71,168.961595,169.116151
        72,170.961589,172.700538
        73,173.212815,173.689218
        74,174.961613,175.595828
        75,176.961607,177.720144
        76,178.961598,179.105402
        77,180.961591,181.064754
        78,182.961607,183.054659
        79,184.96161,185.710019
        80,186.96161,188.008123
        81,189.050763,189.356219
        82,190.961585,191.096879
        83,192.9616,193.723054
        84,194.961592,195.106872
        85,197.126362,
        86,198.961585,199.709683
