message,departure_time,arrival_time
         1,32.292533,34.371663
         2,34.292534,34.736493
         3,36.292536,37.211395
         4,38.292535,
         5,40.292539,
         6,42.292534,48.187612
         7,44.293706,
         8,46.292527,
         9,48.292547,48.653986
        10,50.292559,51.252912
        11,52.292562,
        12,54.292544,58.616803
        13,56.292538,58.672607
        14,58.292566,62.739879
        15,60.292545,
        16,62.292556,66.718862
        17,64.292544,67.247158
        18,66.292556,68.226839
        19,68.29254,69.225345
        20,70.307794,71.512992
        21,72.292551,73.280689
        22,74.292549,
        23,76.292538,
        24,78.292543,
        25,80.311962,89.570109
        26,82.292541,89.712539
        27,84.292561,89.854472
        28,86.292541,
        29,88.292557,
        30,90.312002,91.499064
        31,92.292548,93.093584
        32,94.292551,94.606282
        33,96.292538,99.931904
        34,98.29254,
        35,100.311999,107.906994
        36,102.292565,107.958232
        37,104.292538,109.636812
        38,106.292564,
        39,108.29255,117.075838
        40,110.307793,
        41,112.292544,
        42,114.292545,127.428929
        43,116.292547,
        44,118.292561,
        45,120.292545,
        46,122.292561,125.404061
        47,124.292563,
        48,126.292558,127.524442
        49,128.292554,129.186463
        50,130.292556,131.05625
        51,132.292562,132.98094
        52,134.29256,135.238157
        53,136.292553,137.330778
        54,138.292564,139.812254
        55,140.292537,141.519726
        56,142.292561,144.527655
        57,144.292547,
        58,146.292561,
        59,148.292564,149.034019
        60,150.292552,152.24466
        61,152.292541,153.402399
        62,154.292545,155.727924
        63,156.292539,156.887539
        64,158.292564,
        65,160.311999,169.225032
        66,162.292552,169.954209
        67,164.292565,
        68,166.292558,
        69,168.292557,172.106697
        70,170.312015,173.645596
        71,172.292548,174.033615
        72,174.292536,
        73,176.29254,178.664103
        74,178.294663,179.34979
        75,180.292544,
        76,182.29254,184.103063
        77,184.292559,185.157018
        78,186.292557,186.940427
        79,188.292556,189.673754
        80,190.292553,191.136674
        81,192.292557,193.191936
        82,194.292541,195.146637
        83,196.292551,197.175181
        84,198.292549,199.098444
