message,departure_time,arrival_time
         1,10.798167,12.445564
         2,12.778697,13.999496
         3,14.778715,15.854233
         4,16.781915,17.824094
         5,18.778719,19.303789
         6,20.778702,
         7,22.778717,23.365892
         8,24.77869,27.106737
         9,26.778717,28.810453
        10,28.778718,29.665187
        11,30.778718,32.13473
        12,32.778731,34.044688
        13,34.778712,35.817268
        14,36.77874,
        15,38.778729,
        16,40.82389,
        17,42.778737,45.195355
        18,44.778739,45.245571
        19,46.778736,47.356672
        20,48.778741,
        21,50.778723,52.701433
        22,52.77873,53.857047
        23,54.778712,59.862838
        24,56.778718,
        25,58.778724,
        26,60.778715,
        27,62.784332,66.410321
        28,64.778732,66.508641
        29,66.778733,
        30,68.77871,69.442194
        31,70.77871,
        32,72.778711,
        33,74.778723,75.422324
        34,76.778737,78.536186
        35,78.778714,79.746626
        36,80.778723,83.794034
        37,82.778713,
        38,84.778728,
        39,86.778729,
        40,88.778734,
        41,90.841925,98.293678
        42,92.778739,99.13247
        43,94.77872,99.433072
        44,96.778739,99.551812
        45,98.778726,100.253164
        46,100.798175,
        47,102.778721,109.416467
        48,104.778735,110.580478
        49,106.832943,110.840363
        50,108.778733,
        51,110.778727,
        52,112.778735,
        53,114.778718,118.025015
        54,116.778721,118.610379
        55,118.778726,119.454282
        56,120.793968,121.989268
        57,122.778739,124.136917
        58,124.778732,125.926323
        59,126.778719,128.12767
        60,128.778713,129.843923
        61,130.77871,132.514934
        62,132.778721,
        63,134.778725,135.382429
        64,136.778734,137.531423
        65,138.778716,139.42615
        66,140.798189,144.332601
        67,142.778736,145.065112
        68,144.778715,145.554898
        69,146.778721,147.429279
        70,148.778713,149.909
        71,150.778726,152.443229
        72,152.778721,153.838432
        73,154.778722,
        74,156.778725,158.922605
        75,158.778734,182.692273
        76,160.778722,183.307127
        77,162.778712,
        78,164.778741,
        79,166.778741,
        80,168.778737,
        81,170.778717,
        82,172.778737,
        83,174.778731,
        84,176.778717,
        85,178.778725,
        86,180.77872,183.800422
        87,182.778711,183.996601
        88,184.778738,185.25955
        89,186.778711,188.208748
        90,188.778719,189.316913
        91,190.77871,191.753267
        92,192.778735,193.630962
        93,194.778721,195.360659
        94,196.778738,197.917882
        95,198.778736,199.664452
