bin_start,total,udp,rpl,forwarding
0.0,0.429824,0.144256,0.285568,
25.0,0.548512,0.45296,0.095552,
50.0,0.433152,0.330304,0.102848,
75.0,0.52688,0.52688,,
100.0,0.336256,0.243136,0.09312,
125.0,0.210656,0.188768,0.021888,
150.0,0.232576,0.232576,,
175.0,0.219616,0.219616,,
