bin_start,total,udp,rpl,forwarding
0.0,0.431232,0.145664,0.285568,
25.0,0.518688,0.40368,0.115008,
50.0,0.310976,0.208128,0.102848,
75.0,0.283616,0.283616,,
100.0,0.261664,0.261664,,
125.0,0.274944,0.172096,0.102848,
150.0,0.231744,0.231744,,
175.0,0.366336,0.366336,,
200.0,0.00176,0.00176,,
