bin_start,total,udp,rpl,forwarding
0.0,0.441792,0.110016,0.331776,0.086688
25.0,0.240096,0.12752,0.112576,0.076864
50.0,0.443744,0.326304,0.11744,0.127904
75.0,0.269824,0.269824,,0.106336
100.0,0.482368,0.36736,0.115008,0.213056
125.0,0.29344,0.283712,0.009728,0.177472
150.0,0.398208,0.398208,,0.097344
175.0,0.328832,0.328832,,0.165728
