bin_start,total,udp,rpl,forwarding
0.0,0.397216,0.114336,0.28288,0.020736
25.0,0.26976,0.16448,0.10528,0.01296
50.0,0.400512,0.287936,0.112576,0.136224
75.0,0.250208,0.250208,,0.103488
100.0,0.403744,0.30576,0.097984,0.107552
125.0,0.315616,0.27184,0.043776,0.15264
150.0,0.328448,0.328448,,0.184416
175.0,0.226944,0.224512,0.002432,0.088736
