time,tx,rx
0.0,0.0,0.0
0.386342,0.0,0.0
0.775296,0.0,0.0
1.025295,0.0,0.0
1.275296,0.0,0.0
1.398922,0.0,0.0
1.400295,0.0,0.0
1.502607,0.052878,0.0
1.620706,0.086075,0.0
1.703866,0.086075,0.002208
1.775296,0.086075,0.002208
1.907282,0.086075,0.004415
2.003749,0.086075,0.004415
2.025295,0.086075,0.004415
2.150295,0.086075,0.004415
2.400296,0.086075,0.004415
2.525296,0.086075,0.004415
2.900296,0.086075,0.004415
3.025296,0.086075,0.004415
3.775296,0.086075,0.004415
3.900296,0.086075,0.004415
4.400295,0.086075,0.004415
4.525296,0.086075,0.004415
4.900296,0.086075,0.004415
5.025295,0.086075,0.004415
5.275295,0.086075,0.004415
5.400296,0.086075,0.004415
5.775296,0.086075,0.004415
5.900296,0.086075,0.004415
6.400296,0.086075,0.004415
6.525295,0.086075,0.004415
6.900296,0.086075,0.004415
7.025296,0.086075,0.004415
7.400296,0.086075,0.004415
7.525296,0.086075,0.004415
8.400295,0.086075,0.004415
8.525295,0.086075,0.004415
8.900296,0.086075,0.004415
9.025296,0.086075,0.004415
10.025296,0.086075,0.004415
10.14932,0.086075,0.004415
10.149897,0.086075,0.004415
10.150296,0.086075,0.004415
10.275296,0.086075,0.004415
10.400296,0.086075,0.004415
10.775296,0.086075,0.004415
10.900296,0.086075,0.004415
11.025296,0.086075,0.004415
11.150295,0.086075,0.004415
11.275295,0.086075,0.004415
11.650296,0.086075,0.004415
11.775295,0.086075,0.004415
12.400296,0.086075,0.004415
12.525295,0.086075,0.004415
12.900295,0.086075,0.004415
13.025296,0.086075,0.004415
13.650296,0.086075,0.004415
13.775296,0.086075,0.004415
13.900296,0.086075,0.004415
14.400296,0.086075,0.004415
14.525296,0.086075,0.004415
14.775296,0.086075,0.004415
14.900296,0.086075,0.004415
15.150296,0.086075,0.004415
15.275295,0.086075,0.004415
15.400296,0.086075,0.004415
15.775296,0.086075,0.004415
15.900296,0.086075,0.004415
16.400296,0.086075,0.004415
16.525296,0.086075,0.004415
16.900296,0.086075,0.004415
17.025296,0.086075,0.004415
17.275295,0.086075,0.004415
17.502172,0.086075,0.007005
17.525296,0.086075,0.007005
17.650296,0.086075,0.007005
