bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
30,0.503023,0.040444799999999996,,0.14713700000000002,0.0021119999999999997,
60,0.878763,0.067408,,0.143928,0.0035199999999999993,
90,0.9149010000000002,0.0741488,,0.19572900000000004,0.003871999999999999,
120,0.9732699999999999,0.067408,,0.139432,0.0035199999999999993,
150,0.9027920000000003,0.08763040000000001,,0.13183899999999993,0.004575999999999999,
180,0.7218479999999996,0.033704,,0.05843799999999999,0.0017599999999999998,
