bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
30,0.680056,0.0205744,,0.12674600000000003,0.0036959999999999996,
60,0.429285,0.12274240000000003,,0.27205899999999994,0.016896000000000005,
90,0.650569,0.1450768,,0.11429499999999998,0.033792,
120,0.44505099999999986,0.1248544,,0.126734,0.032736,
150,0.4197010000000003,0.16565120000000003,,0.12438800000000005,0.037488,
180,0.1527179999999997,0.08939040000000001,,0.09375599999999995,0.017776,
