bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
30,0.503023,0.06172319999999999,,0.14713700000000002,0.011087999999999999,
60,0.878763,0.19507840000000004,,0.143928,0.057376,
90,0.9149010000000002,0.2230976,,0.19572900000000004,0.06670400000000003,
120,0.9732699999999999,0.1950784,,0.139432,0.057376,
150,0.9027920000000003,0.2578576000000001,,0.13183899999999993,0.07638400000000001,
180,0.7218479999999996,0.12591039999999998,,0.05843799999999999,0.040656000000000005,
