mote_id,monitored_time,tx_time,rx_time,on_time,int_time
1,2.07204,0.0,0.258232,1.328432,0.0
2,2.096402,0.086076,0.004552,0.131479,0.002558
3,2.038586,0.086076,0.002207,0.129189,0.00186
4,2.090393,0.0,6.1e-05,0.006369,0.000578
5,2.100101,0.08608,0.004415,0.132729,0.003494
6,2.07204,0.086076,0.006335,0.134466,0.00548
7,2.07204,0.08608,0.004451,0.132061,0.002546
8,2.03026,0.086079,0.009742,0.141416,0.003756
9,2.017541,0.0,0.006621,0.014713,0.001597
10,2.090468,0.086075,0.002207,0.123894,0.001714
11,2.090393,0.086078,0.004414,0.132475,0.002527
12,1.99713,0.086079,0.011988,0.146065,0.004075
13,2.098461,0.086072,0.011273,0.139717,0.001612
14,2.083019,0.086078,0.002207,0.128278,0.002081
15,1.977419,0.0,0.0,0.004784,0.0
16,2.069193,0.086077,0.002207,0.125131,0.002168
17,1.993067,0.086075,0.0,0.11997,0.0
18,2.090822,0.0,0.002208,0.011811,0.002067
19,2.076615,0.086077,0.002207,0.125656,0.00192
20,2.011959,0.086075,0.002207,0.126471,0.001095
21,2.100092,0.04136,0.002206,0.064843,0.000428
1,2.200236,0.0,0.269264,1.456628,0.0
2,2.096402,0.086076,0.004552,0.131479,0.002558
3,2.20015,0.086076,0.002207,0.129987,0.00186
4,2.200788,0.011032,6.1e-05,0.023746,0.000578
5,2.100101,0.08608,0.004415,0.132729,0.003494
6,2.107874,0.086076,0.006335,0.135264,0.00548
7,2.200789,0.08608,0.006658,0.137731,0.004418
8,2.20015,0.086079,0.009742,0.142214,0.003756
9,2.200701,0.019864,0.006621,0.043508,0.001597
10,2.200236,0.086075,0.002207,0.124693,0.001714
11,2.200236,0.086078,0.004414,0.133274,0.002527
12,2.12213,0.086079,0.011988,0.146862,0.004075
13,2.167197,0.086072,0.01348,0.144136,0.002237
14,2.083019,0.086078,0.002207,0.128278,0.002081
15,2.200789,0.04635,0.0,0.068373,0.0
16,2.194193,0.086077,0.002207,0.12593,0.002168
