bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
30,0.59371,0.0067408,,0.037852,0.000352,
60,1.001941,0.0269632,,0.027870000000000006,0.001408,
90,0.4528660000000002,0.067408,,0.015894999999999992,0.0035199999999999993,
120,0.5054819999999998,0.067408,,0.020952,0.0035199999999999993,
150,0.41831200000000024,0.0741488,,0.014669000000000001,0.003871999999999999,
180,0.24178199999999972,0.033704,,0.0015980000000000022,0.0017599999999999998,
