bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
30,0.5597660000000001,0.047185599999999994,,0.09629000000000001,0.0024639999999999996,
60,0.893699,0.047185599999999994,,0.170634,0.0024639999999999996,
90,1.182763,0.09437120000000002,,0.16575599999999996,0.004927999999999999,
120,1.182719,0.05392639999999999,,0.17489100000000002,0.0028159999999999995,
150,1.1544859999999995,0.09437120000000002,,0.175539,0.004927999999999999,
180,0.7498480000000001,0.067408,,0.098796,0.0035199999999999993,
