bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
30,0.581591,0.047185599999999994,,0.09017700000000001,0.0024639999999999996,
60,1.0340950000000002,0.0741488,,0.147764,0.003871999999999999,
90,0.6634479999999998,0.09437120000000002,,0.1719,0.004927999999999999,
120,0.8317350000000001,0.0741488,,0.20973399999999998,0.003871999999999999,
150,0.8514920000000004,0.08763040000000001,,0.14940799999999999,0.004575999999999999,
180,0.40695999999999977,0.06066719999999999,,0.135494,0.0031679999999999994,
