time,tx,rx
40.947588,0.0070928,0.002992
41.387509,0.0138336,0.0033439999999999998
41.87737,0.020926399999999998,0.006336
41.928492,0.028019199999999998,0.009328
42.542941,0.035112,0.01232
43.482078,0.0422048,0.015312
43.533212,0.0489456,0.015664
44.273331,0.0560384,0.018656
44.576572,0.0631312,0.021648
45.066413,0.070224,0.024640000000000002
45.306238,0.0769648,0.024992000000000004
45.921077,0.0840576,0.027984000000000002
47.401308,0.09115039999999999,0.030976000000000004
47.451525,0.0978912,0.031328
47.891118,0.104984,0.03432
48.995794,0.11207679999999999,0.037312000000000005
49.360622,0.1188176,0.037664
49.600459,0.1259104,0.040656000000000005
50.955159,0.13300320000000002,0.043648000000000006
51.570009,0.14009600000000003,0.04664000000000001
51.620194,0.14683680000000002,0.046992000000000006
53.049657,0.15392960000000003,0.04998400000000001
53.289484,0.16067040000000002,0.050336000000000006
63.779379,0.16776320000000003,0.05332800000000001
63.925185,0.17485600000000004,0.05632000000000001
63.972477,0.18194880000000005,0.05931200000000001
64.019796,0.18868960000000004,0.05966400000000001
64.067093,0.19578240000000005,0.062656
64.11435,0.20287520000000006,0.065648
64.394229,0.20996800000000007,0.06863999999999999
64.759029,0.21706080000000008,0.07163199999999999
65.998866,0.2241536000000001,0.07462399999999998
66.613747,0.23089440000000008,0.07497599999999999
67.343405,0.2379872000000001,0.07796799999999998
67.393658,0.2450800000000001,0.08095999999999998
67.440988,0.2521728000000001,0.08395199999999997
67.53682,0.2589136000000001,0.08430399999999998
67.958238,0.2660064000000001,0.08729599999999997
68.687891,0.2730992000000001,0.09028799999999997
72.717508,0.2801920000000001,0.09327999999999996
73.78243,0.2872848000000001,0.09627199999999995
73.832662,0.29437760000000013,0.09926399999999995
73.879903,0.3011184000000001,0.09961599999999995
74.522268,0.30821120000000013,0.10260799999999995
75.137095,0.31530400000000014,0.10559999999999994
75.626939,0.32239680000000015,0.10859199999999994
76.241755,0.32948960000000016,0.11158399999999993
76.657379,0.33658240000000017,0.11457599999999993
77.096441,0.3436752000000002,0.11756799999999992
77.836295,0.3507680000000002,0.12055999999999992
77.886515,0.3578608000000002,0.12355199999999991
78.451155,0.3649536000000002,0.1265439999999999
78.815965,0.3716944000000002,0.1268959999999999
79.30578,0.3787872000000002,0.1298879999999999
79.670617,0.3858800000000002,0.1328799999999999
80.160483,0.39297280000000023,0.13587199999999988
80.825285,0.3997136000000002,0.13622399999999987
81.390162,0.40680640000000023,0.13921599999999987
81.88001,0.41389920000000024,0.14220799999999986
82.494875,0.42099200000000025,0.14519999999999986
82.859697,0.42808480000000027,0.14819199999999985
83.349512,0.43482560000000026,0.14854399999999984
83.96436,0.44191840000000027,0.15153599999999984
84.579236,0.4490112000000003,0.15452799999999983
85.069037,0.4561040000000003,0.15751999999999983
85.80894,0.4631968000000003,0.16051199999999982
85.859076,0.4702896000000003,0.16350399999999982
86.298723,0.4773824000000003,0.1664959999999998
89.893214,0.48447520000000033,0.1694879999999998
90.5081,0.4912160000000003,0.1698399999999998
90.997937,0.49830880000000033,0.1728319999999998
91.049049,0.5054016000000003,0.17582399999999979
91.612748,0.5124944000000003,0.17881599999999978
92.227585,0.5192352000000003,0.17916799999999977
92.767333,0.5263280000000004,0.18215999999999977
93.832294,0.5334208000000004,0.18515199999999976
93.882476,0.5405136000000004,0.18814399999999976
94.622001,0.5476064000000004,0.19113599999999975
95.186925,0.5543472000000004,0.19148799999999974
95.801752,0.5614400000000004,0.19447999999999974
96.16659,0.5681808000000004,0.19483199999999973
96.706362,0.5752736000000004,0.19782399999999972
96.753632,0.5823664000000004,0.20081599999999972
97.146346,0.5891072000000004,0.2011679999999997
97.196516,0.5962000000000004,0.2041599999999997
97.636155,0.6032928000000004,0.2071519999999997
98.251015,0.6103856000000004,0.2101439999999997
98.302103,0.6171264000000004,0.21049599999999968
98.980677,0.6242192000000004,0.21348799999999968
99.345506,0.6313120000000004,0.21647999999999967
99.960322,0.6384048000000004,0.21947199999999967
100.32516,0.6454976000000004,0.22246399999999966
100.929843,0.6525904000000005,0.22545599999999966
101.294672,0.6593312000000005,0.22580799999999965
101.90951,0.6664240000000005,0.22879999999999964
102.524444,0.6735168000000005,0.23179199999999964
103.389243,0.6806096000000005,0.23478399999999963
103.439471,0.6877024000000005,0.23777599999999963
104.00407,0.6947952000000005,0.24076799999999962
104.669736,0.7018880000000005,0.24375999999999962
105.10874,0.7086288000000005,0.2441119999999996
105.848568,0.7157216000000005,0.2471039999999996
106.338404,0.7228144000000005,0.2500959999999996
106.993671,0.7295552000000005,0.2504479999999996
107.307917,0.7366480000000005,0.2534399999999996
107.672771,0.7437408000000005,0.2564319999999996
108.162603,0.7508336000000005,0.2594239999999996
108.70236,0.7575744000000005,0.2597759999999996
109.517296,0.7646672000000005,0.2627679999999996
109.567512,0.7714080000000005,0.26311999999999963
110.007128,0.7785008000000005,0.2661119999999996
110.621981,0.7855936000000006,0.2691039999999996
110.720103,0.7926864000000006,0.2720959999999996
113.851627,0.7997792000000006,0.2750879999999996
114.216502,0.8068720000000006,0.2780799999999996
114.581351,0.8139648000000006,0.2810719999999996
115.196192,0.8210576000000006,0.2840639999999996
115.686,0.8277984000000006,0.2844159999999996
117.80088,0.8348912000000006,0.2874079999999996
117.85112,0.8419840000000006,0.2903999999999996
117.946343,0.8487248000000006,0.2907519999999996
117.993609,0.8558176000000006,0.2937439999999996
118.290701,0.8629104000000006,0.2967359999999996
118.340929,0.8700032000000006,0.2997279999999996
118.38818,0.8770960000000007,0.3027199999999996
