dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.825597
,,,0.042688,58.0,23.0,10.920321
,,,0.001024,32.0,1.0,10.968218
,0.0768,,,,,12.322078
,,,0.004096,32.0,4.0,12.917436
0.006784,,,,,,13.718156
,,,0.006784,53.0,4.0,13.9182
0.006784,,,,,,13.9182
,,,0.00512,32.0,5.0,14.918261
,,,0.00512,32.0,5.0,17.043993
,,,0.004096,32.0,4.0,18.917112
,0.0768,,,,,20.891527
,,,0.00512,32.0,5.0,21.292833
,,,0.001856,58.0,1.0,21.34456
0.006784,,,,,,21.390826
,,,0.006784,53.0,4.0,21.668595
0.006784,,,,,,21.668595
,,,0.004096,32.0,4.0,22.916001
,,,0.00512,32.0,5.0,24.916734
,,,0.00512,32.0,5.0,27.667466
,,,0.00512,32.0,5.0,28.918199
,,,0.00512,32.0,5.0,31.293931
,,,0.001856,58.0,1.0,31.34569
,,,0.004096,32.0,4.0,33.04204
,,,0.00512,32.0,5.0,35.417771
,0.0768,,,,,36.960059
0.006784,,,,,,39.445549
,,,0.006784,53.0,4.0,43.793535
0.006784,,,,,,43.793535
,,,0.001024,32.0,1.0,43.844316
,,,0.001856,58.0,1.0,43.892246
,,,0.004096,32.0,4.0,44.41594
,,,0.00512,32.0,5.0,44.916703
,,,0.00512,32.0,5.0,46.917437
,,,0.00512,32.0,5.0,48.918168
,,,0.00512,32.0,5.0,51.543917
,,,0.001856,58.0,1.0,51.595689
,,,0.004096,32.0,4.0,52.916979
,,,0.00512,32.0,5.0,54.917711
0.006784,,,,,,56.468141
,,,0.006784,53.0,4.0,56.668474
0.006784,,,,,,56.668474
,0.0768,,,,,63.96183
,,,0.007424,58.0,4.0,65.294192
,,,0.001024,32.0,1.0,65.345018
,,,0.00512,32.0,5.0,65.794084
,,,0.004096,32.0,4.0,67.792161
,,,0.00512,32.0,5.0,68.917893
,,,0.004096,32.0,4.0,71.040972
,,,0.001856,58.0,1.0,71.092638
,,,0.00512,32.0,5.0,72.916703
,,,0.00512,32.0,5.0,74.917436
,,,0.00512,32.0,5.0,76.918168
,,,0.00512,32.0,5.0,78.918917
,,,0.004096,32.0,4.0,82.916979
,,,0.001856,58.0,1.0,82.968736
,,,0.00512,32.0,5.0,83.542711
,,,0.034816,32.0,34.0,94.166873
,,,0.007424,58.0,4.0,94.543108
,,,0.00512,32.0,5.0,95.543016
,,,0.00512,32.0,5.0,96.168748
,,,0.004096,32.0,4.0,97.541831
,,,0.00512,32.0,5.0,99.292558
,,,0.007424,58.0,4.0,101.043962
,,,0.001024,32.0,1.0,101.094743
,,,0.00512,32.0,5.0,102.91887
,,,0.004096,32.0,4.0,105.041948
0.006784,,,,,,106.546269
,,,0.006784,53.0,4.0,106.79271
0.006784,,,,,,106.79271
,,,0.00512,32.0,5.0,107.667772
,0.0768,,,,,111.219633
,,,0.007424,58.0,4.0,115.794237
,,,0.001024,32.0,1.0,115.845018
,,,0.00512,32.0,5.0,116.919145
,,,0.004096,32.0,4.0,117.417191
,,,0.00512,32.0,5.0,118.917924
,,,0.007424,58.0,4.0,121.044333
,,,0.001024,32.0,1.0,121.095171
,,,0.00512,32.0,5.0,123.044206
,,,0.004096,32.0,4.0,124.917284
,,,0.00512,32.0,5.0,126.918016
,,,0.00512,32.0,5.0,128.918748
,,,0.004096,32.0,4.0,131.041834
,,,0.001856,58.0,1.0,131.093584
,,,0.00512,32.0,5.0,132.917558
,,,0.00512,32.0,5.0,134.918291
,,,0.00512,32.0,5.0,137.044023
,,,0.004096,32.0,4.0,138.91713
,,,0.007424,58.0,4.0,141.043505
,,,0.00512,32.0,5.0,142.668412
,,,0.00512,32.0,5.0,143.044194
,,,0.004096,32.0,4.0,144.917223
,,,0.00512,32.0,5.0,146.917955
,,,0.00512,32.0,5.0,148.918687
,,,0.004096,32.0,4.0,151.416764
,,,0.001856,58.0,1.0,151.468461
,,,0.00512,32.0,5.0,152.917498
,,,0.00512,32.0,5.0,154.91823
,,,0.00512,32.0,5.0,157.043962
,,,0.004096,32.0,4.0,158.917109
,,,0.00512,32.0,5.0,162.167833
,,,0.007424,58.0,4.0,162.669236
,,,0.00512,32.0,5.0,163.044145
,,,0.004096,32.0,4.0,164.917191
,,,0.00512,32.0,5.0,166.917942
,,,0.004096,32.0,4.0,168.916001
,,,0.00512,32.0,5.0,171.041734
,,,0.007424,58.0,4.0,171.418108
,,,0.00512,32.0,5.0,173.293016
,,,0.00512,32.0,5.0,174.918749
,,,0.004096,32.0,4.0,177.041832
,,,0.00512,32.0,5.0,178.917559
,,,0.00512,32.0,5.0,181.66829
,,,0.001856,58.0,1.0,181.719991
,,,0.00512,32.0,5.0,183.419023
,,,0.004096,32.0,4.0,184.917131
,,,0.00512,32.0,5.0,187.542863
,,,0.004096,32.0,4.0,188.91594
,,,0.00512,32.0,5.0,191.041703
,,,0.001856,58.0,1.0,191.093462
,,,0.00512,32.0,5.0,192.917437
,,,0.00512,32.0,5.0,194.918168
,,,0.00512,32.0,5.0,196.918914
,,,0.004096,32.0,4.0,198.916979
