bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.040704,0.1536,0.058656,0.11193600000000001,0.3636363636363636,0.5240137221269296,1.3722126929674097
25.0,0.006784,0.0768,,0.102976,0.06587942821628341,,0.7458048477315102
50.0,0.013568,0.0768,,0.12857599999999997,0.10552513688402193,,0.5973120955699354
75.0,0.027136,,,0.2665280000000001,0.10181294273021968,,
100.0,0.006784,0.0768,,0.28947200000000006,0.023435772717223077,,0.26531063453460085
125.0,0.027136,,,0.2656320000000001,0.10215636670280685,,
150.0,,,,0.2731200000000001,,,
175.0,0.006784,,,0.21030400000000002,0.03225806451612903,,
