dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.939677
,0.0768,,,,,10.099353
,,,0.042688,58.0,23.0,11.016785
,,,0.007424,58.0,4.0,11.642288
0.006784,,,,,,12.658166
,,,0.005088,53.0,3.0,12.88887
0.006784,,,,,,12.88887
,,,0.001696,53.0,1.0,12.939517
0.006784,,,,,,12.939517
,,,0.00512,32.0,5.0,18.263931
,0.0768,,,,,18.37264
0.006784,,,,,,19.753964
,,,0.006784,53.0,4.0,20.014693
0.006784,,,,,,20.014693
,,,0.00512,32.0,5.0,20.764755
,,,0.007424,58.0,4.0,21.391159
,,,0.001856,58.0,1.0,21.44197
,,,0.004096,32.0,4.0,22.013412
,,,0.006784,53.0,4.0,23.014192
0.006784,,,,,,23.014192
,,,0.00512,32.0,5.0,24.014255
,,,0.00512,32.0,5.0,28.889968
,0.0768,,,,,29.75543
,,,0.00512,32.0,5.0,30.015702
,,,0.007424,58.0,4.0,31.142135
,,,0.005568,58.0,3.0,31.264195
,,,0.00512,32.0,5.0,32.014084
,,,0.006784,53.0,4.0,32.639865
0.006784,,,,,,32.639865
,,,0.022528,32.0,22.0,43.640564
,,,0.001856,58.0,1.0,43.68846
,,,0.005568,58.0,3.0,44.13832
,,,0.004096,32.0,4.0,44.510574
,,,0.001024,32.0,1.0,44.560453
,,,0.006144,32.0,6.0,46.013961
,,,0.00512,32.0,5.0,48.014694
,,,0.00512,32.0,5.0,51.390426
,,,0.007424,58.0,4.0,52.141861
,,,0.004096,32.0,4.0,52.639083
,,,0.007424,58.0,4.0,53.265457
,,,0.005248,41.0,4.0,53.88893
,,,0.00512,32.0,5.0,54.014358
,,,0.005248,41.0,4.0,54.138656
,0.0768,,,,,54.190176
,,,0.00512,32.0,5.0,56.014083
,,,0.00656,41.0,5.0,56.266342
,,,0.004096,32.0,4.0,58.639131
,,,0.001312,41.0,1.0,58.689345
,,,0.006784,53.0,4.0,59.264878
0.006784,,,,,,59.264878
,,,0.002048,32.0,2.0,61.131973
,,,0.001312,41.0,1.0,61.182205
,,,0.001856,58.0,1.0,61.230521
0.006784,,,,,,65.545835
0.006784,,,,,,69.944896
,,,0.016384,32.0,16.0,70.639455
,,,0.001312,41.0,1.0,70.686758
,,,0.061248,58.0,33.0,71.055513
,,,0.006784,53.0,4.0,71.390061
0.006784,,,,,,71.390061
,,,0.005568,58.0,3.0,71.552444
,,,0.004096,32.0,4.0,72.262496
,,,0.001312,41.0,1.0,72.312712
,,,0.00512,32.0,5.0,73.138229
,,,0.001312,41.0,1.0,73.18843
,0.0768,,,,,73.45094
,,,0.00512,32.0,5.0,73.552361
,,,0.00512,32.0,5.0,73.763962
0.006784,,,,,,73.813983
,,,0.005248,41.0,4.0,74.051667
,,,0.006784,53.0,4.0,74.427108
0.006784,,,,,,74.427108
,,,0.001024,32.0,1.0,74.477982
,,,0.001312,41.0,1.0,74.525452
,,,0.00512,32.0,5.0,76.052169
,,,0.00656,41.0,5.0,76.929427
,0.0768,,,,,79.708726
,,,0.004096,32.0,4.0,80.3022
,,,0.00656,41.0,5.0,80.679459
,,,0.001024,32.0,1.0,80.730331
,,,0.005568,58.0,3.0,81.052047
,,,0.00512,32.0,5.0,82.051987
,,,0.007424,58.0,4.0,84.178377
,,,0.005248,41.0,4.0,84.551833
,,,0.001024,32.0,1.0,84.602677
,,,0.006784,53.0,4.0,85.052292
0.006784,,,,,,85.052292
,,,0.001312,41.0,1.0,85.103591
,,,0.00512,32.0,5.0,86.052361
,,,0.005248,41.0,4.0,86.301666
,,,0.00512,32.0,5.0,88.052086
,,,0.00656,41.0,5.0,88.179347
,,,0.004096,32.0,4.0,90.052109
,,,0.00656,41.0,5.0,90.179366
,,,0.007424,58.0,4.0,91.055496
,,,0.005568,58.0,3.0,91.427597
,,,0.00512,32.0,5.0,92.052505
,,,0.005248,41.0,4.0,92.426805
,0.0768,,,,,92.599329
,,,0.00512,32.0,5.0,94.052231
,,,0.00656,41.0,5.0,94.179488
,,,0.004096,32.0,4.0,96.052261
,,,0.005248,41.0,4.0,96.176559
,,,0.006784,53.0,4.0,97.927016
0.006784,,,,,,97.927016
,,,0.00512,32.0,5.0,98.052083
,,,0.00656,41.0,5.0,98.304342
,,,0.004096,32.0,4.0,100.052108
,,,0.00656,41.0,5.0,100.179366
,,,0.007424,58.0,4.0,101.305452
,,,0.005568,58.0,3.0,101.802506
,,,0.00512,32.0,5.0,102.052415
,,,0.005248,41.0,4.0,102.301711
,,,0.00512,32.0,5.0,104.052139
,,,0.00656,41.0,5.0,104.304397
,,,0.004096,32.0,4.0,106.05217
,,,0.00656,41.0,5.0,106.179428
,,,0.004096,32.0,4.0,108.052201
,,,0.00656,41.0,5.0,108.179459
,,,0.004096,32.0,4.0,110.052231
,,,0.007424,58.0,4.0,111.053604
,,,0.00512,32.0,5.0,112.053513
,,,0.007424,58.0,4.0,112.929897
,,,0.001312,41.0,1.0,112.981093
,,,0.004096,32.0,4.0,114.052139
,,,0.00656,41.0,5.0,114.304397
,,,0.004096,32.0,4.0,116.05217
,,,0.00656,41.0,5.0,116.429427
,,,0.004096,32.0,4.0,118.0522
,,,0.00656,41.0,5.0,118.179459
,,,0.004096,32.0,4.0,120.177231
,,,0.00656,41.0,5.0,122.179488
,,,0.001856,58.0,1.0,122.231277
,,,0.005568,58.0,3.0,122.677108
,,,0.001024,32.0,1.0,122.727981
0.006784,,,,,,122.918276
,,,0.00656,41.0,5.0,123.178542
,,,0.006784,53.0,4.0,123.679
0.006784,,,,,,123.679
,,,0.004096,32.0,4.0,124.301406
,,,0.001312,41.0,1.0,124.352585
,0.0768,,,,,125.11494
,,,0.00512,32.0,5.0,126.052139
,,,0.00656,41.0,5.0,126.179397
,,,0.004096,32.0,4.0,128.052169
,,,0.00656,41.0,5.0,128.679427
,,,0.006784,53.0,4.0,129.3049
0.006784,,,,,,129.3049
,,,0.004096,32.0,4.0,130.052291
,,,0.007424,58.0,4.0,131.053665
,,,0.00512,32.0,5.0,132.053574
,,,0.007424,58.0,4.0,133.304946
,,,0.001312,41.0,1.0,133.356216
,,,0.004096,32.0,4.0,134.052201
,,,0.00656,41.0,5.0,134.304459
,,,0.004096,32.0,4.0,136.052231
,,,0.00656,41.0,5.0,136.429488
,,,0.004096,32.0,4.0,138.052261
,,,0.005248,41.0,4.0,138.176559
,,,0.00512,32.0,5.0,140.051986
,,,0.00656,41.0,5.0,140.179244
,,,0.007424,58.0,4.0,141.055314
,,,0.005568,58.0,3.0,141.552383
,,,0.00512,32.0,5.0,142.052291
,,,0.005248,41.0,4.0,142.301589
,,,0.00512,32.0,5.0,144.052016
,,,0.00656,41.0,5.0,144.304275
,,,0.004096,32.0,4.0,146.427047
,,,0.00656,41.0,5.0,146.804306
,,,0.004096,32.0,4.0,148.802086
,,,0.001312,41.0,1.0,148.853317
,,,0.00512,32.0,5.0,150.302817
,,,0.007424,58.0,4.0,151.054215
,,,0.004096,32.0,4.0,152.051498
,,,0.007424,58.0,4.0,152.552919
,,,0.001312,41.0,1.0,152.604141
,,,0.00512,32.0,5.0,154.052817
,,,0.005248,41.0,4.0,154.302109
,,,0.00512,32.0,5.0,156.052537
,,,0.005248,41.0,4.0,156.301833
,,,0.00512,32.0,5.0,158.052262
,,,0.005248,41.0,4.0,158.676559
,,,0.00512,32.0,5.0,160.051986
,,,0.007424,58.0,4.0,161.053406
,,,0.00512,32.0,5.0,162.053284
,,,0.007424,58.0,4.0,162.429642
,,,0.005248,41.0,4.0,162.803115
,,,0.00512,32.0,5.0,164.053543
,,,0.005248,41.0,4.0,164.55284
,,,0.00512,32.0,5.0,166.053288
,,,0.005248,41.0,4.0,166.427565
,,,0.005248,41.0,4.0,171.551559
,,,0.001024,32.0,1.0,171.602402
,,,0.00656,41.0,5.0,172.053512
,,,0.007424,58.0,4.0,172.42958
,,,0.007424,58.0,4.0,173.30513
,,,0.004096,32.0,4.0,175.052383
,,,0.001312,41.0,1.0,175.103591
,,,0.004096,32.0,4.0,175.42546
,,,0.001312,41.0,1.0,175.476772
,,,0.006144,32.0,6.0,176.428848
,,,0.001312,41.0,1.0,176.480086
,,,0.004096,32.0,4.0,178.051956
,,,0.00656,41.0,5.0,178.179214
,,,0.004096,32.0,4.0,180.051986
,,,0.007424,58.0,4.0,181.303406
,,,0.00512,32.0,5.0,182.053284
,,,0.007424,58.0,4.0,182.679642
,,,0.005248,41.0,4.0,183.178115
,,,0.00512,32.0,5.0,184.053543
,,,0.005248,41.0,4.0,184.67784
,,,0.00512,32.0,5.0,186.053284
,,,0.005248,41.0,4.0,186.302566
,0.0768,,,,,188.169881
,,,0.005248,41.0,4.0,192.301558
