dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,,0.001312,41.0,1.0,34.948308
,,,0.001696,53.0,1.0,35.188512
0.006784,,,,,,35.188512
,,,0.001312,41.0,1.0,35.239629
,,,0.001312,41.0,1.0,36.677983
,,,0.001312,41.0,1.0,37.167821
,,,0.001312,41.0,1.0,37.218064
,,,0.001312,41.0,1.0,38.407658
,,,0.001856,58.0,1.0,40.898027
,,,0.001312,41.0,1.0,40.948247
,,,0.001856,58.0,1.0,41.262854
,,,0.001856,58.0,1.0,41.752691
,,,0.001312,41.0,1.0,47.117055
,,,0.007424,58.0,4.0,47.17832
,,,0.001312,41.0,1.0,47.225596
,,,0.001312,41.0,1.0,47.606847
,,,0.001856,58.0,1.0,47.972257
,,,0.001696,53.0,1.0,48.022892
0.006784,,,,,,48.022892
,,,0.002624,41.0,2.0,48.073124
,,,0.001312,41.0,1.0,48.121312
,,,0.002624,41.0,2.0,48.589512
,,,0.002624,41.0,2.0,48.832585
,,,0.001312,41.0,1.0,48.947698
,,,0.001856,58.0,1.0,50.563061
,,,0.002624,41.0,2.0,50.617162
,,,0.001856,58.0,1.0,50.665074
,,,0.007872,41.0,6.0,51.192174
,,,0.001856,58.0,1.0,51.243871
,,,0.001856,58.0,1.0,51.557806
,,,0.001312,41.0,1.0,52.047124
,,,0.001856,58.0,1.0,52.097951
,,,0.001312,41.0,1.0,52.411988
,,,0.001312,41.0,1.0,53.0268
,,,0.002048,32.0,2.0,53.518986
,,,0.001312,41.0,1.0,53.569218
,,,0.00656,41.0,5.0,54.646244
,,,0.001024,32.0,1.0,55.386053
,,,0.001312,41.0,1.0,55.751195
,,,0.002624,41.0,2.0,56.994001
,,,0.001024,32.0,1.0,57.3588
,,,0.001312,41.0,1.0,57.598942
,0.0768,,,,,58.059512
,,,0.001312,41.0,1.0,58.588781
,,,0.002624,41.0,2.0,58.642888
,,,0.003936,41.0,3.0,59.583545
,,,0.001312,41.0,1.0,59.634659
,,,0.001024,32.0,1.0,59.681645
,,,0.001312,41.0,1.0,59.728947
,,,0.001856,58.0,1.0,60.449162
,,,0.001312,41.0,1.0,60.500341
,,,0.001856,58.0,1.0,60.814
,,,0.001024,32.0,1.0,61.428027
0.006784,,,,,,61.675428
,,,0.001696,53.0,1.0,62.418523
0.006784,,,,,,62.418523
,,,0.001312,41.0,1.0,62.657995
,,,0.002624,41.0,2.0,62.711155
,,,0.001856,58.0,1.0,63.023382
,,,0.003936,41.0,3.0,63.079522
,,,0.003392,53.0,2.0,64.016392
0.006784,,,,,,64.016392
,,,0.001024,32.0,1.0,64.06629
,,,0.001312,41.0,1.0,64.381155
,,,0.001312,41.0,1.0,64.43137
,,,0.001856,58.0,1.0,64.746498
,,,0.001696,53.0,1.0,64.797158
0.006784,,,,,,64.797158
,,,0.001312,41.0,1.0,64.844456
,,,0.001024,32.0,1.0,65.860509
,,,0.001312,41.0,1.0,65.91071
,,,0.001856,58.0,1.0,65.958622
,,,0.003392,53.0,2.0,66.604345
0.006784,,,,,,66.604345
,,,0.001312,41.0,1.0,66.654592
,,,0.001312,41.0,1.0,66.701881
,,,0.001312,41.0,1.0,66.750065
,,,0.001312,41.0,1.0,67.219091
,,,0.001312,41.0,1.0,67.270177
,,,0.001024,32.0,1.0,67.458623
,,,0.001312,41.0,1.0,68.198766
,,,0.001312,41.0,1.0,68.249913
,,,0.001696,53.0,1.0,68.297613
0.006784,,,,,,68.297613
,,,0.001312,41.0,1.0,69.063617
,,,0.001312,41.0,1.0,69.114385
,,,0.001312,41.0,1.0,69.161686
,,,0.001312,41.0,1.0,69.928446
,,,0.001024,32.0,1.0,69.978374
,,,0.001312,41.0,1.0,70.0257
,,,0.001856,58.0,1.0,70.668797
,,,0.001312,41.0,1.0,70.718999
,,,0.001856,58.0,1.0,70.767736
,,,0.001856,58.0,1.0,71.408636
,,,0.001312,41.0,1.0,71.45886
,,,0.001024,32.0,1.0,71.506658
,,,0.001856,58.0,1.0,72.023473
,,,0.00656,41.0,5.0,72.085529
,,,0.001312,41.0,1.0,72.637792
,,,0.001856,58.0,1.0,72.688617
,,,0.001312,41.0,1.0,72.736852
,,,0.001312,41.0,1.0,73.252644
,,,0.002624,41.0,2.0,73.305824
,,,0.001024,32.0,1.0,73.867161
,,,0.001312,41.0,1.0,73.917363
,,,0.001312,41.0,1.0,74.607323
,,,0.003936,41.0,3.0,74.978098
,,,0.001312,41.0,1.0,75.468206
,,,0.001024,32.0,1.0,75.519018
,,,0.001312,41.0,1.0,76.958043
,,,0.001024,32.0,1.0,77.447576
,,,0.002624,41.0,2.0,78.940679
,,,0.001312,41.0,1.0,78.991777
,,,0.001312,41.0,1.0,79.039068
,,,0.001312,41.0,1.0,79.305824
,,,0.001024,32.0,1.0,79.420323
,,,0.001856,58.0,1.0,80.411015
,,,0.003712,58.0,2.0,81.029363
,,,0.001312,41.0,1.0,81.079564
,,,0.001856,58.0,1.0,81.1283
,,,0.001312,41.0,1.0,81.175602
,,,0.002048,32.0,2.0,81.396276
,,,0.001312,41.0,1.0,81.761706
,,,0.001856,58.0,1.0,81.812536
,,,0.001312,41.0,1.0,83.001533
,,,0.001856,58.0,1.0,89.491887
,,,0.001312,41.0,1.0,89.542089
,,,0.001312,41.0,1.0,89.58939
,,,0.001024,32.0,1.0,89.637243
,,,0.001312,41.0,1.0,89.684553
,,,0.001312,41.0,1.0,89.731881
,,,0.001312,41.0,1.0,89.779196
,,,0.001312,41.0,1.0,89.826513
,,,0.001856,58.0,1.0,90.981742
,,,0.001312,41.0,1.0,91.031956
,,,0.001856,58.0,1.0,91.07987
,,,0.001856,58.0,1.0,91.128728
,,,0.001312,41.0,1.0,91.471043
,,,0.001312,41.0,1.0,91.521245
,,,0.001024,32.0,1.0,91.568235
,,,0.001856,58.0,1.0,91.8364
,,,0.001312,41.0,1.0,92.700736
,,,0.001312,41.0,1.0,93.06556
,,,0.002624,41.0,2.0,93.119725
,,,0.001024,32.0,1.0,93.43009
,,,0.002624,41.0,2.0,94.423192
,,,0.001312,41.0,1.0,94.538304
,,,0.001312,41.0,1.0,94.903142
,,,0.001024,32.0,1.0,95.392674
,,,0.001312,41.0,1.0,97.132819
,,,0.001856,58.0,1.0,97.18366
,,,0.002624,41.0,2.0,97.750615
,,,0.001312,41.0,1.0,97.800817
,,,0.001024,32.0,1.0,99.365423
,,,0.001312,41.0,1.0,99.415623
,,,0.001312,41.0,1.0,99.855565
,,,0.002624,41.0,2.0,99.908726
,,,0.001312,41.0,1.0,99.956046
,,,0.001312,41.0,1.0,100.004216
,,,0.001312,41.0,1.0,100.051518
,,,0.001024,32.0,1.0,100.098507
,,,0.001856,58.0,1.0,100.970936
,,,0.001856,58.0,1.0,101.021777
,,,0.001312,41.0,1.0,101.069071
,,,0.001024,32.0,1.0,101.459936
,,,0.001856,58.0,1.0,102.325597
,,,0.001312,41.0,1.0,102.689915
,,,0.001312,41.0,1.0,102.741002
,,,0.001024,32.0,1.0,103.429449
,,,0.001312,41.0,1.0,104.419592
0.006784,,,,,,104.489582
,,,0.001696,53.0,1.0,104.659795
0.006784,,,,,,104.659795
,,,0.001024,32.0,1.0,105.398962
,,,0.001856,58.0,1.0,107.389623
,,,0.001312,41.0,1.0,107.439868
,,,0.001024,32.0,1.0,107.487768
,,,0.001312,41.0,1.0,107.878942
,,,0.001312,41.0,1.0,107.929143
,,,0.001312,41.0,1.0,108.618779
,,,0.001312,41.0,1.0,108.669011
,,,0.001312,41.0,1.0,109.608709
,,,0.001312,41.0,1.0,109.65894
,,,0.001024,32.0,1.0,109.705908
,,,0.001856,58.0,1.0,110.849096
,,,0.001024,32.0,1.0,111.46308
,,,0.001024,32.0,1.0,113.452916
,,,0.001024,32.0,1.0,115.442754
,,,0.001696,53.0,1.0,116.183263
0.006784,,,,,,116.183263
,,,0.001312,41.0,1.0,117.047734
,,,0.001312,41.0,1.0,117.097951
,,,0.001696,53.0,1.0,117.145666
0.006784,,,,,,117.145666
,,,0.001312,41.0,1.0,117.192968
,,,0.001312,41.0,1.0,117.787572
,,,0.002624,41.0,2.0,117.840733
,,,0.001856,58.0,1.0,117.889562
,,,0.001856,58.0,1.0,118.277929
,,,0.001696,53.0,1.0,118.328558
0.006784,,,,,,118.328558
,,,0.001312,41.0,1.0,119.142247
,,,0.001024,32.0,1.0,119.192113
,,,0.003392,53.0,2.0,119.244053
0.006784,,,,,,119.244053
,,,0.001312,41.0,1.0,119.291356
,,,0.001024,32.0,1.0,119.63178
,,,0.001312,41.0,1.0,119.682011
,,,0.001856,58.0,1.0,120.872441
,,,0.002624,41.0,2.0,120.925602
,,,0.001856,58.0,1.0,121.362279
,,,0.001856,58.0,1.0,121.413099
,,,0.001312,41.0,1.0,121.460393
,0.0768,,,,,121.563755
,,,0.001024,32.0,1.0,122.351293
,,,0.003712,58.0,2.0,122.405615
,,,0.001312,41.0,1.0,124.216436
,,,0.002624,41.0,2.0,124.584233
,,,0.001312,41.0,1.0,124.63535
,,,0.001024,32.0,1.0,124.682331
,,,0.002624,41.0,2.0,124.73261
,,,0.001856,58.0,1.0,125.324864
,,,0.001312,41.0,1.0,125.376012
,,,0.001312,41.0,1.0,125.423325
,,,0.001312,41.0,1.0,125.470615
,,,0.001024,32.0,1.0,125.938894
,,,0.003392,53.0,2.0,126.432714
0.006784,,,,,,126.432714
,,,0.003936,41.0,3.0,127.30338
,,,0.001312,41.0,1.0,127.353611
,,,0.001312,41.0,1.0,127.400914
,,,0.001312,41.0,1.0,127.448216
,,,0.001312,41.0,1.0,127.496434
,,,0.001024,32.0,1.0,127.918187
,,,0.001696,53.0,1.0,127.968815
0.006784,,,,,,127.968815
,,,0.001312,41.0,1.0,128.533339
,,,0.001312,41.0,1.0,128.583561
,,,0.001312,41.0,1.0,129.148168
,,,0.001312,41.0,1.0,129.198399
,,,0.001312,41.0,1.0,129.246587
,,,0.001024,32.0,1.0,129.3877
,,,0.001696,53.0,1.0,130.003209
0.006784,,,,,,130.003209
,,,0.001312,41.0,1.0,130.05341
,,,0.001312,41.0,1.0,130.100735
,,,0.005568,58.0,3.0,130.875249
,,,0.001312,41.0,1.0,130.925451
,,,0.001856,58.0,1.0,130.973368
,,,0.001312,41.0,1.0,131.020666
,,,0.001312,41.0,1.0,131.614937
,,,0.003712,58.0,2.0,131.669285
,,,0.001024,32.0,1.0,131.716256
,,,0.001312,41.0,1.0,132.854799
,,,0.001856,58.0,1.0,132.905615
,,,0.001312,41.0,1.0,132.952885
,,,0.001312,41.0,1.0,133.001011
,,,0.001312,41.0,1.0,133.048314
,,,0.001024,32.0,1.0,133.469311
,,,0.001312,41.0,1.0,133.520452
,,,0.001312,41.0,1.0,134.584447
,,,0.001312,41.0,1.0,135.199285
,,,0.001312,41.0,1.0,135.250341
,,,0.001024,32.0,1.0,135.438848
,,,0.001312,41.0,1.0,135.554002
,,,0.001312,41.0,1.0,136.418827
,,,0.001312,41.0,1.0,137.283666
,,,0.001312,41.0,1.0,137.333886
,,,0.001312,41.0,1.0,137.523503
,,,0.001024,32.0,1.0,137.573399
,,,0.001312,41.0,1.0,139.763341
,,,0.001312,41.0,1.0,140.128179
,,,0.001312,41.0,1.0,140.178379
,,,0.001024,32.0,1.0,140.225345
,,,0.001856,58.0,1.0,140.368585
,,,0.001312,41.0,1.0,141.357884
,,,0.005248,41.0,4.0,141.416983
,,,0.001312,41.0,1.0,141.464298
,,,0.001856,58.0,1.0,141.513158
,,,0.003712,58.0,2.0,141.564549
,,,0.007168,32.0,7.0,141.86341
,,,0.001312,41.0,1.0,141.913652
,,,0.003712,58.0,2.0,143.982856
,,,0.001312,41.0,1.0,144.347417
,,,0.002624,41.0,2.0,144.400579
,,,0.001856,58.0,1.0,144.448491
,,,0.002624,41.0,2.0,144.499668
,,,0.001024,32.0,1.0,144.546636
,,,0.001312,41.0,1.0,144.593937
,,,0.001312,41.0,1.0,144.962254
,,,0.001312,41.0,1.0,145.202092
,,,0.001024,32.0,1.0,145.441635
,,,0.001312,41.0,1.0,146.556776
,,,0.001312,41.0,1.0,146.796606
,,,0.001024,32.0,1.0,147.411138
,,,0.001696,53.0,1.0,148.026647
0.006784,,,,,,148.026647
,,,0.001312,41.0,1.0,148.641118
,,,0.001312,41.0,1.0,149.005955
,,,0.001312,41.0,1.0,149.056157
,,,0.001024,32.0,1.0,149.370488
,,,0.001856,58.0,1.0,150.361151
,,,0.007872,41.0,6.0,152.115286
,,,0.001856,58.0,1.0,152.166111
,,,0.002624,41.0,2.0,152.216374
,,,0.001856,58.0,1.0,152.265111
,,,0.001024,32.0,1.0,152.312089
,,,0.001856,58.0,1.0,152.605911
,,,0.001312,41.0,1.0,152.656117
,,,0.001312,41.0,1.0,152.703408
,,,0.001312,41.0,1.0,153.34522
,,,0.001024,32.0,1.0,153.395634
,,,0.001312,41.0,1.0,155.460057
,,,0.001312,41.0,1.0,155.699903
,,,0.001312,41.0,1.0,155.751012
,,,0.001312,41.0,1.0,155.798314
,,,0.001024,32.0,1.0,155.845311
,,,0.001856,58.0,1.0,155.893651
,,,0.001312,41.0,1.0,156.689733
,,,0.001312,41.0,1.0,156.740879
,,,0.001312,41.0,1.0,156.788183
,,,0.001312,41.0,1.0,156.835453
,,,0.001312,41.0,1.0,156.92957
,,,0.001024,32.0,1.0,157.419104
,,,0.001312,41.0,1.0,158.159245
,,,0.001312,41.0,1.0,158.649084
,,,0.001024,32.0,1.0,159.388633
,,,0.001312,41.0,1.0,159.878759
,,,0.003712,58.0,2.0,160.372611
,,,0.007424,58.0,4.0,160.998174
,,,0.001312,41.0,1.0,161.048375
,,,0.001024,32.0,1.0,161.362462
,,,0.001312,41.0,1.0,161.727605
,,,0.001856,58.0,1.0,161.778416
,,,0.001312,41.0,1.0,163.592442
,,,0.001024,32.0,1.0,163.643194
,,,0.001312,41.0,1.0,163.690496
,,,0.001312,41.0,1.0,164.832296
,,,0.001024,32.0,1.0,165.446813
,,,0.001312,41.0,1.0,165.686986
,,,0.001312,41.0,1.0,166.551824
,,,0.001024,32.0,1.0,167.416356
,,,0.001312,41.0,1.0,167.466558
,,,0.001856,58.0,1.0,168.532018
,,,0.001312,41.0,1.0,168.582219
,,,0.001312,41.0,1.0,168.630468
,,,0.001856,58.0,1.0,169.146855
,,,0.001312,41.0,1.0,169.197056
,,,0.001024,32.0,1.0,169.385876
,,,0.001312,41.0,1.0,169.876012
,,,0.001312,41.0,1.0,169.926214
,,,0.001312,41.0,1.0,170.865849
,,,0.001312,41.0,1.0,170.916081
,,,0.001856,58.0,1.0,170.963998
,,,0.001312,41.0,1.0,171.01215
,,,0.001856,58.0,1.0,171.981206
,,,0.001312,41.0,1.0,172.031408
,,,0.001312,41.0,1.0,172.078686
,,,0.001024,32.0,1.0,172.126533
,,,0.001856,58.0,1.0,172.174443
,,,0.001312,41.0,1.0,172.22177
,,,0.001312,41.0,1.0,172.269078
,,,0.003712,58.0,2.0,173.224547
,,,0.001312,41.0,1.0,173.589117
,,,0.001856,58.0,1.0,173.954473
,,,0.001312,41.0,1.0,174.005619
,,,0.001312,41.0,1.0,174.052922
,,,0.002048,32.0,2.0,174.101846
,,,0.001312,41.0,1.0,174.149144
,,,0.001312,41.0,1.0,174.568792
,,,0.001312,41.0,1.0,175.433629
,,,0.001024,32.0,1.0,175.484472
,,,0.001312,41.0,1.0,176.798467
,,,0.001312,41.0,1.0,177.288305
,,,0.002624,41.0,2.0,177.341497
,,,0.001024,32.0,1.0,177.652837
,,,0.002624,41.0,2.0,178.020947
,,,0.001312,41.0,1.0,178.636052
,,,0.001312,41.0,1.0,178.686259
,,,0.001312,41.0,1.0,178.734594
,,,0.001696,53.0,1.0,179.251257
0.006784,,,,,,179.251257
,,,0.001312,41.0,1.0,179.301487
,,,0.001312,41.0,1.0,179.348794
,,,0.001024,32.0,1.0,180.490422
,,,0.001312,41.0,1.0,180.540623
,,,0.001856,58.0,1.0,181.106083
,,,0.00656,41.0,5.0,181.168125
,,,0.001312,41.0,1.0,181.595403
,,,0.001856,58.0,1.0,181.646702
,,,0.001024,32.0,1.0,181.69367
,,,0.001312,41.0,1.0,182.210249
,,,0.001856,58.0,1.0,182.261907
,,,0.001856,58.0,1.0,182.450597
,,,0.001312,41.0,1.0,182.689916
,,,0.001312,41.0,1.0,182.804754
,,,0.001312,41.0,1.0,183.294591
,,,0.001024,32.0,1.0,183.409123
,,,0.001856,58.0,1.0,184.024835
,,,0.001312,41.0,1.0,184.075048
,,,0.001312,41.0,1.0,184.514103
,,,0.001312,41.0,1.0,185.128941
,,,0.001312,41.0,1.0,185.179143
,,,0.001024,32.0,1.0,185.743475
,,,0.00656,41.0,5.0,185.805529
,,,0.001312,41.0,1.0,186.858709
,,,0.002624,41.0,2.0,186.9119
,,,0.003936,41.0,3.0,187.354496
,,,0.001024,32.0,1.0,187.404394
,,,0.001312,41.0,1.0,189.594589
,,,0.001312,41.0,1.0,189.645726
,,,0.001312,41.0,1.0,189.693028
,,,0.001024,32.0,1.0,189.740944
,,,0.001856,58.0,1.0,190.584936
,,,0.001856,58.0,1.0,190.949804
,,,0.001312,41.0,1.0,191.00089
,,,0.001312,41.0,1.0,191.048191
,,,0.001312,41.0,1.0,191.564092
,,,0.001024,32.0,1.0,191.614843
,,,0.001856,58.0,1.0,192.179479
,,,0.001312,41.0,1.0,192.543767
,,,0.001312,41.0,1.0,193.158616
,,,0.001312,41.0,1.0,193.208863
,,,0.001024,32.0,1.0,193.398137
,,,0.001312,41.0,1.0,195.013279
,,,0.001312,41.0,1.0,195.063481
,,,0.00656,41.0,5.0,195.12357
,,,0.001024,32.0,1.0,195.377812
,,,0.001312,41.0,1.0,196.617955
,,,0.002624,41.0,2.0,197.110769
,,,0.001312,41.0,1.0,197.160984
,,,0.001856,58.0,1.0,197.476429
,,,0.001312,41.0,1.0,197.526646
,,,0.001024,32.0,1.0,197.573613
,,,0.001312,41.0,1.0,198.215733
,,,0.001312,41.0,1.0,198.266883
,,,0.001312,41.0,1.0,198.580571
,,,0.001312,41.0,1.0,199.070409
,,,0.001312,41.0,1.0,199.121465
,,,0.001312,41.0,1.0,199.435247
,,,0.001024,32.0,1.0,199.486119
