dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.356809
0.006784,,,,,,6.507037
,,,0.001696,53.0,1.0,6.544872
0.006784,,,,,,6.544872
,0.0768,,,,,7.461652
,,,0.001696,53.0,1.0,10.15971
0.006784,,,,,,10.15971
,,,0.001856,58.0,1.0,10.8997
,,,0.001856,58.0,1.0,11.264537
,,,0.001856,58.0,1.0,11.31538
,,,0.001696,53.0,1.0,12.879223
0.006784,,,,,,12.879223
,,,0.001312,41.0,1.0,12.929424
,,,0.001312,41.0,1.0,14.868725
0.006784,,,,,,15.546093
,,,0.001696,53.0,1.0,15.733929
0.006784,,,,,,15.733929
,,,0.001856,58.0,1.0,15.78474
,0.0768,,,,,15.832403
,,,0.001696,53.0,1.0,16.223767
0.006784,,,,,,16.223767
,,,0.001856,58.0,1.0,16.838787
,,,0.003936,41.0,3.0,16.895793
,,,0.001696,53.0,1.0,17.328442
0.006784,,,,,,17.328442
,,,0.001856,58.0,1.0,20.443431
,,,0.001856,58.0,1.0,20.9333
,,,0.001856,58.0,1.0,22.173137
,,,0.001312,41.0,1.0,22.223339
,,,0.001696,53.0,1.0,22.271983
0.006784,,,,,,22.271983
,,,0.001312,41.0,1.0,22.319285
,,,0.003712,58.0,2.0,22.371593
,,,0.001856,58.0,1.0,22.419506
,,,0.003392,53.0,2.0,22.916149
0.006784,,,,,,22.916149
,,,0.001312,41.0,1.0,22.966349
,,,0.002624,41.0,2.0,23.017559
,,,0.001696,53.0,1.0,23.065288
0.006784,,,,,,23.065288
,,,0.001312,41.0,1.0,24.905895
,0.0768,,,,,26.156969
,,,0.001312,41.0,1.0,26.770732
,,,0.001312,41.0,1.0,28.88557
,,,0.001696,53.0,1.0,28.936229
0.006784,,,,,,28.936229
0.006784,,,,,,29.984545
,,,0.001696,53.0,1.0,31.750775
0.006784,,,,,,31.750775
,,,0.003712,58.0,2.0,31.805126
,,,0.001856,58.0,1.0,31.853046
,,,0.001312,41.0,1.0,31.90034
,,,0.001856,58.0,1.0,31.948223
,,,0.003712,58.0,2.0,32.000474
,,,0.001696,53.0,1.0,32.048199
0.006784,,,,,,32.048199
,,,0.001312,41.0,1.0,32.740276
,,,0.001312,41.0,1.0,34.730128
,,,0.001696,53.0,1.0,35.095335
0.006784,,,,,,35.095335
,,,0.001312,41.0,1.0,37.584789
,,,0.001856,58.0,1.0,37.636455
,,,0.001312,41.0,1.0,37.949627
,,,0.001312,41.0,1.0,38.689464
,,,0.001696,53.0,1.0,38.740977
0.006784,,,,,,38.740977
,,,0.001312,41.0,1.0,38.78825
,,,0.001312,41.0,1.0,38.835551
,,,0.001312,41.0,1.0,40.054301
,,,0.00928,58.0,5.0,40.433605
,,,0.001856,58.0,1.0,40.548717
,,,0.001856,58.0,1.0,40.663565
,,,0.001312,41.0,1.0,41.902873
,,,0.002624,41.0,2.0,43.895671
,,,0.001312,41.0,1.0,45.760784
,,,0.001312,41.0,1.0,48.000622
,,,0.00928,58.0,5.0,48.629955
,,,0.001312,41.0,1.0,48.680186
,,,0.001024,32.0,1.0,48.727153
,,,0.001312,41.0,1.0,48.774425
,,,0.001312,41.0,1.0,50.244549
,,,0.002624,41.0,2.0,50.29774
,,,0.001312,41.0,1.0,50.345012
,,,0.002624,41.0,2.0,50.39616
,,,0.002624,41.0,2.0,50.446421
,,,0.001024,32.0,1.0,51.109081
,,,0.001856,58.0,1.0,51.159893
,,,0.001312,41.0,1.0,51.599223
,,,0.001856,58.0,1.0,51.650524
,,,0.001856,58.0,1.0,51.698406
,,,0.001312,41.0,1.0,52.214092
,,,0.001024,32.0,1.0,52.453624
,,,0.003712,58.0,2.0,53.197768
,,,0.001312,41.0,1.0,53.248882
,,,0.001856,58.0,1.0,54.187878
,,,0.001312,41.0,1.0,54.552196
