dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.749477
,0.0768,,,,,14.385706
0.006784,,,,,,15.244425
,,,0.064448,53.0,38.0,15.405475
0.006784,,,,,,15.405475
,,,0.007424,58.0,4.0,15.906038
0.006784,,,,,,19.587342
,,,0.006784,53.0,4.0,19.780985
0.006784,,,,,,19.780985
,,,0.007424,58.0,4.0,20.78174
,0.0768,,,,,23.456019
,,,0.004096,32.0,4.0,26.778993
,,,0.00512,32.0,5.0,28.779735
,,,0.00512,32.0,5.0,30.780458
,,,0.001856,58.0,1.0,30.831269
,,,0.004096,32.0,4.0,32.778535
,,,0.00512,32.0,5.0,34.779268
,,,0.00512,32.0,5.0,36.780013
,0.0768,,,,,37.003727
0.006784,,,,,,38.446847
,,,0.006784,53.0,4.0,38.655794
0.006784,,,,,,38.655794
,,,0.007424,58.0,4.0,45.031466
,,,0.001024,32.0,1.0,45.081365
,,,0.00512,32.0,5.0,45.406374
,,,0.004096,32.0,4.0,46.779458
,,,0.00512,32.0,5.0,48.780214
,,,0.004096,32.0,4.0,50.778321
,,,0.00928,58.0,5.0,51.158144
,,,0.004096,32.0,4.0,52.780397
,,,0.00512,32.0,5.0,54.781161
,,,0.004096,32.0,4.0,56.779238
,,,0.00512,32.0,5.0,58.779969
,,,0.007424,58.0,4.0,64.531404
,,,0.001024,32.0,1.0,64.5813
,,,0.00512,32.0,5.0,64.781282
,,,0.004096,32.0,4.0,66.77936
0.006784,,,,,,67.165442
,,,0.006784,53.0,4.0,67.405123
0.006784,,,,,,67.405123
,,,0.00512,32.0,5.0,68.780183
,0.0768,,,,,69.963832
,,,0.007424,58.0,4.0,70.781557
,,,0.001024,32.0,1.0,70.831468
,,,0.00512,32.0,5.0,72.781466
,,,0.004096,32.0,4.0,74.779542
,,,0.00512,32.0,5.0,76.780291
,,,0.00512,32.0,5.0,78.781008
,,,0.004096,32.0,4.0,80.779085
,,,0.001856,58.0,1.0,80.829896
,,,0.00512,32.0,5.0,82.779817
,,,0.00512,32.0,5.0,84.90558
,,,0.00512,32.0,5.0,86.781283
,,,0.004096,32.0,4.0,88.77936
,,,0.00512,32.0,5.0,90.780123
,,,0.007424,58.0,4.0,91.406495
,,,0.00512,32.0,5.0,92.781374
,,,0.004096,32.0,4.0,94.779458
,,,0.00512,32.0,5.0,96.780214
,,,0.004096,32.0,4.0,98.778322
,,,0.00512,32.0,5.0,100.779041
,,,0.007424,58.0,4.0,101.405398
,,,0.00512,32.0,5.0,102.780306
,,,0.00512,32.0,5.0,104.781068
,,,0.004096,32.0,4.0,106.779145
,,,0.00512,32.0,5.0,109.154879
,,,0.00512,32.0,5.0,110.78061
,,,0.007424,58.0,4.0,111.156984
,,,0.004096,32.0,4.0,113.154237
0.006784,,,,,,113.54826
,,,0.006784,53.0,4.0,114.155031
0.006784,,,,,,114.155031
,,,0.00512,32.0,5.0,114.780123
,,,0.00512,32.0,5.0,117.405825
,,,0.00512,32.0,5.0,119.156557
,0.0768,,,,,120.588807
,,,0.004096,32.0,4.0,120.904634
,,,0.001856,58.0,1.0,120.955446
,,,0.00512,32.0,5.0,122.905366
,,,0.00512,32.0,5.0,124.78113
,,,0.004096,32.0,4.0,126.779207
,,,0.00512,32.0,5.0,128.779939
,,,0.007424,58.0,4.0,134.531344
,,,0.00512,32.0,5.0,135.031221
,,,0.001024,32.0,1.0,135.081118
,,,0.004096,32.0,4.0,136.779298
,,,0.00512,32.0,5.0,138.780031
,,,0.007424,58.0,4.0,143.156405
,,,0.001024,32.0,1.0,143.2063
,,,0.00512,32.0,5.0,144.781313
,,,0.004096,32.0,4.0,146.77939
,,,0.00512,32.0,5.0,148.780122
,,,0.004096,32.0,4.0,150.778208
,,,0.001856,58.0,1.0,150.829042
,,,0.006144,32.0,6.0,152.781588
,,,0.004096,32.0,4.0,154.779664
,,,0.00512,32.0,5.0,156.905397
,,,0.00512,32.0,5.0,158.781161
,,,0.004096,32.0,4.0,160.779238
,,,0.001856,58.0,1.0,160.83008
,,,0.00512,32.0,5.0,162.779969
,,,0.011264,32.0,11.0,175.90465
,,,0.001856,58.0,1.0,175.952579
,,,0.00512,32.0,5.0,176.405245
,,,0.004096,32.0,4.0,176.903322
,,,0.00512,32.0,5.0,177.404054
,,,0.00512,32.0,5.0,178.779787
,,,0.00512,32.0,5.0,180.780569
,,,0.001856,58.0,1.0,180.831392
,,,0.00512,32.0,5.0,182.781263
,,,0.004096,32.0,4.0,185.154328
,,,0.00512,32.0,5.0,186.780062
,,,0.007424,58.0,4.0,192.281465
,,,0.001024,32.0,1.0,192.331365
,,,0.00512,32.0,5.0,192.781343
,,,0.004096,32.0,4.0,194.779421
,,,0.00512,32.0,5.0,196.780152
,,,0.004096,32.0,4.0,198.90323
