bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.040704,0.1536,0.058656,0.08892800000000001,0.4577186038143216,0.6595897804965815,1.7272400143936666
25.0,0.020352000000000002,0.0768,,0.10070399999999999,0.20209723546234515,,0.7626310772163966
50.0,0.020352000000000002,0.0768,,0.128224,0.15872223608684802,,0.5989518342899924
75.0,,,,0.10486399999999997,,,
100.0,0.006784,0.0768,,0.11756799999999998,0.05770277626565053,,0.65323897659227
125.0,0.013568,,,0.14096,0.09625425652667423,,
150.0,,,,0.10284799999999997,,,
175.0,,,,0.149664,,,
