dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.339427
,0.0768,,,,,12.850644
0.006784,,,,,,13.278704
,,,0.030528,53.0,18.0,13.373234
0.006784,,,,,,13.373234
,,,0.005568,58.0,3.0,15.495319
,,,0.007424,58.0,4.0,20.495899
0.006784,,,,,,21.184949
,,,0.006784,53.0,4.0,21.245838
0.006784,,,,,,21.245838
,0.0768,,,,,22.686595
,,,0.007424,58.0,4.0,30.496539
,,,0.00512,32.0,5.0,33.12149
,,,0.004096,32.0,4.0,34.369555
,0.0768,,,,,35.397537
,,,0.00512,32.0,5.0,36.495288
0.006784,,,,,,41.067773
,,,0.007424,58.0,4.0,44.496692
,,,0.001696,53.0,1.0,44.547351
0.006784,,,,,,44.547351
,,,0.001024,32.0,1.0,44.594866
,,,0.001024,32.0,1.0,44.641834
,,,0.00512,32.0,5.0,46.371601
,,,0.004096,32.0,4.0,48.369687
,,,0.00512,32.0,5.0,50.37041
,,,0.001856,58.0,1.0,50.421221
,,,0.004096,32.0,4.0,54.618518
,,,0.006144,32.0,6.0,56.371909
0.006784,,,,,,58.404312
,,,0.004096,32.0,4.0,59.119983
,,,0.006784,53.0,4.0,59.745745
0.006784,,,,,,59.745745
,,,0.00512,32.0,5.0,60.370806
,,,0.007424,58.0,4.0,60.74721
,,,0.004096,32.0,4.0,62.369433
,,,0.00512,32.0,5.0,64.370166
,0.0768,,,,,64.670973
,,,0.00512,32.0,5.0,66.370937
,,,0.00512,32.0,5.0,68.371662
,,,0.007424,58.0,4.0,70.373126
,,,0.001024,32.0,1.0,70.422992
,,,0.004096,32.0,4.0,72.370349
,,,0.007424,58.0,4.0,81.871813
,,,0.001024,32.0,1.0,81.921699
,,,0.00512,32.0,5.0,82.371692
,,,0.004096,32.0,4.0,84.369769
,,,0.00512,32.0,5.0,86.495532
,,,0.004096,32.0,4.0,88.368579
,,,0.00928,58.0,5.0,90.373523
,,,0.001024,32.0,1.0,90.4234
,,,0.004096,32.0,4.0,92.370777
,,,0.00512,32.0,5.0,94.371508
,,,0.004096,32.0,4.0,96.369587
,,,0.00512,32.0,5.0,98.495318
,,,0.007424,58.0,4.0,100.37177
,,,0.00512,32.0,5.0,100.871661
,,,0.004096,32.0,4.0,102.369739
,,,0.00512,32.0,5.0,105.495518
,,,0.004096,32.0,4.0,106.618549
,,,0.006144,32.0,6.0,108.371936
,0.0768,,,,,109.522533
,,,0.007424,58.0,4.0,110.373401
,,,0.001024,32.0,1.0,110.423298
,,,0.004096,32.0,4.0,112.370659
,,,0.00512,32.0,5.0,114.371386
0.006784,,,,,,115.459237
,,,0.006784,53.0,4.0,115.622149
0.006784,,,,,,115.622149
,,,0.004096,32.0,4.0,116.369555
,,,0.00512,32.0,5.0,118.495288
,,,0.007424,58.0,4.0,123.871722
,,,0.001024,32.0,1.0,123.921598
,,,0.00512,32.0,5.0,124.371601
0.006784,,,,,,124.44128
,,,0.006784,53.0,4.0,124.497364
0.006784,,,,,,124.497364
,,,0.004096,32.0,4.0,126.869769
,,,0.00512,32.0,5.0,128.495532
,,,0.004096,32.0,4.0,130.368579
,,,0.001856,58.0,1.0,130.419422
,,,0.00512,32.0,5.0,132.369311
,,,0.00512,32.0,5.0,134.370075
,,,0.00512,32.0,5.0,136.495806
,,,0.00512,32.0,5.0,138.371539
,,,0.00512,32.0,5.0,140.372271
,,,0.001856,58.0,1.0,140.423084
,,,0.004096,32.0,4.0,142.370349
0.006784,,,,,,145.285212
,,,0.006784,53.0,4.0,147.371173
0.006784,,,,,,147.371173
,,,0.001024,32.0,1.0,147.42107
,,,0.004096,32.0,4.0,148.368548
,,,0.006144,32.0,6.0,150.371936
,,,0.001856,58.0,1.0,150.422748
,,,0.004096,32.0,4.0,152.370014
,,,0.00512,32.0,5.0,154.495746
,,,0.00512,32.0,5.0,156.371492
,,,0.004096,32.0,4.0,158.369556
,,,0.007424,58.0,4.0,160.74596
,,,0.00512,32.0,5.0,161.245837
,,,0.00512,32.0,5.0,162.371569
,,,0.004096,32.0,4.0,164.619647
,,,0.00512,32.0,5.0,166.495382
,,,0.004096,32.0,4.0,169.618518
,,,0.00928,58.0,5.0,170.373401
,,,0.004096,32.0,4.0,170.870659
,,,0.00512,32.0,5.0,172.371386
,,,0.004096,32.0,4.0,174.369464
,,,0.00512,32.0,5.0,176.370243
0.006784,,,,,,178.270892
,,,0.006784,53.0,4.0,178.371051
0.006784,,,,,,178.371051
,,,0.001024,32.0,1.0,178.420918
,,,0.007424,58.0,4.0,183.496783
,,,0.001024,32.0,1.0,183.546679
,,,0.00512,32.0,5.0,184.371691
,,,0.004096,32.0,4.0,186.369769
,,,0.00512,32.0,5.0,188.495532
,,,0.004096,32.0,4.0,190.368579
,,,0.001856,58.0,1.0,190.419422
,,,0.00512,32.0,5.0,192.369311
,,,0.00512,32.0,5.0,194.370074
,,,0.00512,32.0,5.0,196.495777
,,,0.00512,32.0,5.0,198.371508
