bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.027136,0.1536,0.058656,0.07904,0.34331983805668015,0.7421052631578947,1.94331983805668
25.0,0.013568,0.0768,,0.093888,0.1445126107702795,,0.8179959100204498
50.0,0.013568,0.0768,,0.066496,0.20404234841193455,,1.1549566891241578
75.0,,,,0.067072,,,
100.0,,0.0768,,0.074496,,,1.0309278350515463
125.0,0.013568,,,0.06976,0.19449541284403668,,
150.0,,,,0.07244800000000001,,,
175.0,,,,0.05376,,,
