dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.614572
,0.0768,,,,,10.313318
,,,0.057536,58.0,31.0,10.861932
0.006784,,,,,,10.963075
,,,0.004096,32.0,4.0,11.359041
,,,0.006784,53.0,4.0,11.85984
0.006784,,,,,,11.85984
,,,0.00512,32.0,5.0,12.734864
,,,0.006784,53.0,4.0,13.485682
0.006784,,,,,,13.485682
,,,0.004096,32.0,4.0,14.733035
,,,0.007424,58.0,4.0,16.109423
,0.0768,,,,,16.430382
,,,0.00512,32.0,5.0,16.734316
0.006784,,,,,,18.296072
,,,0.006784,53.0,4.0,18.485117
0.006784,,,,,,18.485117
,,,0.00512,32.0,5.0,18.86014
,,,0.007424,58.0,4.0,20.861515
,,,0.001024,32.0,1.0,20.911409
,,,0.007424,58.0,4.0,21.487068
,,,0.005088,53.0,3.0,22.358675
0.006784,,,,,,22.358675
,,,0.00512,32.0,5.0,22.733735
,,,0.00512,32.0,5.0,24.734491
,,,0.00512,32.0,5.0,26.735201
,,,0.004096,32.0,4.0,29.108313
,,,0.007424,58.0,4.0,31.109701
,,,0.001024,32.0,1.0,31.159578
,,,0.007424,58.0,4.0,31.610266
0.006784,,,,,,31.874175
,,,0.005088,53.0,3.0,32.35544
0.006784,,,,,,32.35544
,,,0.006144,32.0,6.0,32.733173
,,,0.005248,41.0,4.0,33.232477
,,,0.00656,41.0,5.0,34.484423
,,,0.00512,32.0,5.0,34.73484
,0.0768,,,,,35.985898
,,,0.005248,41.0,4.0,36.859146
,,,0.001024,32.0,1.0,36.909059
,,,0.007424,58.0,4.0,43.235201
,,,0.001024,32.0,1.0,43.285066
,,,0.007424,58.0,4.0,44.860821
,,,0.001696,53.0,1.0,44.911471
0.006784,,,,,,44.911471
,,,0.001024,32.0,1.0,44.958467
,,,0.001312,41.0,1.0,45.006654
,,,0.005248,41.0,4.0,45.359285
,,,0.005248,41.0,4.0,46.858247
,,,0.001024,32.0,1.0,46.908144
,,,0.00656,41.0,5.0,48.485201
,,,0.004096,32.0,4.0,48.733035
,,,0.00656,41.0,5.0,50.735263
,,,0.001856,58.0,1.0,50.786073
,,,0.004096,32.0,4.0,51.733035
,,,0.001856,58.0,1.0,51.783847
,,,0.00512,32.0,5.0,52.733766
,0.0768,,,,,54.391284
,,,0.00656,41.0,5.0,57.861042
,,,0.001312,41.0,1.0,57.911257
,,,0.004096,32.0,4.0,59.483798
0.006784,,,,,,61.667218
,,,0.00656,41.0,5.0,61.861099
,,,0.006784,53.0,4.0,63.236516
0.006784,,,,,,63.236516
,,,0.001312,41.0,1.0,63.28672
,,,0.004096,32.0,4.0,63.608935
,,,0.001856,58.0,1.0,63.659776
,,,0.007424,58.0,4.0,65.610405
,,,0.006784,53.0,4.0,66.110293
0.006784,,,,,,66.110293
,,,0.001312,41.0,1.0,66.160494
,,,0.001024,32.0,1.0,66.207461
,,,0.005248,41.0,4.0,66.858936
,,,0.001024,32.0,1.0,66.908815
,,,0.00656,41.0,5.0,67.485879
,,,0.001024,32.0,1.0,67.535799
,,,0.005248,41.0,4.0,68.859864
,,,0.00512,32.0,5.0,69.235292
,,,0.007424,58.0,4.0,71.111712
,,,0.001312,41.0,1.0,71.161959
,,,0.004096,32.0,4.0,71.858949
,,,0.007424,58.0,4.0,72.110402
,,,0.005248,41.0,4.0,72.858868
,,,0.001024,32.0,1.0,72.908754
,,,0.00512,32.0,5.0,74.734286
,,,0.00512,32.0,5.0,76.735018
,,,0.004096,32.0,4.0,78.733102
,,,0.007424,58.0,4.0,80.734492
,,,0.001024,32.0,1.0,80.784395
,,,0.007424,58.0,4.0,82.735049
,,,0.001312,41.0,1.0,82.785249
,,,0.005248,41.0,4.0,83.358521
,,,0.00512,32.0,5.0,83.733949
,,,0.005248,41.0,4.0,84.483247
,,,0.00512,32.0,5.0,84.733675
,,,0.00656,41.0,5.0,86.86096
,,,0.004096,32.0,4.0,87.358729
,,,0.00656,41.0,5.0,88.860983
,,,0.004096,32.0,4.0,89.358735
,,,0.007424,58.0,4.0,90.735186
,,,0.005248,41.0,4.0,91.233658
,,,0.001024,32.0,1.0,91.283541
,,,0.007424,58.0,4.0,91.73477
,,,0.005248,41.0,4.0,92.858241
,,,0.001024,32.0,1.0,92.908144
,,,0.00656,41.0,5.0,94.485185
,,,0.004096,32.0,4.0,94.732964
,,,0.001312,41.0,1.0,97.348361
,,,0.00512,32.0,5.0,97.848529
0.006784,,,,,,106.660558
,,,0.0464,58.0,25.0,107.108935
,,,0.001024,32.0,1.0,107.155916
,,,0.00656,41.0,5.0,107.610266
,,,0.001312,41.0,1.0,107.660471
,,,0.004096,32.0,4.0,108.233035
,,,0.001024,32.0,1.0,108.282948
,,,0.048544,41.0,37.0,108.529743
,,,0.00656,41.0,5.0,108.860263
,,,0.001024,32.0,1.0,108.910128
,,,0.00512,32.0,5.0,109.030031
0.006784,,,,,,110.092932
,,,0.006784,53.0,4.0,110.155794
0.006784,,,,,,110.155794
,0.0768,,,,,110.516438
,,,0.007424,58.0,4.0,111.031497
,,,0.001312,41.0,1.0,112.021095
0.006784,,,,,,114.619839
,,,0.006784,53.0,4.0,115.73574
0.006784,,,,,,115.73574
,,,0.005248,41.0,4.0,116.484353
,,,0.004096,32.0,4.0,116.732131
0.006784,,,,,,117.405431
,,,0.00848,53.0,5.0,117.486238
0.006784,,,,,,117.486238
,0.0768,,,,,118.321123
,,,0.007424,58.0,4.0,120.73694
,,,0.004096,32.0,4.0,121.234224
,,,0.00512,32.0,5.0,122.734979
,0.0768,,,,,124.016337
,,,0.007424,58.0,4.0,124.236331
,,,0.005248,41.0,4.0,124.295454
,,,0.005248,41.0,4.0,124.85984
,,,0.049152,32.0,48.0,125.281452
,,,0.005248,41.0,4.0,125.780611
