bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.027136,0.1536,0.058656,0.039391999999999996,0.6888708367181154,1.4890333062550773,3.899268887083672
25.0,0.013568,0.0768,,0.019776000000000002,0.686084142394822,,3.883495145631067
50.0,0.013568,0.0768,,0.082496,0.16446858029480219,,0.9309542280837858
75.0,0.027136,,,0.07654400000000001,0.354515050167224,,
100.0,,,,0.076352,,,
125.0,0.013568,0.0768,,0.070592,0.19220308250226653,,1.0879419764279237
150.0,,,,0.06816000000000001,,,
175.0,0.013568,,,0.05648,0.24022662889518412,,
