bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.027136,0.1536,0.058656,0.06896000000000001,0.39350348027842225,0.8505800464037122,2.22737819025522
25.0,0.013568,0.0768,,0.021632,0.6272189349112427,,3.5502958579881656
50.0,0.013568,0.0768,,0.07264,0.18678414096916302,,1.0572687224669604
75.0,,,,0.063104,,,
100.0,0.013568,,,0.056192,0.24145785876993167,,
125.0,,0.0768,,0.04672,,,1.643835616438356
150.0,,,,0.091008,,,
175.0,,,,0.05024,,,
