bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.040704,0.1536,0.058656,0.07228799999999999,0.5630810092961488,0.8114209827357238,2.1248339973439574
25.0,0.020352000000000002,0.0768,,0.07174399999999997,0.2836752899197147,,1.0704727921498665
50.0,0.020352000000000002,0.0768,,0.15824000000000005,0.12861476238624872,,0.4853387259858441
75.0,,,,0.09184,,,
100.0,0.027136,0.1536,,0.136672,0.19854834933270898,,1.1238585811285413
125.0,0.03392,0.2304,,0.134976,0.2513039355144618,,1.7069701280227594
150.0,0.013568,,,0.16329600000000002,0.08308837938467567,,
175.0,0.006784,0.0768,,0.13622399999999998,0.04980032887009632,,0.5637773079633545
