bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.040704,0.1536,0.058656,0.082816,0.4914992272024729,0.7082689335394127,1.854714064914992
25.0,0.020352000000000002,0.0768,,0.08848,0.23001808318264017,,0.8679927667269438
50.0,0.020352000000000002,0.0768,,0.124608,0.16332819722650233,,0.6163328197226502
75.0,,,,0.135584,,,
100.0,,0.0768,,0.09792,,,0.7843137254901961
125.0,0.013568,,,0.12496,0.10857874519846351,,
150.0,,,,0.08847999999999999,,,
175.0,,,,0.111936,,,
