dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,2.016505
,0.0768,,,,,14.246643
,,,0.05568,58.0,30.0,16.118279
0.006784,,,,,,17.061178
,,,0.006784,53.0,4.0,17.118079
0.006784,,,,,,17.118079
,0.0768,,,,,20.676179
,,,0.007424,58.0,4.0,21.243782
0.006784,,,,,,21.29381
,,,0.006784,53.0,4.0,21.36872
0.006784,,,,,,21.36872
,,,0.007424,58.0,4.0,31.119442
,0.0768,,,,,32.574625
0.006784,,,,,,34.619985
,,,0.006784,53.0,4.0,34.744361
0.006784,,,,,,34.744361
,,,0.007424,58.0,4.0,41.120063
,,,0.004096,32.0,4.0,42.117317
,,,0.004096,32.0,4.0,44.240424
,,,0.006144,32.0,6.0,46.493812
,,,0.004096,32.0,4.0,48.116889
,,,0.00512,32.0,5.0,51.117635
,,,0.007424,58.0,4.0,51.619056
,,,0.004096,32.0,4.0,52.11631
,,,0.00512,32.0,5.0,54.117041
,,,0.00512,32.0,5.0,56.242776
0.006784,,,,,,56.769299
,,,0.006784,53.0,4.0,56.868607
0.006784,,,,,,56.868607
,0.0768,,,,,57.348036
,,,0.00512,32.0,5.0,58.118629
,,,0.004096,32.0,4.0,60.116706
,,,0.007424,58.0,4.0,61.24308
,,,0.00512,32.0,5.0,69.743018
,,,0.001024,32.0,1.0,69.79383
,,,0.00512,32.0,5.0,70.49375
,,,0.007424,58.0,4.0,71.495155
,,,0.004096,32.0,4.0,72.117408
,,,0.004096,32.0,4.0,74.240485
,,,0.00512,32.0,5.0,76.241218
,,,0.00512,32.0,5.0,78.11695
,,,0.00512,32.0,5.0,80.242682
,,,0.007424,58.0,4.0,81.119116
,,,0.004096,32.0,4.0,82.11634
,,,0.00512,32.0,5.0,84.117079
,,,0.00512,32.0,5.0,86.242804
,,,0.006144,32.0,6.0,88.121192
,,,0.003072,32.0,3.0,90.116615
,,,0.007424,58.0,4.0,91.242987
,,,0.034816,32.0,34.0,105.491478
,,,0.001024,32.0,1.0,105.539313
,,,0.007424,58.0,4.0,105.992744
,,,0.001024,32.0,1.0,106.043575
,,,0.001024,32.0,1.0,106.090522
,,,0.00512,32.0,5.0,106.492651
,,,0.00512,32.0,5.0,108.118415
0.006784,,,,,,109.784068
,,,0.006784,53.0,4.0,110.744178
0.006784,,,,,,110.744178
,,,0.001024,32.0,1.0,110.794989
,,,0.007424,58.0,4.0,111.11988
,0.0768,,,,,111.215226
,,,0.004096,32.0,4.0,112.117133
,,,0.00512,32.0,5.0,122.367912
,,,0.00512,32.0,5.0,122.868606
,,,0.007424,58.0,4.0,123.370002
,,,0.004096,32.0,4.0,123.867255
,,,0.006144,32.0,6.0,128.370689
,,,0.004096,32.0,4.0,128.74375
,,,0.004096,32.0,4.0,130.116827
,,,0.00928,58.0,5.0,131.246742
,,,0.003072,32.0,3.0,132.11634
,,,0.00512,32.0,5.0,134.117079
0.006784,,,,,,136.073153
,,,0.00512,32.0,5.0,136.242805
,,,0.001696,53.0,1.0,136.294318
0.006784,,,,,,136.294318
,,,0.00512,32.0,5.0,138.118567
,,,0.004096,32.0,4.0,140.116644
,,,0.007424,58.0,4.0,141.368054
0.006784,,,,,,146.182528
,,,0.00512,32.0,5.0,151.492926
,,,0.001696,53.0,1.0,151.544471
0.006784,,,,,,151.544471
,,,0.001024,32.0,1.0,151.591437
,,,0.00512,32.0,5.0,152.118659
,,,0.007424,58.0,4.0,152.995032
,,,0.001024,32.0,1.0,153.045797
0.006784,,,,,,153.323116
,,,0.006784,53.0,4.0,154.494971
0.006784,,,,,,154.494971
,,,0.001024,32.0,1.0,154.545795
,,,0.004096,32.0,4.0,156.117378
,,,0.004096,32.0,4.0,158.240455
,,,0.00512,32.0,5.0,160.116187
,,,0.007424,58.0,4.0,161.242637
,,,0.00512,32.0,5.0,162.117499
,,,0.00512,32.0,5.0,164.118262
,,,0.004096,32.0,4.0,166.116339
,,,0.00512,32.0,5.0,168.117079
,,,0.00512,32.0,5.0,170.242804
,,,0.007424,58.0,4.0,171.119209
,,,0.004096,32.0,4.0,172.116461
,,,0.00512,32.0,5.0,174.117195
,,,0.00512,32.0,5.0,181.492926
,,,0.00512,32.0,5.0,181.86866
,,,0.007424,58.0,4.0,182.370064
,,,0.004096,32.0,4.0,182.742317
,,,0.004096,32.0,4.0,184.990425
0.006784,,,,,,185.338867
,,,0.00848,53.0,5.0,185.619514
0.006784,,,,,,185.619514
,,,0.004096,32.0,4.0,186.11692
,,,0.00512,32.0,5.0,188.242652
,,,0.00512,32.0,5.0,190.118415
,,,0.005568,58.0,3.0,191.116309
,,,0.00512,32.0,5.0,192.116218
,,,0.00512,32.0,5.0,194.116951
,,,0.00512,32.0,5.0,196.242683
,,,0.00512,32.0,5.0,198.118476
