bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.081408,0.1536,0.058656,0.050496,1.6121673003802282,1.161596958174905,3.041825095057034
25.0,0.040704,0.0768,,0.07251200000000001,0.5613415710503088,,1.0591350397175638
50.0,0.040704,0.0768,,0.14252799999999988,0.2855859901212396,,0.5388414907947916
75.0,,,,0.07919999999999996,,,
100.0,0.040704,0.0768,,0.08643199999999995,0.4709366901147725,,0.8885597926693821
125.0,0.027136,,,0.1292479999999999,0.20995295865313215,,
150.0,,,,0.11340799999999983,,,
175.0,0.006784,,,0.11699199999999983,0.05798687089715544,,
