dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.378539
,0.0768,,,,,10.125014
,,,0.029696,58.0,16.0,10.615136
0.006784,,,,,,12.036588
,,,0.006784,53.0,4.0,12.114936
0.006784,,,,,,12.114936
,,,0.007424,58.0,4.0,15.615671
,,,0.005088,53.0,3.0,16.11228
0.006784,,,,,,16.11228
,0.0768,,,,,17.389871
,,,0.007424,58.0,4.0,20.612982
,,,0.001856,58.0,1.0,20.66471
0.006784,,,,,,21.482118
,,,0.006784,53.0,4.0,21.737922
0.006784,,,,,,21.737922
,,,0.001312,41.0,1.0,21.789025
,,,0.006784,53.0,4.0,22.738013
0.006784,,,,,,22.738013
,0.0768,,,,,29.163082
0.006784,,,,,,30.4736
,,,0.007424,58.0,4.0,30.613746
,,,0.006784,53.0,4.0,31.363684
0.006784,,,,,,31.363684
,,,0.005248,41.0,4.0,37.237311
,,,0.001856,58.0,1.0,37.289056
,,,0.00656,41.0,5.0,37.864282
,,,0.005248,41.0,4.0,38.238257
,,,0.001696,53.0,1.0,38.289833
0.006784,,,,,,38.289833
,,,0.001312,41.0,1.0,38.337134
,,,0.005248,41.0,4.0,38.612281
,,,0.00656,41.0,5.0,39.864233
,,,0.007424,58.0,4.0,40.490302
,,,0.005568,58.0,3.0,40.612433
,,,0.00656,41.0,5.0,41.738836
,,,0.005248,41.0,4.0,43.61283
,,,0.005248,41.0,4.0,45.611854
,,,0.00656,41.0,5.0,47.738806
,,,0.005248,41.0,4.0,49.6128
,,,0.007424,58.0,4.0,50.738899
,,,0.001856,58.0,1.0,50.790564
,,,0.005248,41.0,4.0,52.112372
,,,0.00656,41.0,5.0,53.739325
,,,0.005248,41.0,4.0,55.738319
,,,0.00512,32.0,5.0,57.863745
,,,0.004096,32.0,4.0,59.486823
,,,0.007424,58.0,4.0,60.613197
,0.0768,,,,,61.225569
,,,0.00512,32.0,5.0,61.738105
,,,0.00512,32.0,5.0,63.488838
,,,0.004096,32.0,4.0,65.486922
,,,0.007424,58.0,4.0,65.988288
,,,0.001312,41.0,1.0,66.039388
,,,0.00656,41.0,5.0,66.489722
,,,0.005248,41.0,4.0,67.613729
0.006784,,,,,,67.739731
,,,0.006784,53.0,4.0,67.989173
0.006784,,,,,,67.989173
,,,0.001024,32.0,1.0,68.039894
,,,0.001312,41.0,1.0,68.087164
,,,0.006784,53.0,4.0,68.614264
0.006784,,,,,,68.614264
,,,0.004096,32.0,4.0,69.486671
,,,0.00656,41.0,5.0,69.738928
,,,0.005568,58.0,3.0,70.486518
,,,0.00928,58.0,5.0,70.865576
,,,0.004096,32.0,4.0,71.73786
,,,0.00512,32.0,5.0,73.488593
,,,0.004096,32.0,4.0,75.486671
,,,0.00512,32.0,5.0,77.487403
,,,0.00656,41.0,5.0,78.239661
,,,0.004096,32.0,4.0,79.487434
,,,0.00656,41.0,5.0,79.614701
,,,0.007424,58.0,4.0,80.99079
,,,0.005568,58.0,3.0,81.487896
,,,0.00512,32.0,5.0,81.987769
,,,0.005248,41.0,4.0,82.487067
,,,0.00512,32.0,5.0,83.612494
,,,0.007424,58.0,4.0,93.114007
,,,0.001024,32.0,1.0,93.164772
,,,0.00512,32.0,5.0,93.863899
,,,0.004096,32.0,4.0,95.986976
,,,0.00656,41.0,5.0,97.239233
,,,0.001856,58.0,1.0,97.290962
,,,0.004096,32.0,4.0,97.487006
,,,0.00656,41.0,5.0,97.989284
,,,0.005248,41.0,4.0,98.363258
,,,0.001312,41.0,1.0,98.41439
,,,0.005248,41.0,4.0,99.862281
,,,0.00512,32.0,5.0,100.362755
,,,0.005248,41.0,4.0,100.862006
,,,0.001856,58.0,1.0,100.913764
,,,0.007424,58.0,4.0,102.863105
,,,0.001024,32.0,1.0,102.913934
,,,0.00656,41.0,5.0,103.989539
,,,0.001024,32.0,1.0,104.040321
,,,0.005248,41.0,4.0,104.488532
,,,0.005248,41.0,4.0,105.112525
,,,0.00512,32.0,5.0,105.612952
,,,0.005248,41.0,4.0,105.73728
,,,0.00512,32.0,5.0,107.612755
,,,0.004096,32.0,4.0,109.485785
,,,0.00928,58.0,5.0,110.615671
,,,0.004096,32.0,4.0,111.487922
,,,0.00512,32.0,5.0,113.488665
,,,0.005248,41.0,4.0,113.987952
,,,0.005248,41.0,4.0,114.611945
,,,0.001856,58.0,1.0,114.663611
,,,0.00656,41.0,5.0,115.238898
,,,0.001312,41.0,1.0,115.289954
,,,0.001856,58.0,1.0,115.337867
,,,0.005248,41.0,4.0,115.862894
,,,0.001024,32.0,1.0,115.913673
,,,0.005248,41.0,4.0,116.236922
,,,0.00656,41.0,5.0,116.863868
0.006784,,,,,,117.489707
,,,0.005248,41.0,4.0,117.612861
,,,0.001312,41.0,1.0,117.664028
,,,0.006784,53.0,4.0,119.98838
0.006784,,,,,,119.98838
