dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,1.171194
,,,0.044544,58.0,24.0,10.51451
,0.0768,,,,,11.104302
0.006784,,,,,,13.048844
,,,0.006784,53.0,4.0,13.264311
0.006784,,,,,,13.264311
,,,0.007424,58.0,4.0,16.015044
,,,0.001312,41.0,1.0,16.066085
,,,0.005088,53.0,3.0,16.761656
0.006784,,,,,,16.761656
,,,0.007872,41.0,6.0,18.016202
,,,0.005248,41.0,4.0,19.890201
,0.0768,,,,,20.018211
,,,0.007424,58.0,4.0,20.389785
0.006784,,,,,,20.439828
,,,0.006784,53.0,4.0,20.639708
0.006784,,,,,,20.639708
,,,0.007424,58.0,4.0,21.015501
,,,0.005248,41.0,4.0,22.638975
,,,0.006784,53.0,4.0,23.139433
0.006784,,,,,,23.139433
,,,0.007424,58.0,4.0,30.390165
,,,0.002624,41.0,2.0,32.507719
,0.0768,,,,,32.807497
,,,0.005568,58.0,3.0,33.505339
,,,0.001312,41.0,1.0,33.556488
,,,0.014432,41.0,11.0,42.264114
,,,0.001696,53.0,1.0,42.312773
0.006784,,,,,,42.312773
,,,0.001024,32.0,1.0,42.359784
,,,0.00656,41.0,5.0,43.015929
,,,0.007424,58.0,4.0,43.892027
,,,0.005568,58.0,3.0,44.264097
,,,0.00512,32.0,5.0,44.639006
,,,0.00656,41.0,5.0,45.266263
,,,0.004096,32.0,4.0,45.764037
,,,0.00656,41.0,5.0,46.391294
,,,0.001024,32.0,1.0,46.442015
,,,0.005248,41.0,4.0,46.765287
,,,0.00512,32.0,5.0,47.265756
,,,0.005248,41.0,4.0,48.265042
,,,0.00512,32.0,5.0,49.265479
,,,0.005248,41.0,4.0,49.889785
,,,0.007424,58.0,4.0,50.390837
,,,0.007424,58.0,4.0,50.891417
,,,0.004096,32.0,4.0,51.263677
,,,0.00656,41.0,5.0,52.015929
,,,0.00512,32.0,5.0,53.640653
,,,0.005248,41.0,4.0,54.514952
,,,0.00512,32.0,5.0,55.26541
,,,0.005248,41.0,4.0,55.889708
,,,0.004096,32.0,4.0,57.26254
,,,0.00656,41.0,5.0,58.014787
,,,0.00512,32.0,5.0,59.390202
,,,0.005248,41.0,4.0,60.764507
,,,0.007424,58.0,4.0,61.640623
,,,0.007424,58.0,4.0,62.141142
,,,0.004096,32.0,4.0,62.638397
,,,0.001312,41.0,1.0,62.689542
,,,0.00512,32.0,5.0,63.639128
,,,0.00656,41.0,5.0,64.391386
0.006784,,,,,,64.462026
,,,0.006784,53.0,4.0,65.891844
0.006784,,,,,,65.891844
,,,0.001024,32.0,1.0,65.942565
,,,0.001312,41.0,1.0,65.989866
,0.0768,,,,,67.588744
,,,0.004096,32.0,4.0,68.01425
,,,0.001312,41.0,1.0,68.065427
,,,0.007424,58.0,4.0,74.265684
,,,0.007424,58.0,4.0,74.766234
,,,0.004096,32.0,4.0,75.013487
,,,0.001856,58.0,1.0,75.065153
,,,0.001696,53.0,1.0,75.112899
0.006784,,,,,,75.112899
,,,0.001024,32.0,1.0,75.159896
,,,0.001312,41.0,1.0,75.208158
,,,0.005248,41.0,4.0,75.264311
,,,0.006784,53.0,4.0,75.51428
0.006784,,,,,,75.51428
,,,0.001024,32.0,1.0,75.565093
,,,0.00656,41.0,5.0,76.640867
,,,0.005248,41.0,4.0,77.01486
,,,0.00512,32.0,5.0,77.390349
,,,0.004096,32.0,4.0,79.263426
,,,0.007424,58.0,4.0,80.3898
,,,0.001312,41.0,1.0,80.440946
,,,0.00656,41.0,5.0,81.141233
,,,0.005248,41.0,4.0,81.515226
,,,0.007424,58.0,4.0,81.891312
,,,0.004096,32.0,4.0,82.263548
,,,0.001312,41.0,1.0,82.314695
,,,0.00656,41.0,5.0,82.640806
,,,0.007424,58.0,4.0,83.141904
,,,0.005248,41.0,4.0,84.015348
,,,0.001312,41.0,1.0,84.066495
,,,0.00512,32.0,5.0,84.515775
,,,0.005248,41.0,4.0,84.890074
,,,0.001856,58.0,1.0,84.941837
,,,0.005248,41.0,4.0,85.889036
,,,0.001312,41.0,1.0,85.940092
,,,0.006784,53.0,4.0,86.389507
0.006784,,,,,,86.389507
,,,0.001312,41.0,1.0,86.440689
,,,0.001024,32.0,1.0,86.487668
,,,0.00656,41.0,5.0,87.641081
,,,0.001312,41.0,1.0,87.692198
,,,0.005248,41.0,4.0,88.015073
,,,0.00512,32.0,5.0,88.390501
,,,0.001312,41.0,1.0,88.441618
,,,0.005248,41.0,4.0,88.889799
,,,0.001312,41.0,1.0,88.940964
,,,0.00512,32.0,5.0,89.390227
,,,0.005248,41.0,4.0,90.014524
,,,0.005248,41.0,4.0,90.263517
,,,0.007424,58.0,4.0,90.889616
,,,0.001312,41.0,1.0,90.940689
,,,0.001856,58.0,1.0,90.988615
,,,0.007424,58.0,4.0,91.265166
,,,0.001024,32.0,1.0,91.315886
,,,0.007424,58.0,4.0,91.640775
,,,0.005248,41.0,4.0,91.889229
,,,0.005248,41.0,4.0,92.263212
,,,0.00656,41.0,5.0,92.640166
,,,0.00512,32.0,5.0,93.265593
,,,0.003936,41.0,3.0,93.886931
,,,0.00656,41.0,5.0,94.263883
,,,0.002624,41.0,2.0,94.317948
,,,0.00512,32.0,5.0,95.389311
,,,0.005248,41.0,4.0,96.013608
,,,0.00656,41.0,5.0,96.265562
,,,0.001312,41.0,1.0,96.316618
,,,0.004096,32.0,4.0,97.263334
,,,0.00656,41.0,5.0,98.140593
,,,0.001696,53.0,1.0,98.192075
0.006784,,,,,,98.192075
