bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.027136,0.1536,0.058656,0.08608,0.31524163568773234,0.6814126394052045,1.7843866171003715
25.0,0.013568,0.0768,,0.060096,0.22577209797657083,,1.2779552715654952
50.0,0.013568,0.0768,,0.07904,0.17165991902834007,,0.97165991902834
75.0,,,,0.06662400000000002,,,
100.0,0.013568,0.0768,,0.086976,0.15599705665930833,,0.8830022075055187
125.0,,,,0.054784,,,
150.0,,,,0.037503999999999996,,,
175.0,,,,0.080768,,,
