bin_start,strobes
0.0,4.666666666666667
25.0,4.166666666666667
50.0,4.111111111111111
75.0,4.166666666666667
100.0,4.538461538461538
125.0,4.636363636363637
150.0,4.538461538461538
175.0,4.5
