bin_start,tx_noinfo,rx_noinfo,tx_route,rx_route,total,udp,rpl,forwarding,tx,rx,diff_tx,diff_rx
0,0.0,0.0,0.006969599999999999,0.0029920000000000003,0.335104,0.008192,0.326912,0.008192,0.356063,0.106235,,
25,0.033088,0.0017599999999999996,0.0888448,0.025696000000000004,0.61408,0.416384,0.197696,0.282624,0.983675,0.268807,0.627612,0.16257200000000002
50,0.066176,0.0035199999999999993,0.14981119999999995,0.039424,0.440032,0.312864,0.127168,0.159744,1.43644,0.492726,0.452765,0.22391899999999998
75,0.0794112,0.004224,0.13516799999999998,0.028160000000000008,0.1648,0.1648,,0.059392,1.6726130000000001,0.6349229999999999,0.2361730000000002,0.1421969999999999
100,1.7520242,0.6442860000000002,1.8356593999999993,0.6801900000000002,0.366528,0.25152,0.115008,0.11072,2.092977,0.737043,0.42036399999999974,0.1021200000000001
125,0.0727936,0.003871999999999999,0.11461120000000001,0.02182400000000001,0.201856,0.201856,,0.096256,2.329905,0.928581,0.23692800000000025,0.19153799999999999
150,0.066176,0.0035199999999999993,0.15678079999999994,0.042416,0.375968,0.332192,0.043776,0.172032,2.7151259999999997,1.044641,0.3852209999999996,0.11605999999999994
175,0.0794112,0.004224,0.13516799999999998,0.02816,0.202176,0.202176,,0.086016,2.9370380000000003,1.191574,0.22191200000000055,0.14693299999999998
