bin_start,total,udp,rpl,forwarding
0.0,0.334944,0.044512,0.290432,0.028672
25.0,0.218112,0.117696,0.100416,0.086016
50.0,0.231136,0.125856,0.10528,0.106496
75.0,0.241792,0.148672,0.09312,0.131072
100.0,0.173728,0.168864,0.004864,0.108384
125.0,0.16928,0.152256,0.017024,0.106496
150.0,0.187808,0.168352,0.019456,0.120832
175.0,0.207328,0.180576,0.026752,0.157696
