bin_start,tx_noinfo,rx_noinfo,tx_route,rx_route,total,udp,rpl,forwarding,tx,rx,diff_tx,diff_rx
0,0.0132352,0.000704,0.0132352,0.000704,0.403552,0.01584,0.387712,,0.42926899999999996,0.036492000000000004,,
25,0.0727936,0.003871999999999999,0.0727936,0.003871999999999999,0.281536,0.16896,0.112576,,0.722833,0.05714299999999999,0.293564,0.02065099999999999
50,0.0794112,0.004224,0.1281984,0.025168000000000003,0.275808,0.163232,0.112576,0.059392,1.021218,0.160614,0.298385,0.10347100000000001
75,0.0727936,0.003871999999999999,0.17036799999999994,0.04576,0.307584,0.307584,,0.159744,1.368635,0.210932,0.3474170000000001,0.050318
100,1.4480462,0.2151559999999999,1.5107725999999992,0.24208399999999985,0.30016,0.197312,0.102848,0.082464,1.7014509999999998,0.337441,0.3328159999999998,0.12650899999999998
125,0.0860288,0.004575999999999999,0.13481600000000002,0.025520000000000008,0.186752,0.177024,0.009728,0.057344,1.923905,0.451028,0.22245400000000015,0.113587
150,0.0860288,0.004575999999999999,0.15572479999999997,0.034496,0.257184,0.257184,,0.139264,2.1888259999999997,0.536779,0.26492099999999974,0.08575100000000002
175,0.0727936,0.003871999999999999,0.15642879999999995,0.039776,0.230208,0.230208,,0.135168,2.434592,0.6172989999999999,0.24576600000000015,0.08051999999999992
