bin_start,tx_noinfo,rx_noinfo,tx_route,rx_route,total,udp,rpl,forwarding,tx,rx,diff_tx,diff_rx
0,0.046323199999999995,0.002464,0.046323199999999995,0.002464,0.40592,0.11792,0.288,,0.433726,0.011937,,
25,0.0595584,0.003168,0.0595584,0.003168,0.329888,0.22704,0.102848,,0.7626470000000001,0.019043,0.3289210000000001,0.007106000000000001
50,0.0529408,0.0028159999999999995,0.0529408,0.0028159999999999995,0.343968,0.24112,0.102848,,1.16066,0.026149000000000002,0.39801299999999995,0.007106000000000001
75,0.0132352,0.000704,0.0132352,0.000704,0.33616,0.33616,,,1.5272059999999998,0.029033,0.3665459999999998,0.0028839999999999977
100,1.5999996,0.032905000000000004,1.5999996,0.032905000000000004,0.64768,0.55456,0.09312,,2.236311,0.037688,0.7091050000000003,0.008655
125,0.0198528,0.001056,0.0198528,0.001056,0.380928,0.35904,0.021888,,2.653025,0.047468,0.4167139999999998,0.009780000000000004
150,0.0397056,0.002112,0.0397056,0.002112,0.292256,0.2728,0.019456,,2.971215,0.062859,0.31819,0.015390999999999995
175,0.0794112,0.004224,0.0794112,0.004224,0.194208,0.16016,0.034048,,3.162772,0.07681,0.19155699999999998,0.013951000000000005
