bin_start,tx_noinfo,rx_noinfo,tx_route,rx_route,total,udp,rpl,forwarding,tx,rx,diff_tx,diff_rx
0,0.0,0.0,0.0,0.0,0.368256,,0.368256,,0.390644,0.012118,,
25,0.0595584,0.003168,0.0595584,0.003168,0.273312,0.17776,0.095552,,0.6580779999999999,0.040068,0.26743399999999995,0.02795
50,0.046323199999999995,0.002464,0.046323199999999995,0.002464,0.380768,0.26576,0.115008,,1.095923,0.046852,0.43784500000000004,0.006783999999999998
75,0.0397056,0.002112,0.0397056,0.002112,0.36608,0.36608,,,1.49504,0.049735,0.39911699999999994,0.0028830000000000036
100,1.5544919615288315,0.052768174451659995,1.5544919615288315,0.052768174451659995,0.298112,0.204992,0.09312,,1.829763,0.055451,0.3347230000000001,0.005715999999999999
125,0.0727936,0.003871999999999999,0.0727936,0.003871999999999999,0.387872,0.38544,0.002432,,2.239146,0.070765,0.40938299999999983,0.015313999999999994
150,0.033088,0.0017599999999999996,0.033088,0.0017599999999999996,0.35904,0.35904,,,2.636361,0.073646,0.3972150000000001,0.0028810000000000086
175,0.0794112,0.004224,0.0794112,0.004224,0.27808,0.27808,,,2.933761,0.076529,0.2974000000000001,0.0028829999999999967
