time,length,mac_src,mac_dst,icmpv6_type,ip_src,ip_dst,icmp_code,payload,forwarding
0.0,64,3.0,,rpl,3,ff02::1a,dis,,False
3.151072499035772e-05,64,11.0,,rpl,11,ff02::1a,dis,,False
0.014400401320593479,64,3.0,,rpl,3,ff02::1a,dis,,False
0.014536947795551694,64,11.0,,rpl,11,ff02::1a,dis,,False
0.014820544320464915,64,3.0,,rpl,3,ff02::1a,dis,,False
0.030785978315579495,64,11.0,,rpl,11,ff02::1a,dis,,False
0.03123763204044129,64,3.0,,rpl,3,ff02::1a,dis,,False
0.031321660640415576,64,11.0,,rpl,11,ff02::1a,dis,,False
0.031342667790409146,64,3.0,,rpl,3,ff02::1a,dis,,False
0.031353171365405934,64,11.0,,rpl,11,ff02::1a,dis,,False
0.031479214265367365,64,3.0,,rpl,3,ff02::1a,dis,,False
0.031489717840364154,64,11.0,,rpl,11,ff02::1a,dis,,False
0.03151072499035772,64,3.0,,rpl,3,ff02::1a,dis,,False
0.04804335203529874,64,11.0,,rpl,11,ff02::1a,dis,,False
0.04825342353523446,64,3.0,,rpl,3,ff02::1a,dis,,False
0.04849500576016053,64,11.0,,rpl,11,ff02::1a,dis,,False
0.04850550933515732,64,3.0,,rpl,3,ff02::1a,dis,,False
0.0485160129101541,64,11.0,,rpl,11,ff02::1a,dis,,False
0.05896707003195608,64,3.0,,rpl,3,ff02::1a,dis,,False
0.0590300914819368,64,11.0,,rpl,11,ff02::1a,dis,,False
0.05904059505693359,64,3.0,,rpl,3,ff02::1a,dis,,False
0.059166637956895016,64,11.0,,rpl,11,ff02::1a,dis,,False
0.059187645106888585,64,3.0,,rpl,3,ff02::1a,dis,,False
0.05927167370686287,64,11.0,,rpl,11,ff02::1a,dis,,False
0.05930318443185323,64,3.0,,rpl,3,ff02::1a,dis,,False
0.05941872375681788,64,11.0,,rpl,11,ff02::1a,dis,,False
0.06903999845387378,64,3.0,,rpl,3,ff02::1a,dis,,False
0.06911352347885127,64,11.0,,rpl,11,ff02::1a,dis,,False
0.06919755207882555,64,3.0,,rpl,3,ff02::1a,dis,,False
0.06921855922881913,64,11.0,,rpl,11,ff02::1a,dis,,False
0.0837765141743644,64,3.0,,rpl,3,ff02::1a,dis,,False
0.08397608209930332,64,11.0,,rpl,11,ff02::1a,dis,,False
0.08398658567430012,64,3.0,,rpl,3,ff02::1a,dis,,False
0.08441723224916835,64,11.0,,rpl,11,ff02::1a,dis,,False
0.10059273774421863,64,3.0,,rpl,3,ff02::1a,dis,,False
0.10085532711913828,64,11.0,,rpl,11,ff02::1a,dis,,False
0.100918348569119,64,3.0,,rpl,3,ff02::1a,dis,,False
0.10101288074409008,64,11.0,,rpl,11,ff02::1a,dis,,False
0.10108640576906758,64,3.0,,rpl,3,ff02::1a,dis,,False
0.101212448669029,64,11.0,,rpl,11,ff02::1a,dis,,False
0.10123345581902257,64,3.0,,rpl,3,ff02::1a,dis,,False
0.10126496654401293,64,11.0,,rpl,11,ff02::1a,dis,,False
0.11915255476353932,64,3.0,,rpl,3,ff02::1a,dis,,False
0.11916305833853612,64,11.0,,rpl,11,ff02::1a,dis,,False
0.1191735619135329,64,3.0,,rpl,3,ff02::1a,dis,,False
0.11918406548852968,64,11.0,,rpl,11,ff02::1a,dis,,False
0.1196987406633722,64,3.0,,rpl,3,ff02::1a,dis,,False
0.11970924423836898,64,11.0,,rpl,11,ff02::1a,dis,,False
0.11971974781336576,64,3.0,,rpl,3,ff02::1a,dis,,False
0.11981427998833684,64,11.0,,rpl,11,ff02::1a,dis,,False
0.13246058428446708,64,3.0,,rpl,3,ff02::1a,dis,,False
0.132513102159451,64,11.0,,rpl,11,ff02::1a,dis,,False
0.1325341093094446,64,3.0,,rpl,3,ff02::1a,dis,,False
0.13256562003443495,64,11.0,,rpl,11,ff02::1a,dis,,False
0.13262864148441567,64,3.0,,rpl,3,ff02::1a,dis,,False
0.1326706557844028,64,11.0,,rpl,11,ff02::1a,dis,,False
0.13276518795937386,64,3.0,,rpl,3,ff02::1a,dis,,False
0.13280720225936102,64,11.0,,rpl,11,ff02::1a,dis,,False
0.13285972013434494,64,3.0,,rpl,3,ff02::1a,dis,,False
0.13291223800932886,64,11.0,,rpl,11,ff02::1a,dis,,False
0.14676645343008948,64,3.0,,rpl,3,ff02::1a,dis,,False
0.14752271082985807,64,11.0,,rpl,11,ff02::1a,dis,,False
0.14753321440485484,64,3.0,,rpl,3,ff02::1a,dis,,False
0.14754371797985164,64,11.0,,rpl,11,ff02::1a,dis,,False
0.14755422155484843,64,7.0,,rpl,7,ff02::1a,dis,,False
0.147575228704842,64,3.0,,rpl,3,ff02::1a,dis,,False
0.1475857322798388,64,11.0,,rpl,11,ff02::1a,dis,,False
0.1476382501548227,64,7.0,,rpl,7,ff02::1a,dis,,False
0.16873993232336562,64,3.0,,rpl,3,ff02::1a,dis,,False
0.16876093947335918,64,11.0,,rpl,11,ff02::1a,dis,,False
0.1689815145482917,64,7.0,,rpl,7,ff02::1a,dis,,False
0.16899201812328846,64,3.0,,rpl,3,ff02::1a,dis,,False
0.16900252169828525,64,11.0,,rpl,11,ff02::1a,dis,,False
0.16901302527328205,64,7.0,,rpl,7,ff02::1a,dis,,False
0.16929662179819524,64,3.0,,rpl,3,ff02::1a,dis,,False
0.18617586681803022,64,11.0,,rpl,11,ff02::1a,dis,,False
0.18643845619294985,64,7.0,,rpl,7,ff02::1a,dis,,False
0.1866065133928984,64,3.0,,rpl,3,ff02::1a,dis,,False
0.1866170169678952,64,11.0,,rpl,11,ff02::1a,dis,,False
0.186627520542892,64,7.0,,rpl,7,ff02::1a,dis,,False
0.18674305986785664,64,3.0,,rpl,3,ff02::1a,dis,,False
0.18699514566777953,64,11.0,,rpl,11,ff02::1a,dis,,False
0.18710018141774734,64,7.0,,rpl,7,ff02::1a,dis,,False
0.18711068499274416,64,3.0,,rpl,3,ff02::1a,dis,,False
0.18712118856774096,64,11.0,,rpl,11,ff02::1a,dis,,False
0.18734176364267344,64,7.0,,rpl,7,ff02::1a,dis,,False
0.1873837779426606,64,7.0,,rpl,7,ff02::1a,dis,,False
0.20209928651315764,64,7.0,,rpl,7,ff02::1a,dis,,False
0.20210979008815444,64,7.0,,rpl,7,ff02::1a,dis,,False
0.2021202936631512,64,7.0,,rpl,7,ff02::1a,dis,,False
0.2027084938629712,64,8.0,,rpl,8,ff02::1a,dis,,False
0.202718997437968,64,7.0,,rpl,7,ff02::1a,dis,,False
0.20272950101296477,64,8.0,,rpl,8,ff02::1a,dis,,False
0.20292906893790372,64,7.0,,rpl,7,ff02::1a,dis,,False
0.2215729145571987,64,8.0,,rpl,8,ff02::1a,dis,,False
0.22164643958217622,64,7.0,,rpl,7,ff02::1a,dis,,False
0.2216674467321698,64,8.0,,rpl,8,ff02::1a,dis,,False
0.22167795030716658,64,7.0,,rpl,7,ff02::1a,dis,,False
0.22168845388216338,64,8.0,,rpl,8,ff02::1a,dis,,False
0.22169895745716015,64,7.0,,rpl,7,ff02::1a,dis,,False
0.2218775182321055,64,8.0,,rpl,8,ff02::1a,dis,,False
0.2219615468320798,64,7.0,,rpl,7,ff02::1a,dis,,False
0.2220350718570573,64,8.0,,rpl,8,ff02::1a,dis,,False
0.22205607900705085,64,7.0,,rpl,7,ff02::1a,dis,,False
0.2386517275019726,64,8.0,,rpl,8,ff02::1a,dis,,False
0.23867273465196615,64,7.0,,rpl,7,ff02::1a,dis,,False
0.23872525252695012,64,14.0,,rpl,14,ff02::1a,dis,,False
0.2388092811269244,64,8.0,,rpl,8,ff02::1a,dis,,False
0.23891431687689224,64,7.0,,rpl,7,ff02::1a,dis,,False
0.23893532402688583,64,14.0,,rpl,14,ff02::1a,dis,,False
0.2389458276018826,64,8.0,,rpl,8,ff02::1a,dis,,False
0.23898784190186975,64,7.0,,rpl,7,ff02::1a,dis,,False
0.23912438837682795,64,14.0,,rpl,14,ff02::1a,dis,,False
0.2391769062518119,64,8.0,,rpl,8,ff02::1a,dis,,False
0.23922942412679582,64,7.0,,rpl,7,ff02::1a,dis,,False
0.23923992770179262,64,14.0,,rpl,14,ff02::1a,dis,,False
0.23925043127678938,64,8.0,,rpl,8,ff02::1a,dis,,False
0.23926093485178618,64,7.0,,rpl,7,ff02::1a,dis,,False
0.23928194200177974,64,14.0,,rpl,14,ff02::1a,dis,,False
0.2527895394476464,64,8.0,,rpl,8,ff02::1a,dis,,False
0.25285256089762714,64,7.0,,rpl,7,ff02::1a,dis,,False
0.25298910737258534,64,14.0,,rpl,14,ff02::1a,dis,,False
0.2530311216725725,64,5.0,,rpl,5,ff02::1a,dis,,False
0.2530416252475693,64,8.0,,rpl,8,ff02::1a,dis,,False
0.25314666099753713,64,7.0,,rpl,7,ff02::1a,dis,,False
0.25315716457253395,64,14.0,,rpl,14,ff02::1a,dis,,False
0.2531676681475307,64,5.0,,rpl,5,ff02::1a,dis,,False
0.2531781717225275,64,8.0,,rpl,8,ff02::1a,dis,,False
0.2535037825474279,64,7.0,,rpl,7,ff02::1a,dis,,False
0.25365083259738286,64,14.0,,rpl,14,ff02::1a,dis,,False
0.2536613361723796,64,5.0,,rpl,5,ff02::1a,dis,,False
0.25367183974737645,64,8.0,,rpl,8,ff02::1a,dis,,False
0.25377687549734435,64,7.0,,rpl,7,ff02::1a,dis,,False
0.2539344291222961,64,14.0,,rpl,14,ff02::1a,dis,,False
0.25395543627228967,64,5.0,,rpl,5,ff02::1a,dis,,False
0.2681772768179378,64,8.0,,rpl,8,ff02::1a,dis,,False
0.2685133912178349,64,7.0,,rpl,7,ff02::1a,dis,,False
0.2685343983678285,64,14.0,,rpl,14,ff02::1a,dis,,False
0.26866044126778993,64,5.0,,rpl,5,ff02::1a,dis,,False
0.26867094484278675,64,8.0,,rpl,8,ff02::1a,dis,,False
0.26868144841778346,64,7.0,,rpl,7,ff02::1a,dis,,False
0.2686919519927803,64,14.0,,rpl,14,ff02::1a,dis,,False
