bin_start,total,udp,rpl,forwarding
0.0,0.42176,,0.42176,
25.0,0.185568,0.08272,0.102848,
50.0,0.396512,0.30096,0.095552,
75.0,0.09152,0.09152,,
100.0,0.32416,0.228608,0.095552,
125.0,0.39952,0.39952,,
150.0,0.32736,0.32736,,
175.0,0.30096,0.30096,,
