bin_start,tx_noinfo,rx_noinfo,tx_route,rx_route,total,udp,rpl,forwarding,tx,rx,diff_tx,diff_rx
0,0.0529408,0.0028159999999999995,0.0529408,0.0028159999999999995,0.444064,0.13904,0.305024,,0.47553599999999996,0.052349,,
25,0.0727936,0.003871999999999999,0.13551999999999995,0.0308,0.27024,0.155232,0.115008,0.090112,0.7550899999999999,0.089411,0.27955399999999997,0.037062000000000005
50,0.0860288,0.004575999999999999,0.14875519999999998,0.03150400000000002,0.269728,0.162016,0.107712,0.075776,1.060682,0.210921,0.305592,0.12150999999999999
75,0.066176,0.0035199999999999993,0.14981119999999998,0.039424,0.211488,0.211488,,0.114688,1.293651,0.24552100000000002,0.2329690000000002,0.03460000000000002
100,1.3532094,0.25379400000000013,1.4159357999999993,0.2807220000000001,0.333824,0.238272,0.095552,0.11072,1.663777,0.35481,0.37012599999999996,0.109289
125,0.0794112,0.004224,0.14213759999999998,0.031152000000000006,0.197824,0.188096,0.009728,0.086016,1.884393,0.46346899999999996,0.22061599999999992,0.10865899999999995
150,0.0860288,0.004575999999999999,0.14875519999999998,0.031504000000000004,0.210976,0.210976,,0.086016,2.113146,0.601712,0.22875299999999998,0.13824300000000006
175,0.0727936,0.003871999999999999,0.14248959999999994,0.033792,0.24176,0.24176,,0.09216,2.371099,0.6989810000000001,0.2579530000000001,0.09726900000000005
