bin_start,total,udp,rpl,forwarding
0.0,0.308864,0.018432,0.290432,0.018432
25.0,0.16768,0.052672,0.115008,0.049152
50.0,0.30816,0.185856,0.122304,0.157696
75.0,0.090144,0.090144,,0.077824
100.0,0.290144,0.19216,0.097984,0.16752
125.0,0.220576,0.215712,0.004864,0.182272
150.0,0.215488,0.215488,,0.155648
175.0,0.175104,0.175104,,0.118784
