bin_start,total,udp,rpl,forwarding
0.0,0.40592,0.11792,0.288,
25.0,0.329888,0.22704,0.102848,
50.0,0.343968,0.24112,0.102848,
75.0,0.33616,0.33616,,
100.0,0.64768,0.55456,0.09312,
125.0,0.380928,0.35904,0.021888,
150.0,0.292256,0.2728,0.019456,
175.0,0.194208,0.16016,0.034048,
