bin_start,tx_noinfo,rx_noinfo,tx_route,rx_route,total,udp,rpl,forwarding,tx,rx,diff_tx,diff_rx
0,0.0,0.0,0.0,0.0,0.292864,,0.292864,,0.310347,0.009415999999999999,,
25,0.0264704,0.001408,0.0264704,0.001408,0.143328,0.04048,0.102848,,0.45505200000000007,0.014279,0.14470500000000008,0.004863000000000001
50,0.0860288,0.004575999999999999,0.0860288,0.004575999999999999,0.210208,0.10736,0.102848,,0.6803520000000001,0.022019999999999998,0.2253,0.007740999999999998
75,0.046323199999999995,0.002464,0.046323199999999995,0.002464,0.24816,0.24816,,,0.9586030000000001,0.024600999999999998,0.278251,0.002581
100,1.1405828000000002,0.029817000000000017,1.1405828000000002,0.029817000000000017,0.223968,0.223968,,,1.2098,0.029724,0.2511969999999999,0.0051230000000000026
125,0.0529408,0.0028159999999999995,0.0529408,0.0028159999999999995,0.303488,0.20064,0.102848,,1.5291139999999999,0.039773,0.3193139999999999,0.010049000000000002
150,0.0595584,0.003168,0.0595584,0.003168,0.29392,0.29392,,,1.859175,0.042974,0.33006100000000016,0.0032009999999999955
175,0.0595584,0.003168,0.0595584,0.003168,0.28688,0.28688,,,2.162372,0.045853,0.30319699999999994,0.0028789999999999996
