time,tx route,rx route,tx route calibration,rx route calibration,ratio legit
58,0.1218659782197502,0.13754127504900304,0.03046649455493755,0.03438531876225077,True
59,0.12442521983774167,0.13937808618581038,0.031106304959435418,0.0348445215464526,True
60,0.12530825480039587,0.1393466208824682,0.03132706370009896,0.03483665522061705,True
61,0.12313999976599913,0.13516022058950364,0.030784999941499785,0.03379005514737591,True
62,0.126146853023486,0.13855479926677478,0.0315367132558715,0.034638699816693694,True
63,0.12769079503951491,0.13907753595231814,0.03192269875987873,0.034769383988079536,True
64,0.13112935605246834,0.1413965665242372,0.032782339013117084,0.0353491416310593,True
65,0.1333287051199438,0.14330939403179702,0.03333217627998595,0.035827348507949254,True
66,0.13486322861191588,0.1443951813169074,0.03371580715297897,0.03609879532922685,True
67,0.13634349974487905,0.14547597832119522,0.034085874936219764,0.03636899458029879,True
68,0.13779384952795698,0.14529219662541215,0.034448462381989245,0.03632304915635304,True
69,0.1398932003265695,0.14809843326815061,0.03497330008164237,0.037024608317037654,True
70,0.14128074658997286,0.14932759262440098,0.035320186647493215,0.037331898156100246,True
71,0.14355635143100498,0.15022681589930162,0.035889087857751245,0.037556703974825405,True
72,0.14443003657973086,0.14994969858251986,0.036107509144932715,0.037487424645629965,True
73,0.14731315235491427,0.15203457186572922,0.03682828808872857,0.038008642966432304,True
74,0.15183188222312827,0.1551018970789153,0.037957970555782074,0.03877547426972883,True
75,0.15477035741329168,0.15773758957547343,0.03869258935332291,0.03943439739386836,True
76,0.15483282422512887,0.1556858910542023,0.038708206056282224,0.038921472763550576,True
77,0.15725385555495416,0.15670915014404574,0.03931346388873854,0.039177287536011435,True
78,0.15963301233699137,0.15938659478759318,0.03990825308424784,0.039846648696898294,True
79,0.1630724015975217,0.16268019580330045,0.040768100399380426,0.04067004895082511,True
80,0.16558458107304447,0.16467565671972414,0.04139614526826112,0.041168914179931036,True
81,0.16605433014001653,0.16403145301709032,0.04151358253500413,0.04100786325427258,True
82,0.16856973702197864,0.16603836364035898,0.04214243425549466,0.04150959091008975,True
83,0.17163716430932885,0.16867344692753775,0.04290929107733221,0.042168361731884436,True
84,0.17301383089903685,0.1698726958582922,0.04325345772475921,0.04246817396457305,True
85,0.17426483928436487,0.16939535932319777,0.04655125544870979,0.04240546526251593,True
86,0.17582353950913351,0.17021092972231916,0.05037331136639609,0.04267408038838781,True
87,0.1765495774983138,0.1695995366955297,0.05390853286565452,0.042583175427010546,True
88,0.17667393990684452,0.16933431361357873,0.057188546080182937,0.042576857130779584,True
89,0.17903787299555612,0.1697009377611687,0.062422283534607874,0.04666876825499957,True
90,0.17920197263772294,0.16974311327038924,0.06876514301127444,0.05565912568900501,True
91,0.1813212439276606,0.17070512957465522,0.08667531799260775,0.0716007221488,True
92,0.18293220537369878,0.17113867932003848,0.11023029784393694,0.09213634073228655,True
93,0.18345158645254037,0.17125520064146674,0.13493753657707452,0.11540127562725097,True
94,0.1852815755224677,0.17168295168167136,0.16241773949370372,0.1434901069323835,True
95,0.18420455318660744,0.16944929504768108,0.19251856113085203,0.1700680711285547,True
96,0.1864191397303885,0.1712659912468896,0.22496838510740574,0.19739125172772437,True
97,0.18734274920733318,0.17148739894250914,0.2564314429324179,0.2238083561068648,True
98,0.1880057092772617,0.1718864208140284,0.3029380357471271,0.2830621736054863,True
99,0.18835356235159698,0.17141735878086223,0.38952304638762786,0.4178169914208067,True
100,0.1888317478079371,0.1712404284900843,0.5547157323416133,0.6479740298438047,True
101,0.1896056654310074,0.17122355008965878,0.7546038183308679,0.8674375338642576,True
102,0.18725442975541673,0.1679266673798219,0.8579687026707408,0.9362921808078617,True
103,0.18623350870033886,0.16623881905928356,0.9085830161143917,0.9534854241468986,True
104,0.18579819010760282,0.16556685338744165,0.9229709558970405,0.9574703691674185,True
105,0.18713853890997473,0.16566914123068985,0.9369348334363902,0.9534999777732802,True
106,0.18859252723123038,0.1673281704790735,0.9428109338580722,0.9491871399109073,True
107,0.19092045264702034,0.16931526784861847,0.9443484774517792,0.9445198422479044,True
108,0.1907086382524726,0.16936053848706625,0.9408444312983194,0.9387180141687512,True
109,0.19251424683593696,0.1703641454213922,0.9410448741906495,0.9345119349431118,True
110,0.19342691989230468,0.17137450944245286,0.9421319028180943,0.933169027958926,True
111,0.19346641317238958,0.1708333611374126,0.9440835911750707,0.9309115200992649,True
112,0.19555127468406824,0.17176668813700116,0.9469440390490941,0.9287299177480856,True
113,0.19524266893017042,0.17108764030823453,0.9476784835132167,0.9263047121229041,True
114,0.1958896656969494,0.170902702286814,0.9511097522966513,0.9235563885132425,True
115,0.19769146248077013,0.1734173002530392,0.9508424782553464,0.9215581378928628,True
116,0.19841324868065022,0.17439699335473635,0.9462068552003997,0.9176424407369468,True
117,0.19786781380174354,0.17319729401298162,0.9436604090289706,0.9126067266269302,True
118,0.19958934932860808,0.17422869716926762,0.9446705193634053,0.9106410430110832,True
119,0.19879794383710347,0.17274414191104273,0.9431484982621455,0.9058186748102044,True
120,0.19843955769857732,0.1724485708076313,0.9402856793765898,0.9018757626992154,True
121,0.1992485897236842,0.17295713530952508,0.9355800516633263,0.8968109533413132,True
122,0.19936490279487065,0.1730277162059934,0.9331514506480343,0.8962617438550059,True
123,0.19996357576494264,0.17329963694577813,0.933368846265396,0.8937797104789482,True
124,0.20001286559709888,0.17316467287085802,0.9334436258683254,0.8926886891568648,True
125,0.20227810490847914,0.1751998203199435,0.9323094934501566,0.8897406131073187,True
126,0.20263172883015507,0.1753678557732231,0.9288321606945348,0.8863286232161374,True
127,0.20340430653545,0.1748550258755793,0.9274223153035818,0.8803206333862955,True
128,0.20352918077919685,0.17405307032912867,0.9263439959206204,0.8754398322387187,True
129,0.20329025371061055,0.17343022813526002,0.923715044144971,0.8716798581737433,True
130,0.20244658548646122,0.17189718795048115,0.9218924674647786,0.8676861177827075,True
131,0.20193408404865681,0.17042710665392077,0.9207717119593168,0.8622611483215775,True
132,0.20113769139812535,0.1692627433539109,0.9164830266750558,0.8564626779134484,True
133,0.20063448390813327,0.16844203472310243,0.9165802061894903,0.855389256613913,True
134,0.19939477470870762,0.16741705620300265,0.9107630271775171,0.848242097659677,True
135,0.19884637761891302,0.16694237476301232,0.9076945426079729,0.8459916975317107,True
136,0.1984026349805473,0.16632539283392314,0.9043736465664888,0.8418663271241313,True
137,0.19834193783385795,0.166099989909082,0.9021575430093838,0.8385437729997025,True
138,0.19952399108397847,0.16719055017556025,0.8977023739948974,0.8352659513248254,True
139,0.20112556236117002,0.16854461345384714,0.898539663423241,0.8341442704538548,True
140,0.20190220026330138,0.16902781876358328,0.8965187477369426,0.8324034619368105,True
141,0.20213727351362157,0.16913098730836884,0.8959166623670125,0.8308147502486193,True
142,0.20334174281317563,0.17014878051019325,0.8949753116735302,0.8291025359829,True
143,0.20393203144707966,0.17035332884601073,0.8958208914759318,0.829499780401922,True
144,0.20413725597126037,0.17035659364016226,0.8950136454323557,0.8288326370622445,True
145,0.20469986729825304,0.17052825644744718,0.8963573629873532,0.8282077803320201,True
146,0.20569823166395515,0.17082855105101483,0.897397979388301,0.8268425989100222,True
147,0.206047761320559,0.1704346981238368,0.8981254159460811,0.8254826597801843,True
148,0.20500897748475788,0.16972102228708053,0.8967945067177321,0.8249544021646318,True
149,0.20488240022394502,0.1697492187068844,0.895490845676776,0.8235729990035429,True
150,0.20483296184729094,0.16952437442098295,0.8943133880394701,0.8223179944329443,True
151,0.20375825209117654,0.16856304068101702,0.8924450502650396,0.8198120391070592,True
152,0.20387048282472658,0.16888569426908248,0.8903251152764334,0.8181102598551142,True
153,0.20434545568319806,0.16983790163962206,0.8872111382695103,0.8166265451880549,True
154,0.2038558901440364,0.1688110998860351,0.8867985047151971,0.8153612730438979,True
155,0.2033552679301111,0.16807026037620004,0.8843083036860819,0.8124929192344674,True
156,0.20395388168750794,0.16837537571093097,0.8829127565800827,0.8099779786450684,True
157,0.20482027369790695,0.16934413512195393,0.881038998143302,0.8080339483283213,True
158,0.20459091721625913,0.1683744462253789,0.8791643723025133,0.8022298274065309,True
159,0.20473036656313875,0.168295125113593,0.878614844408176,0.8018732945816325,True
160,0.2048101329176672,0.16799565250425252,0.8763413426718353,0.7980680023402943,True
161,0.20548463153254548,0.16845447200522837,0.8753807666201873,0.7957856874584034,True
162,0.20626708438182606,0.16892256022017896,0.873897160085211,0.7947714926941792,True
163,0.2068612002718019,0.16935085496105723,0.8728189563671674,0.7933451355527918,True
164,0.20692486832707346,0.16927762204112537,0.8727350216502948,0.7923379210315222,True
165,0.20721828885800708,0.16928068202839525,0.8710459325975807,0.7904343744023622,True
166,0.2077754733192336,0.1697981044063845,0.8709683588207487,0.7905895706079127,True
167,0.20825841477574394,0.17067031732290228,0.8702128814268941,0.7905056268244421,True
168,0.2086042741961604,0.17076351995651518,0.8704080326873145,0.7903151286151111,True
169,0.2098704732876966,0.17171568113044267,0.8704951035408193,0.7901181408833643,True
170,0.20947356602705805,0.1716107194336674,0.8688444842270315,0.7900133771258903,True
171,0.21027695918654163,0.17202079929292013,0.8696357766088014,0.7905413156897929,True
172,0.21050299442440715,0.17196164047615922,0.8704023271234756,0.789832592424962,True
173,0.21105508739261644,0.1723065175156373,0.8712071978538969,0.7900077810825442,True
174,0.2111371428460462,0.17186454133773207,0.8718124346791035,0.7887276803732355,True
175,0.21201879426077525,0.17203930788805988,0.872144290645521,0.7871348469626737,True
176,0.21219988488224495,0.1716051559488978,0.8725668434790914,0.784730023957366,True
177,0.21306452407389087,0.17187306806914732,0.873083465908168,0.7843974682895464,True
178,0.21385543448635919,0.1724532240513032,0.8727898034233355,0.7831553803719822,True
179,0.2142325434867082,0.17251666045672395,0.8718566987376223,0.7809343810944281,True
180,0.2141014602677135,0.17266871611486762,0.8701932221811078,0.7809345583315511,True
181,0.21601089294669326,0.17406405438970052,0.8712304256175972,0.7807851208985923,True
182,0.21622453871003736,0.17418126111260268,0.8728082890288072,0.7814438613493597,True
183,0.21656915413230096,0.17398399283578703,0.8731049380833701,0.7801037142289629,True
184,0.21647358515665663,0.1738256486870501,0.8722150050458681,0.7790230613791914,True
185,0.21658586396406157,0.17392089065418084,0.8715132927526558,0.778249238783906,True
186,0.21681898334507424,0.17387652435890594,0.8695382898448456,0.7759024187839709,True
187,0.21702331952225268,0.17377431551374717,0.8691072053205384,0.774733420366722,True
188,0.21710401124458437,0.17367651165057624,0.8689897797423681,0.7734325965795065,True
189,0.21780496541958233,0.17399072923292727,0.8695219633017641,0.7723444020514758,True
