bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
25,1.1278270000000001,6.3803411433311137,,0.8003330000000003,4.62462826093551,
50,1.7918540000000003,2.2877447261750978,,1.4271399999999999,0.92975627072767852,
75,0.6189900000000002,1.6282385999466371,,0.29273199999999994,1.3486302674007593,
100,1.481366,0.7141863908919921,,1.060818,0.31142457038006749,
125,0.5397050000000001,1.4861547661670698,,0.1886,1.0420234220056368,
150,0.5032430000000001,0.44489825205553934,,0.19413199999999992,0.17613158644865448,
175,0.532855,0.56737218238708953,,0.19156800000000013,0.20489220969611627,
