bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
25,0.11022700000000002,0.3217299999999999,,0.032248,0.22305799999999998,
50,0.12365399999999993,0.16246380000000016,,0.08731,0.039692663192966604,
75,0.006589000000000067,0.043486600000000361,,0.012861999999999985,0.078073336807033766,
100,0.135007,0.13153080000000006,,0.11294900000000002,0.021518000000000037,
125,0.027699999999999947,0.092151600000000389,,0.010492000000000001,0.11042200000000049,
150,0.02577800000000008,0.025781000000000193,,0.005776999999999977,0.0098510000000003803,
175,0.027695999999999943,0.027697000000000353,,0.00576500000000002,0.0060980000000003991,
