bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
25,0.012346000000000024,0.27980799999999995,,0.03521099999999999,0.28662899999999986,
50,0.027702000000000004,0.072045200000000087,,0.05717300000000003,0.042697000000000124,
75,0.034035999999999955,0.020239600000000274,,0.016359999999999986,0.053703000000000389,
100,0.03805700000000001,0.041498400000000261,,0.04829899999999998,0.016568000000000332,
125,0.025780000000000025,0.030594600000000222,,0.012035000000000018,0.047771000000000341,
150,0.027698999999999974,0.033242400000000276,,0.013104999999999978,0.012563000000000348,
175,0.025778999999999996,0.020236600000000243,,0.006408000000000025,0.012577000000000392,
