bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
25,0.012345999999999968,0.32271395140033793,,0.03312600000000002,0.1926452634356757,
50,0.12366300000000002,0.063600848599662058,,0.048759,0.040291736564324332,
75,0.027698,0.12558100000000039,,0.00934999999999997,0.042233999999999966,
100,0.02837099999999998,0.025780000000000275,,0.042496000000000034,0.012478000000000374,
125,0.027703000000000033,0.030291000000000227,,0.007761000000000018,0.039370000000000321,
150,0.025780000000000025,0.02578300000000025,,0.009426999999999963,0.010830000000000334,
175,0.02769699999999997,0.0276990000000003,,0.011772000000000005,0.0094260000000003421,
