bin_start,tx,tx_estimated,tx_outcast,rx,rx_estimated,rx_outcast
25,0.11022799999999999,0.32173699999999988,,0.045875,0.183728,
50,0.027698,0.16992720000000025,,0.08456500000000003,0.05336100000000002,
75,0.025782000000000027,0.02023560000000027,,0.01606599999999997,0.080775000000000013,
100,0.030291000000000012,0.033244400000000222,,0.04255599999999998,0.016594000000000303,
125,0.025778000000000023,0.022828600000000226,,0.007361000000000006,0.042028000000000343,
150,0.0,-0.063770799999999683,,0.010303000000000007,0.0010250000000003312,
175,0.03729399999999994,0.13432320000000009,,0.008651999999999993,0.019807000000000019,
