dao_tx,dio_tx,dis_tx,mac_tx,size,strobes,time
,,0.058656,,,,2.035454
0.006784,,,,,,7.096205
,,,0.001696,53.0,1.0,7.134089
0.006784,,,,,,7.134089
,0.0768,,,,,7.746124
,,,0.001696,53.0,1.0,12.873929
0.006784,,,,,,12.873929
,,,0.001696,53.0,1.0,13.488766
0.006784,,,,,,13.488766
,,,0.001696,53.0,1.0,13.728604
0.006784,,,,,,13.728604
,0.0768,,,,,15.254783
,,,0.001312,41.0,1.0,16.093076
,,,0.001696,53.0,1.0,16.958279
0.006784,,,,,,16.958279
0.006784,,,,,,17.314936
,,,0.001696,53.0,1.0,17.573117
0.006784,,,,,,17.573117
,,,0.001696,53.0,1.0,18.187955
0.006784,,,,,,18.187955
,,,0.001312,41.0,1.0,18.677426
,,,0.001312,41.0,1.0,20.542263
,,,0.001696,53.0,1.0,21.657469
0.006784,,,,,,21.657469
,,,0.001696,53.0,1.0,26.147336
0.006784,,,,,,26.147336
,,,0.001312,41.0,1.0,26.761806
,,,0.001696,53.0,1.0,26.812467
0.006784,,,,,,26.812467
,,,0.001312,41.0,1.0,26.859799
,,,0.001312,41.0,1.0,26.908047
,,,0.001312,41.0,1.0,27.251644
,,,0.001312,41.0,1.0,28.116482
,,,0.001024,32.0,1.0,29.106016
,,,0.001312,41.0,1.0,30.096157
,,,0.001024,32.0,1.0,31.08569
,,,0.001312,41.0,1.0,32.075852
0.006784,,,,,,32.125059
,,,0.001696,53.0,1.0,32.316056
0.006784,,,,,,32.316056
,0.0768,,,,,32.496117
,,,0.001024,32.0,1.0,33.180203
,,,0.002624,41.0,2.0,34.423348
,,,0.001696,53.0,1.0,34.913815
0.006784,,,,,,34.913815
,,,0.001024,32.0,1.0,35.028012
,,,0.001312,41.0,1.0,37.518154
,,,0.004096,32.0,4.0,37.575991
,,,0.003392,53.0,2.0,37.886685
0.006784,,,,,,37.886685
,,,0.001312,41.0,1.0,38.126432
,,,0.001696,53.0,1.0,38.177091
0.006784,,,,,,38.177091
,,,0.003936,41.0,3.0,38.230312
,,,0.001312,41.0,1.0,38.741269
,,,0.001024,32.0,1.0,39.605813
,,,0.001024,32.0,1.0,41.09564
,,,0.001024,32.0,1.0,43.085477
,,,0.001024,32.0,1.0,45.075333
,,,0.001024,32.0,1.0,47.065152
,,,0.001312,41.0,1.0,48.555294
,,,0.001312,41.0,1.0,48.605496
,,,0.001312,41.0,1.0,49.045133
,,,0.001312,41.0,1.0,49.095334
,,,0.001696,53.0,1.0,49.410336
0.006784,,,,,,49.410336
,,,0.001312,41.0,1.0,49.460538
,,,0.001312,41.0,1.0,49.507839
,,,0.001024,32.0,1.0,49.554807
,,,0.001312,41.0,1.0,49.602108
,,,0.001312,41.0,1.0,50.024807
,,,0.001312,41.0,1.0,50.075016
,,,0.001312,41.0,1.0,50.639675
,,,0.001312,41.0,1.0,50.689877
,,,0.001312,41.0,1.0,51.254567
,,,0.001312,41.0,1.0,51.994355
,,,0.001024,32.0,1.0,52.358884
,,,0.001312,41.0,1.0,52.41
,,,0.001312,41.0,1.0,52.457273
,,,0.001696,53.0,1.0,52.505042
0.006784,,,,,,52.505042
,,,0.001312,41.0,1.0,52.552334
,,,0.001024,32.0,1.0,53.098738
,,,0.001312,41.0,1.0,53.149913
,,,0.001312,41.0,1.0,53.463864
,,,0.001312,41.0,1.0,54.078702
,,,0.001024,32.0,1.0,55.193234
,,,0.001312,41.0,1.0,55.933382
,,,0.001312,41.0,1.0,56.423215
,0.0768,,,,,56.629782
,,,0.001024,32.0,1.0,57.037762
,,,0.001312,41.0,1.0,57.52789
,,,0.001312,41.0,1.0,59.267728
,,,0.001024,32.0,1.0,59.317594
,,,0.001312,41.0,1.0,62.007564
,,,0.001312,41.0,1.0,62.372403
,,,0.001696,53.0,1.0,62.737607
0.006784,,,,,,62.737607
,,,0.001024,32.0,1.0,62.788419
,,,0.001312,41.0,1.0,62.83572
,,,0.001024,32.0,1.0,63.101786
0.006784,,,,,,63.491253
,,,0.001312,41.0,1.0,63.716915
,,,0.001696,53.0,1.0,64.08212
0.006784,,,,,,64.08212
,,,0.001312,41.0,1.0,64.13235
,,,0.001696,53.0,1.0,64.180051
0.006784,,,,,,64.180051
,,,0.001312,41.0,1.0,64.227364
,,,0.001696,53.0,1.0,66.196957
0.006784,,,,,,66.196957
,,,0.001696,53.0,1.0,66.247586
0.006784,,,,,,66.247586
,,,0.001312,41.0,1.0,66.295849
,,,0.001024,32.0,1.0,66.811155
,,,0.001312,41.0,1.0,67.551301
,,,0.001024,32.0,1.0,67.601162
,,,0.001312,41.0,1.0,67.64932
,,,0.001312,41.0,1.0,68.416134
,,,0.001312,41.0,1.0,68.466335
,,,0.001312,41.0,1.0,69.030972
,,,0.001312,41.0,1.0,69.081173
,,,0.001024,32.0,1.0,69.128169
,,,0.001312,41.0,1.0,70.020809
,,,0.001312,41.0,1.0,70.510647
,,,0.001024,32.0,1.0,71.12518
,,,0.001312,41.0,1.0,71.615331
,,,0.001312,41.0,1.0,72.35516
,,,0.001312,41.0,1.0,72.406246
,,,0.001312,41.0,1.0,73.094998
,,,0.001312,41.0,1.0,73.459836
,,,0.001024,32.0,1.0,73.509732
,,,0.001696,53.0,1.0,73.557462
0.006784,,,,,,73.557462
,,,0.001312,41.0,1.0,73.604763
,,,0.001312,41.0,1.0,73.65292
,,,0.001312,41.0,1.0,73.700209
,,,0.001312,41.0,1.0,73.824674
,,,0.001312,41.0,1.0,74.064531
,,,0.002624,41.0,2.0,74.307308
,,,0.001024,32.0,1.0,75.047117
,,,0.001696,53.0,1.0,76.162625
0.006784,,,,,,76.162625
,,,0.001312,41.0,1.0,76.777096
,,,0.001312,41.0,1.0,76.827298
,,,0.001312,41.0,1.0,76.8746
,,,0.001312,41.0,1.0,76.922757
,,,0.001024,32.0,1.0,77.516628
,,,0.001312,41.0,1.0,77.56683
,,,0.002624,41.0,2.0,77.617061
,,,0.001312,41.0,1.0,78.131786
,,,0.001312,41.0,1.0,78.621613
,,,0.002624,41.0,2.0,79.114407
,,,0.001024,32.0,1.0,79.165219
,,,0.001312,41.0,1.0,79.354519
,,,0.001312,41.0,1.0,80.219357
,,,0.001312,41.0,1.0,80.270382
,,,0.001024,32.0,1.0,81.20889
,,,0.001312,41.0,1.0,81.324032
,,,0.001312,41.0,1.0,82.06387
,,,0.001312,41.0,1.0,82.303708
,,,0.001024,32.0,1.0,83.043241
,,,0.001312,41.0,1.0,84.408383
,,,0.001312,41.0,1.0,84.458584
,,,0.001312,41.0,1.0,84.773221
,,,0.001024,32.0,1.0,85.012803
,,,0.001312,41.0,1.0,85.502926
,,,0.001312,41.0,1.0,86.242764
,,,0.001024,32.0,1.0,87.232297
,,,0.001312,41.0,1.0,87.472445
,,,0.001312,41.0,1.0,88.212277
,,,0.001312,41.0,1.0,88.262516
,,,0.001312,41.0,1.0,88.309811
,,,0.001024,32.0,1.0,89.076821
,,,0.001312,41.0,1.0,89.316953
,,,0.002624,41.0,2.0,90.434751
,,,0.001312,41.0,1.0,90.484952
,,,0.001024,32.0,1.0,91.049557
,,,0.001312,41.0,1.0,91.414702
,,,0.003392,53.0,2.0,92.40823
0.006784,,,,,,92.40823
,,,0.001312,41.0,1.0,92.458432
,,,0.001312,41.0,1.0,93.022977
,,,0.001312,41.0,1.0,93.073178
,,,0.001312,41.0,1.0,93.12048
,,,0.001024,32.0,1.0,93.168313
,,,0.001312,41.0,1.0,93.387831
,,,0.001312,41.0,1.0,94.252653
,,,0.001312,41.0,1.0,94.86749
,,,0.001312,41.0,1.0,94.918606
,,,0.001024,32.0,1.0,95.232022
,,,0.001312,41.0,1.0,95.472167
,,,0.001312,41.0,1.0,96.087003
,,,0.001312,41.0,1.0,96.32687
,,,0.001024,32.0,1.0,97.066404
,,,0.001312,41.0,1.0,97.556545
,,,0.001312,41.0,1.0,98.296384
,,,0.001312,41.0,1.0,98.346585
,,,0.001024,32.0,1.0,99.035919
,,,0.002624,41.0,2.0,100.404018
,,,0.001312,41.0,1.0,100.45422
,,,0.002624,41.0,2.0,100.772275
,,,0.001856,58.0,1.0,101.387906
,,,0.001024,32.0,1.0,101.437772
,,,0.001856,58.0,1.0,101.877753
,,,0.00928,58.0,5.0,101.942532
,0.0768,,,,,102.044738
,,,0.001856,58.0,1.0,102.367581
,,,0.001312,41.0,1.0,102.606899
,,,0.00656,41.0,5.0,102.669887
,,,0.001024,32.0,1.0,103.096432
,,,0.001312,41.0,1.0,103.461577
,,,0.001312,41.0,1.0,104.076412
0.006784,,,,,,104.408707
,,,0.001696,53.0,1.0,104.691616
0.006784,,,,,,104.691616
,,,0.001856,58.0,1.0,104.742428
,,,0.001024,32.0,1.0,105.305783
,,,0.001312,41.0,1.0,105.355991
,,,0.001312,41.0,1.0,105.795926
,,,0.001312,41.0,1.0,105.846128
,,,0.001312,41.0,1.0,106.410793
,,,0.001696,53.0,1.0,106.461439
0.006784,,,,,,106.461439
,,,0.001312,41.0,1.0,106.508733
,,,0.002048,32.0,2.0,107.027982
,,,0.001312,41.0,1.0,108.14346
,,,0.001696,53.0,1.0,108.194089
0.006784,,,,,,108.194089
,,,0.001312,41.0,1.0,108.241361
,,,0.001024,32.0,1.0,109.007991
,,,0.001696,53.0,1.0,109.373501
0.006784,,,,,,109.373501
,,,0.001312,41.0,1.0,109.862972
,,,0.001312,41.0,1.0,110.10281
,,,0.001024,32.0,1.0,111.092343
,,,0.001312,41.0,1.0,111.707485
,,,0.001312,41.0,1.0,111.947353
,,,0.001024,32.0,1.0,113.186891
,,,0.001312,41.0,1.0,113.677029
,,,0.001312,41.0,1.0,114.791867
,,,0.001312,41.0,1.0,114.842068
,,,0.001312,41.0,1.0,114.890317
,,,0.001312,41.0,1.0,115.156704
,,,0.001024,32.0,1.0,115.20657
,,,0.001024,32.0,1.0,117.396237
,,,0.001312,41.0,1.0,119.511379
,,,0.001312,41.0,1.0,119.561581
,,,0.001312,41.0,1.0,119.608883
,,,0.001024,32.0,1.0,120.000945
,,,0.001312,41.0,1.0,120.366055
,,,0.001312,41.0,1.0,120.730892
,,,0.001312,41.0,1.0,120.781949
,,,0.001312,41.0,1.0,120.829251
,,,0.002624,41.0,2.0,120.879565
,,,0.001312,41.0,1.0,120.926863
,,,0.001312,41.0,1.0,120.974148
,,,0.001312,41.0,1.0,121.022414
,,,0.001024,32.0,1.0,121.345426
,,,0.001312,41.0,1.0,121.396634
,,,0.001696,53.0,1.0,121.710934
0.006784,,,,,,121.710934
,,,0.001312,41.0,1.0,122.075405
,,,0.001312,41.0,1.0,122.565244
,,,0.002624,41.0,2.0,122.618435
,,,0.004096,32.0,4.0,123.187741
,,,0.002624,41.0,2.0,123.556163
,,,0.001312,41.0,1.0,124.171266
,,,0.001312,41.0,1.0,125.036148
,,,0.005248,41.0,4.0,125.095241
,,,0.001024,32.0,1.0,125.143124
,,,0.001312,41.0,1.0,125.400967
,,,0.001024,32.0,1.0,127.015501
,,,0.001312,41.0,1.0,127.505676
,,,0.001024,32.0,1.0,129.120188
,,,0.001312,41.0,1.0,129.610317
,,,0.001024,32.0,1.0,131.099881
,,,0.001312,41.0,1.0,131.465024
,,,0.001024,32.0,1.0,133.454557
,,,0.001312,41.0,1.0,133.819703
,,,0.001024,32.0,1.0,135.309232
,,,0.001312,41.0,1.0,137.174374
,,,0.001312,41.0,1.0,137.224576
,,,0.001312,41.0,1.0,137.539212
,,,0.001312,41.0,1.0,137.589414
,,,0.002624,41.0,2.0,137.638729
,,,0.001312,41.0,1.0,138.529049
,,,0.001312,41.0,1.0,138.579282
,,,0.001024,32.0,1.0,138.626249
,,,0.001312,41.0,1.0,138.673551
,,,0.001312,41.0,1.0,138.720853
,,,0.001312,41.0,1.0,138.769009
,,,0.001312,41.0,1.0,138.816312
,,,0.001312,41.0,1.0,138.863582
,,,0.002048,32.0,2.0,139.021695
,,,0.001312,41.0,1.0,139.387082
,,,0.002624,41.0,2.0,139.440243
,,,0.001312,41.0,1.0,140.62692
,,,0.001024,32.0,1.0,141.241452
,,,0.001312,41.0,1.0,141.481594
,,,0.001312,41.0,1.0,142.596432
,,,0.001024,32.0,1.0,143.335995
,,,0.001312,41.0,1.0,143.826138
,,,0.001024,32.0,1.0,145.065671
,,,0.001312,41.0,1.0,145.680814
,,,0.001024,32.0,1.0,147.045347
,,,0.001312,41.0,1.0,147.7855
,,,0.001312,41.0,1.0,152.400327
,,,0.001312,41.0,1.0,152.450571
,,,0.001312,41.0,1.0,152.497863
,,,0.001312,41.0,1.0,152.546108
,,,0.001024,32.0,1.0,152.593086
,,,0.001312,41.0,1.0,154.640163
,,,0.001696,53.0,1.0,154.690824
0.006784,,,,,,154.690824
,,,0.001024,32.0,1.0,154.737792
,,,0.001312,41.0,1.0,154.785976
,,,0.001024,32.0,1.0,154.832967
,,,0.001312,41.0,1.0,155.255042
,,,0.001312,41.0,1.0,155.305264
,,,0.001312,41.0,1.0,155.74484
,,,0.002048,32.0,2.0,155.797573
,,,0.003392,53.0,2.0,155.848676
0.006784,,,,,,155.848676
,,,0.001312,41.0,1.0,156.234676
,,,0.001312,41.0,1.0,156.724514
,,,0.001312,41.0,1.0,156.77555
,,,0.001312,41.0,1.0,156.822843
,,,0.001024,32.0,1.0,157.089047
,,,0.001312,41.0,1.0,157.454191
,,,0.001312,41.0,1.0,157.944058
,,,0.001312,41.0,1.0,158.683896
,,,0.001024,32.0,1.0,159.048428
,,,0.001312,41.0,1.0,159.413571
,,,0.001312,41.0,1.0,160.153425
,,,0.001696,53.0,1.0,160.204067
0.006784,,,,,,160.204067
,,,0.001312,41.0,1.0,160.251399
,,,0.001312,41.0,1.0,160.298703
,,,0.003392,53.0,2.0,160.896938
0.006784,,,,,,160.896938
,,,0.001024,32.0,1.0,161.13638
,,,0.001696,53.0,1.0,161.187008
0.006784,,,,,,161.187008
,,,0.003936,41.0,3.0,161.507483
,,,0.001312,41.0,1.0,162.247555
,,,0.001312,41.0,1.0,162.612393
,,,0.003392,53.0,2.0,162.855923
0.006784,,,,,,162.855923
,,,0.001024,32.0,1.0,163.095364
,,,0.001312,41.0,1.0,163.460507
,,,0.001312,41.0,1.0,164.075344
,,,0.001312,41.0,1.0,164.440183
,,,0.002048,32.0,2.0,165.182413
,,,0.001312,41.0,1.0,165.547818
,,,0.001312,41.0,1.0,166.287685
,,,0.001312,41.0,1.0,166.337887
,,,0.001024,32.0,1.0,167.027218
,,,0.001696,53.0,1.0,167.642793
0.006784,,,,,,167.642793
,,,0.001312,41.0,1.0,167.693039
,,,0.002624,41.0,2.0,167.743282
,,,0.001312,41.0,1.0,168.257263
,,,0.001312,41.0,1.0,168.307491
,,,0.001024,32.0,1.0,169.121793
,,,0.001312,41.0,1.0,169.486935
,,,0.001312,41.0,1.0,170.226789
,,,0.001312,41.0,1.0,170.591613
,,,0.001024,32.0,1.0,171.081143
,,,0.001312,41.0,1.0,171.321286
,,,0.001312,41.0,1.0,172.436124
,,,0.001312,41.0,1.0,172.486324
,,,0.001024,32.0,1.0,173.050656
,,,0.001312,41.0,1.0,173.540813
