bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.027136,0.1536,0.058656,0.069536,0.3902439024390244,0.8435342843994478,2.2089277496548547
25.0,0.027136,0.0768,,0.017664,1.5362318840579712,,4.3478260869565215
50.0,0.027136,0.0768,,0.092416,0.29362880886426596,,0.8310249307479224
75.0,0.027136,,,0.059296,0.45763626551538045,,
100.0,0.013568,0.0768,,0.07071999999999999,0.19185520361990954,,1.0859728506787332
125.0,,,,0.10752,,,
150.0,0.06105599999999999,0.1536,,0.035424,1.7235772357723576,,4.336043360433604
175.0,0.020352000000000002,0.0768,,0.059648,0.34120171673819744,,1.2875536480686693
