bin_start,dao_tx,dio_tx,dis_tx,mac_tx,ratio_dao,ratio_dis,ratio_dio
0.0,0.040704,0.1536,0.058656,0.108032,0.37677725118483407,0.5429502369668247,1.4218009478672984
25.0,0.020352000000000002,0.0768,,0.103296,0.19702602230483274,,0.7434944237918215
50.0,0.020352000000000002,0.0768,,0.10931199999999999,0.1861826697892272,,0.702576112412178
75.0,,,,0.09263999999999999,,,
100.0,0.006784,0.0768,,0.093312,0.07270233196159122,,0.8230452674897119
125.0,0.013568,,,0.10256,0.13229329173166926,,
150.0,,,,0.10208,,,
175.0,,,,0.091104,,,
